id_leggo,id_ext,casa,id_autor_parlametria,id_autor,peso_total,n_documentos,peso_total_normalizado
620,2252857,camara,173943,73943,0.25,1,0.0023847376788553257
620,2252857,camara,1160541,160541,0.25,1,0.0023847376788553257
620,2252857,camara,1160575,160575,0.25,1,0.0023847376788553257
620,2252857,camara,1204415,204415,1,1,0.014308426073131956
620,2252857,camara,1204546,204546,0.25,1,0.0023847376788553257
621,2253001,camara,174784,74784,0.3333333333333333,1,0.003709591944886062
621,2253001,camara,1204357,204357,0.3333333333333333,1,0.003709591944886062
621,2253001,camara,1204377,204377,0.3333333333333333,1,0.003709591944886062
622,2252939,camara,1132504,132504,0.25,1,0.0023847376788553257
622,2252939,camara,1160541,160541,0.25,1,0.0023847376788553257
622,2252939,camara,1178881,178881,1.25,2,0.018282988871224166
622,2252939,camara,1204423,204423,0.25,1,0.0023847376788553257
623,2252895,camara,1204362,204362,1,1,0.014308426073131956
624,2252606,camara,174075,74075,0.1,1,0
624,2252606,camara,174439,74439,0.1,1,0
624,2252606,camara,181297,81297,1,1,0.014308426073131956
624,2252606,camara,1132504,132504,0.1,1,0
624,2252606,camara,1141391,141391,0.1,1,0
624,2252606,camara,1160541,160541,0.1,1,0
624,2252606,camara,1160575,160575,0.1,1,0
624,2252606,camara,1204377,204377,1.1,2,0.01589825119236884
624,2252606,camara,1204473,204473,0.1,1,0
624,2252606,camara,1204486,204486,0.1,1,0
624,2252606,camara,1204499,204499,0.5,1,0.006359300476947536
624,2252606,camara,1204525,204525,0.5,1,0.006359300476947536
624,2252606,camara,1204530,204530,0.1,1,0
625,2252540,camara,174161,74161,1,1,0.014308426073131956
625,2252540,camara,1132504,132504,1,1,0.014308426073131956
626,2253415,camara,181297,81297,1,1,0.014308426073131956
626,2253415,camara,1204499,204499,0.5,1,0.006359300476947536
626,2253415,camara,1204525,204525,0.5,1,0.006359300476947536
627,2253431,camara,174439,74439,0.25,1,0.0023847376788553257
627,2253431,camara,174693,74693,1,1,0.014308426073131956
627,2253431,camara,198057,98057,5,5,0.07790143084260732
627,2253431,camara,1132504,132504,0.25,1,0.0023847376788553257
627,2253431,camara,1160541,160541,1.25,2,0.018282988871224166
627,2253431,camara,1204546,204546,0.25,1,0.0023847376788553257
628,2253432,camara,1160511,160511,0.14285714285714285,1,6.813536225300929e-4
628,2253432,camara,1160541,160541,0.14285714285714285,1,6.813536225300929e-4
628,2253432,camara,1204393,204393,0.14285714285714285,1,6.813536225300929e-4
628,2253432,camara,1204423,204423,1.1428571428571428,2,0.01657960481489893
628,2253432,camara,1204494,204494,0.14285714285714285,1,6.813536225300929e-4
628,2253432,camara,1204546,204546,0.14285714285714285,1,6.813536225300929e-4
628,2253432,camara,1207176,207176,0.14285714285714285,1,6.813536225300929e-4
629,2241921,camara,173943,73943,1,1,0.014308426073131956
629,2241921,camara,174057,74057,1,1,0.014308426073131956
630,2242247,camara,1204541,204541,3,3,0.046104928457869634
631,2244162,camara,1197438,197438,1,1,0.014308426073131956
632,141945,senado,235,35,2.25,3,0.03418124006359301
632,141945,senado,2825,825,0.25,1,0.0023847376788553257
632,141945,senado,21023,1023,0.25,1,0.0023847376788553257
632,141945,senado,26027,6027,0.25,1,0.0023847376788553257
633,2254729,camara,1178927,178927,2,2,0.030206677265500793
634,2253778,camara,174439,74439,0.6666666666666666,2,0.009009009009009009
634,2253778,camara,1132504,132504,0.3333333333333333,1,0.003709591944886062
634,2253778,camara,1133439,133439,0.8333333333333333,2,0.011658717541070483
634,2253778,camara,1160511,160511,0.3333333333333333,1,0.003709591944886062
634,2253778,camara,1204359,204359,2,2,0.030206677265500793
634,2253778,camara,1204486,204486,0.8333333333333333,2,0.011658717541070483
635,141436,senado,235,35,1,1,0.014308426073131956
635,141436,senado,2475,475,3,3,0.046104928457869634
635,141436,senado,2581,581,6,6,0.09379968203497616
635,141436,senado,2677,677,2,2,0.030206677265500793
635,141436,senado,2825,825,6,6,0.09379968203497616
635,141436,senado,2945,945,1,1,0.014308426073131956
635,141436,senado,21173,1173,1,1,0.014308426073131956
635,141436,senado,21249,1249,2,2,0.030206677265500793
635,141436,senado,22331,2331,5,5,0.07790143084260732
635,141436,senado,23396,3396,2,2,0.030206677265500793
635,141436,senado,23806,3806,2,2,0.030206677265500793
635,141436,senado,24994,4994,2,2,0.030206677265500793
635,141436,senado,25008,5008,10,10,0.1573926868044515
635,141436,senado,25012,5012,4,4,0.06200317965023847
635,141436,senado,25350,5350,4,4,0.06200317965023847
635,141436,senado,25352,5352,4,4,0.06200317965023847
635,141436,senado,25376,5376,2,2,0.030206677265500793
635,141436,senado,25411,5411,1,1,0.014308426073131956
635,141436,senado,25523,5523,2,2,0.030206677265500793
635,141436,senado,25540,5540,4,4,0.06200317965023847
635,141436,senado,25627,5627,2,2,0.030206677265500793
635,141436,senado,25666,5666,2,2,0.030206677265500793
635,141436,senado,25718,5718,1,1,0.014308426073131956
635,141436,senado,25783,5783,3,3,0.046104928457869634
635,141436,senado,25895,5895,2,2,0.030206677265500793
635,141436,senado,25905,5905,4,4,0.06200317965023847
635,141436,senado,25953,5953,8,8,0.12559618441971385
635,141436,senado,25959,5959,2,2,0.030206677265500793
635,141436,senado,25967,5967,2,2,0.030206677265500793
635,141436,senado,25976,5976,2,2,0.030206677265500793
635,141436,senado,25985,5985,2,2,0.030206677265500793
635,2254725,camara,1141421,141421,2,2,0.030206677265500793
635,2254725,camara,1204414,204414,1,1,0.014308426073131956
636,2254715,camara,173531,73531,0.1111111111111111,1,1.766472354707647e-4
636,2254715,camara,174784,74784,0.1111111111111111,1,1.766472354707647e-4
636,2254715,camara,176874,76874,0.1111111111111111,1,1.766472354707647e-4
636,2254715,camara,1134812,134812,0.1111111111111111,1,1.766472354707647e-4
636,2254715,camara,1152605,152605,0.1111111111111111,1,1.766472354707647e-4
636,2254715,camara,1204407,204407,0.1111111111111111,1,1.766472354707647e-4
636,2254715,camara,1204509,204509,0.1111111111111111,1,1.766472354707647e-4
636,2254715,camara,1204535,204535,0.1111111111111111,1,1.766472354707647e-4
636,2254715,camara,1205548,205548,0.1111111111111111,1,1.766472354707647e-4
637,2254703,camara,1204541,204541,2,2,0.030206677265500793
638,2254808,camara,173531,73531,0.2111111111111111,2,0.0017664723547076487
638,2254808,camara,174784,74784,0.2111111111111111,2,0.0017664723547076487
638,2254808,camara,176874,76874,0.2111111111111111,2,0.0017664723547076487
638,2254808,camara,1134812,134812,0.2111111111111111,2,0.0017664723547076487
638,2254808,camara,1152605,152605,0.2111111111111111,2,0.0017664723547076487
638,2254808,camara,1204407,204407,0.2111111111111111,2,0.0017664723547076487
638,2254808,camara,1204468,204468,0.1,1,0
638,2254808,camara,1204509,204509,0.2111111111111111,2,0.0017664723547076487
638,2254808,camara,1204535,204535,0.2111111111111111,2,0.0017664723547076487
638,2254808,camara,1205548,205548,0.2111111111111111,2,0.0017664723547076487
639,2254756,camara,1204499,204499,1,1,0.014308426073131956
640,2254493,camara,1178839,178839,1,1,0.014308426073131956
641,2254732,camara,1133439,133439,1,1,0.014308426073131956
642,2253967,camara,1139285,139285,0.5,1,0.006359300476947536
642,2253967,camara,1204525,204525,2,2,0.030206677265500793
642,2253967,camara,1204542,204542,0.5,1,0.006359300476947536
643,2254726,camara,1204550,204550,1,1,0.014308426073131956
644,2253689,camara,1204570,204570,1,1,0.014308426073131956
646,2254432,camara,1160570,160570,1,1,0.014308426073131956
648,2253564,camara,174439,74439,0.25,1,0.0023847376788553257
648,2253564,camara,1132504,132504,0.25,1,0.0023847376788553257
648,2253564,camara,1141470,141470,2.25,3,0.03418124006359301
648,2253564,camara,1160541,160541,0.25,1,0.0023847376788553257
648,2253564,camara,1204381,204381,1,1,0.014308426073131956
649,2253730,camara,1204544,204544,1,1,0.014308426073131956
650,2254728,camara,1133439,133439,1,2,0.014308426073131956
650,2254728,camara,1141411,141411,1,2,0.014308426073131956
650,2254728,camara,1204499,204499,1,1,0.014308426073131956
651,141561,senado,235,35,4,4,0.06200317965023847
651,141561,senado,290,90,2,2,0.030206677265500793
651,141561,senado,2475,475,2,2,0.030206677265500793
651,141561,senado,2581,581,8,8,0.12559618441971385
651,141561,senado,2825,825,2,2,0.030206677265500793
651,141561,senado,2945,945,2,2,0.030206677265500793
651,141561,senado,21173,1173,3,3,0.046104928457869634
651,141561,senado,22331,2331,2,2,0.030206677265500793
651,141561,senado,24770,4770,2,2,0.030206677265500793
651,141561,senado,24981,4981,4,4,0.06200317965023847
651,141561,senado,25350,5350,2,2,0.030206677265500793
651,141561,senado,25352,5352,14,14,0.2209856915739269
651,141561,senado,25533,5533,2,2,0.030206677265500793
651,141561,senado,25537,5537,5,5,0.07790143084260732
651,141561,senado,25540,5540,2,2,0.030206677265500793
651,141561,senado,25666,5666,2,2,0.030206677265500793
651,141561,senado,25718,5718,2,2,0.030206677265500793
651,141561,senado,25895,5895,4,4,0.06200317965023847
651,2255228,camara,173460,73460,0.14285714285714285,1,6.813536225300929e-4
651,2255228,camara,174439,74439,0.14285714285714285,1,6.813536225300929e-4
651,2255228,camara,1132504,132504,0.14285714285714285,1,6.813536225300929e-4
651,2255228,camara,1160541,160541,0.14285714285714285,1,6.813536225300929e-4
651,2255228,camara,1160575,160575,0.14285714285714285,1,6.813536225300929e-4
651,2255228,camara,1164360,164360,0.14285714285714285,1,6.813536225300929e-4
651,2255228,camara,1178857,178857,0.14285714285714285,1,6.813536225300929e-4
652,2253471,camara,172442,72442,0.1111111111111111,1,1.766472354707647e-4
652,2253471,camara,173801,73801,0.1111111111111111,1,1.766472354707647e-4
652,2253471,camara,173943,73943,0.25396825396825395,2,0.0024478259772377415
652,2253471,camara,174060,74060,1,1,0.014308426073131956
652,2253471,camara,174161,74161,0.1111111111111111,1,1.766472354707647e-4
652,2253471,camara,174200,74200,0.6107142857142858,4,0.008119464001816944
652,2253471,camara,174439,74439,3.0317460317460316,11,0.04660963484492896
652,2253471,camara,174471,74471,0.1111111111111111,1,1.766472354707647e-4
652,2253471,camara,174693,74693,1,1,0.014308426073131956
652,2253471,camara,1122974,122974,0.43452380952380953,3,0.005318343553637672
652,2253471,camara,1132504,132504,3.8408730158730156,16,0.05947333888510359
652,2253471,camara,1141391,141391,0.25396825396825395,2,0.0024478259772377415
652,2253471,camara,1141417,141417,0.14285714285714285,1,6.813536225300929e-4
652,2253471,camara,1160511,160511,2.9206349206349205,10,0.044843162490221314
652,2253471,camara,1160528,160528,0.1111111111111111,1,1.766472354707647e-4
652,2253471,camara,1160531,160531,1.174206349206349,8,0.017078002372120014
652,2253471,camara,1160541,160541,0.1111111111111111,1,1.766472354707647e-4
652,2253471,camara,1160588,160588,0.1111111111111111,1,1.766472354707647e-4
652,2253471,camara,1160665,160665,0.1111111111111111,1,1.766472354707647e-4
652,2253471,camara,1178886,178886,0.26785714285714285,2,0.002668635021576198
652,2253471,camara,1178910,178910,0.5,1,0.006359300476947536
652,2253471,camara,1178925,178925,0.14285714285714285,1,6.813536225300929e-4
652,2253471,camara,1178930,178930,0.5,1,0.006359300476947536
652,2253471,camara,1204372,204372,2.420238095238095,9,0.03688772806419865
652,2253471,camara,1204377,204377,0.25396825396825395,2,0.0024478259772377415
652,2253471,camara,1204398,204398,0.6666666666666666,3,0.009009009009009009
652,2253471,camara,1204455,204455,0.5,2,0.006359300476947536
652,2253471,camara,1204465,204465,0.5535714285714286,4,0.007210992505110153
652,2253471,camara,1204479,204479,0.7535714285714286,5,0.01039064274358392
652,2253471,camara,1204491,204491,0.16666666666666666,1,0.0010598834128245891
652,2253471,camara,1204530,204530,0.1111111111111111,1,1.766472354707647e-4
652,2253471,camara,1204544,204544,9.11111111111111,10,0.14326090796679034
652,2253471,camara,1204556,204556,1.5,3,0.022257551669316374
653,2255133,camara,1204570,204570,1,1,0.014308426073131956
654,2255100,camara,1160587,160587,1,1,0.014308426073131956
654,2255100,camara,1204528,204528,1,1,0.014308426073131956
655,2254844,camara,1204488,204488,2,2,0.030206677265500793
656,2254849,camara,190201,90201,1,1,0.014308426073131956
657,2254889,camara,174262,74262,0.125,1,3.974562798092209e-4
657,2254889,camara,1122974,122974,0.125,1,3.974562798092209e-4
657,2254889,camara,1160531,160531,0.125,1,3.974562798092209e-4
657,2254889,camara,1160541,160541,0.125,1,3.974562798092209e-4
657,2254889,camara,1178857,178857,0.125,1,3.974562798092209e-4
657,2254889,camara,1204359,204359,0.125,1,3.974562798092209e-4
657,2254889,camara,1204398,204398,0.125,1,3.974562798092209e-4
657,2254889,camara,1204565,204565,2.125,3,0.0321939586645469
658,2254880,camara,1141405,141405,1,1,0.014308426073131956
659,2254811,camara,173486,73486,1,1,0.014308426073131956
659,2254811,camara,1204570,204570,1,1,0.014308426073131956
660,2254957,camara,1204465,204465,1,1,0.014308426073131956
661,2253698,camara,1160587,160587,1,1,0.014308426073131956
661,2253698,camara,1204528,204528,2,2,0.030206677265500793
662,2254357,camara,1160673,160673,1,1,0.014308426073131956
663,2254029,camara,1204499,204499,1,1,0.014308426073131956
664,2254777,camara,1141508,141508,1.25,2,0.018282988871224166
664,2254777,camara,1178931,178931,0.25,1,0.0023847376788553257
664,2254777,camara,1204542,204542,0.25,1,0.0023847376788553257
664,2254777,camara,1206231,206231,0.25,1,0.0023847376788553257
665,2254752,camara,173531,73531,0.1111111111111111,1,1.766472354707647e-4
665,2254752,camara,174784,74784,0.1111111111111111,1,1.766472354707647e-4
665,2254752,camara,176874,76874,0.1111111111111111,1,1.766472354707647e-4
665,2254752,camara,1134812,134812,0.1111111111111111,1,1.766472354707647e-4
665,2254752,camara,1141411,141411,0.25,1,0.0023847376788553257
665,2254752,camara,1152605,152605,0.1111111111111111,1,1.766472354707647e-4
665,2254752,camara,1204407,204407,0.6944444444444444,3,0.009450627097685921
665,2254752,camara,1204509,204509,0.1111111111111111,1,1.766472354707647e-4
665,2254752,camara,1204535,204535,0.6944444444444444,3,0.009450627097685921
665,2254752,camara,1205548,205548,0.6944444444444444,3,0.009450627097685921
666,2254222,camara,173486,73486,1,1,0.014308426073131956
666,2254222,camara,176874,76874,1,1,0.014308426073131956
666,2254222,camara,1160635,160635,1,1,0.014308426073131956
666,2254222,camara,1204372,204372,0.2,1,0.001589825119236884
666,2254222,camara,1204386,204386,2.783333333333333,5,0.04266030736618972
666,2254222,camara,1204487,204487,0.95,3,0.013513513513513514
666,2254222,camara,1204499,204499,2.783333333333333,5,0.04266030736618972
666,2254222,camara,1204544,204544,2.283333333333333,5,0.034711181770005296
667,2254446,camara,1204556,204556,1,1,0.014308426073131956
668,141368,senado,2581,581,5,5,0.07790143084260732
668,141368,senado,2825,825,4,4,0.06200317965023847
668,141368,senado,2945,945,1,1,0.014308426073131956
668,141368,senado,21249,1249,1,1,0.014308426073131956
668,141368,senado,22331,2331,7,7,0.109697933227345
668,141368,senado,24525,4525,1,1,0.014308426073131956
668,141368,senado,25012,5012,2,2,0.030206677265500793
668,141368,senado,25322,5322,1,1,0.014308426073131956
668,141368,senado,25352,5352,10,10,0.1573926868044515
668,141368,senado,25411,5411,4,4,0.06200317965023847
668,141368,senado,25523,5523,2,2,0.030206677265500793
668,141368,senado,25533,5533,1,1,0.014308426073131956
668,141368,senado,25535,5535,1,1,0.014308426073131956
668,141368,senado,25537,5537,1,1,0.014308426073131956
668,141368,senado,25627,5627,1,1,0.014308426073131956
668,141368,senado,25718,5718,2,2,0.030206677265500793
668,141368,senado,25905,5905,1,1,0.014308426073131956
668,141368,senado,25924,5924,3,3,0.046104928457869634
668,141368,senado,25953,5953,2,2,0.030206677265500793
668,141368,senado,25976,5976,2,2,0.030206677265500793
668,141368,senado,25979,5979,2,2,0.030206677265500793
669,2255441,camara,1204377,204377,1,1,0.014308426073131956
670,2250315,camara,1152610,152610,1,1,0.014308426073131956
670,2250315,camara,1154178,154178,2,2,0.030206677265500793
670,2250315,camara,1160587,160587,1,1,0.014308426073131956
670,2250315,camara,1160666,160666,1,1,0.014308426073131956
670,2250315,camara,1178985,178985,1,1,0.014308426073131956
670,2250315,camara,1204357,204357,0.3333333333333333,1,0.003709591944886062
670,2250315,camara,1204359,204359,2,2,0.030206677265500793
670,2250315,camara,1204377,204377,1,1,0.014308426073131956
670,2250315,camara,1204471,204471,3.833333333333333,6,0.059353471118176994
670,2250315,camara,1204481,204481,1,1,0.014308426073131956
670,2250315,camara,1204490,204490,0.5,1,0.006359300476947536
670,2250315,camara,1204499,204499,1,1,0.014308426073131956
670,2250315,camara,1204515,204515,0.5,1,0.006359300476947536
670,2250315,camara,1204528,204528,2,2,0.030206677265500793
670,2250315,camara,1204572,204572,1,1,0.014308426073131956
670,2250315,camara,1207176,207176,1.8333333333333333,4,0.02755696873343932
671,2255391,camara,173531,73531,0.1111111111111111,1,1.766472354707647e-4
671,2255391,camara,174161,74161,1,1,0.014308426073131956
671,2255391,camara,174784,74784,0.1111111111111111,1,1.766472354707647e-4
671,2255391,camara,176874,76874,0.1111111111111111,1,1.766472354707647e-4
671,2255391,camara,1134812,134812,0.1111111111111111,1,1.766472354707647e-4
671,2255391,camara,1152605,152605,0.1111111111111111,1,1.766472354707647e-4
671,2255391,camara,1204407,204407,0.1111111111111111,1,1.766472354707647e-4
671,2255391,camara,1204509,204509,0.1111111111111111,1,1.766472354707647e-4
671,2255391,camara,1204535,204535,0.1111111111111111,1,1.766472354707647e-4
671,2255391,camara,1205548,205548,0.1111111111111111,1,1.766472354707647e-4
672,2254991,camara,1122974,122974,0.14285714285714285,1,6.813536225300929e-4
672,2254991,camara,1160531,160531,0.14285714285714285,1,6.813536225300929e-4
672,2254991,camara,1160541,160541,0.14285714285714285,1,6.813536225300929e-4
672,2254991,camara,1160575,160575,0.14285714285714285,1,6.813536225300929e-4
672,2254991,camara,1178857,178857,0.14285714285714285,1,6.813536225300929e-4
672,2254991,camara,1204359,204359,0.14285714285714285,1,6.813536225300929e-4
672,2254991,camara,1204425,204425,1.1428571428571428,2,0.01657960481489893
673,2254556,camara,1108338,108338,1,1,0.014308426073131956
674,2254462,camara,1154178,154178,2,2,0.030206677265500793
674,2254462,camara,1204528,204528,1,1,0.014308426073131956
675,2242821,camara,173466,73466,0.5,1,0.006359300476947536
675,2242821,camara,173486,73486,1,1,0.014308426073131956
675,2242821,camara,173943,73943,0.6666666666666666,3,0.009009009009009009
675,2242821,camara,174262,74262,0.16666666666666666,1,0.0010598834128245891
675,2242821,camara,174439,74439,0.6666666666666666,3,0.009009009009009009
675,2242821,camara,192346,92346,1,1,0.014308426073131956
675,2242821,camara,1132504,132504,0.6666666666666666,3,0.009009009009009009
675,2242821,camara,1152610,152610,1,1,0.014308426073131956
675,2242821,camara,1154178,154178,2,2,0.030206677265500793
675,2242821,camara,1160511,160511,0.6666666666666666,3,0.009009009009009009
675,2242821,camara,1160570,160570,1,1,0.014308426073131956
675,2242821,camara,1160587,160587,1,1,0.014308426073131956
675,2242821,camara,1160588,160588,0.5,1,0.006359300476947536
675,2242821,camara,1160640,160640,3,4,0.046104928457869634
675,2242821,camara,1160666,160666,1,1,0.014308426073131956
675,2242821,camara,1160673,160673,1,1,0.014308426073131956
675,2242821,camara,1164359,164359,1,1,0.014308426073131956
675,2242821,camara,1164360,164360,0.5,1,0.006359300476947536
675,2242821,camara,1178929,178929,1,2,0.014308426073131956
675,2242821,camara,1178953,178953,0.5,1,0.006359300476947536
675,2242821,camara,1178985,178985,1,1,0.014308426073131956
675,2242821,camara,1198197,198197,3,3,0.046104928457869634
675,2242821,camara,1204357,204357,0.3333333333333333,1,0.003709591944886062
675,2242821,camara,1204359,204359,5,5,0.07790143084260732
675,2242821,camara,1204377,204377,1.3333333333333333,2,0.019607843137254898
675,2242821,camara,1204409,204409,1,1,0.014308426073131956
675,2242821,camara,1204421,204421,1,1,0.014308426073131956
675,2242821,camara,1204471,204471,3.833333333333333,6,0.059353471118176994
675,2242821,camara,1204479,204479,1,1,0.014308426073131956
675,2242821,camara,1204481,204481,2,2,0.030206677265500793
675,2242821,camara,1204490,204490,0.5,1,0.006359300476947536
675,2242821,camara,1204499,204499,1,1,0.014308426073131956
675,2242821,camara,1204515,204515,0.5,1,0.006359300476947536
675,2242821,camara,1204528,204528,4,5,0.06200317965023847
675,2242821,camara,1204531,204531,1,1,0.014308426073131956
675,2242821,camara,1204536,204536,0.3333333333333333,1,0.003709591944886062
675,2242821,camara,1204541,204541,0.16666666666666666,1,0.0010598834128245891
675,2242821,camara,1204553,204553,1,1,0.014308426073131956
675,2242821,camara,1204570,204570,1,1,0.014308426073131956
675,2242821,camara,1204572,204572,1,1,0.014308426073131956
675,2242821,camara,1204573,204573,1,1,0.014308426073131956
675,2242821,camara,1205535,205535,0.3333333333333333,1,0.003709591944886062
675,2242821,camara,1207176,207176,1.8333333333333333,4,0.02755696873343932
676,2253481,camara,1204481,204481,1,1,0.014308426073131956
677,2255199,camara,1160541,160541,0.25,1,0.0023847376788553257
677,2255199,camara,1160674,160674,1,1,0.014308426073131956
677,2255199,camara,1204398,204398,0.25,1,0.0023847376788553257
677,2255199,camara,1204504,204504,1.25,2,0.018282988871224166
677,2255199,camara,1204511,204511,0.25,1,0.0023847376788553257
678,2254259,camara,173486,73486,2,2,0.030206677265500793
678,2254259,camara,174262,74262,0.6,3,0.00794912559618442
678,2254259,camara,174439,74439,0.6,3,0.00794912559618442
678,2254259,camara,174655,74655,9,9,0.1414944356120827
678,2254259,camara,174693,74693,1,1,0.014308426073131956
678,2254259,camara,181297,81297,1.8428571428571427,7,0.027708380649557118
678,2254259,camara,190842,90842,1.2,5,0.017488076311605722
678,2254259,camara,1132504,132504,0.6,3,0.00794912559618442
678,2254259,camara,1141391,141391,0.1,1,0
678,2254259,camara,1160511,160511,0.5,2,0.006359300476947536
678,2254259,camara,1160541,160541,0.24285714285714285,2,0.002271178741766977
678,2254259,camara,1164360,164360,0.1,1,0
678,2254259,camara,1178857,178857,0.5095238095238095,3,0.006510712393065334
678,2254259,camara,1178925,178925,1,1,0.014308426073131956
678,2254259,camara,1178966,178966,0.1,1,0
678,2254259,camara,1204376,204376,0.16666666666666666,1,0.0010598834128245891
678,2254259,camara,1204381,204381,1,1,0.014308426073131956
678,2254259,camara,1204404,204404,0.1,1,0
678,2254259,camara,1204406,204406,2.276190476190476,9,0.034597622832916945
678,2254259,camara,1204450,204450,0.14285714285714285,1,6.813536225300929e-4
678,2254259,camara,1204466,204466,2.1,3,0.03179650238473768
678,2254259,camara,1204518,204518,1.6761904761904762,7,0.025058672117495646
678,2254259,camara,1204546,204546,0.14285714285714285,1,6.813536225300929e-4
679,2255053,camara,173801,73801,0.2361111111111111,2,0.0021639286345168695
679,2255053,camara,173943,73943,0.2361111111111111,2,0.0021639286345168695
679,2255053,camara,174057,74057,0.2361111111111111,2,0.0021639286345168695
679,2255053,camara,174060,74060,0.2361111111111111,2,0.0021639286345168695
679,2255053,camara,174848,74848,0.2361111111111111,2,0.0021639286345168695
679,2255053,camara,181055,81055,0.2361111111111111,2,0.0021639286345168695
679,2255053,camara,1160511,160511,0.1111111111111111,1,1.766472354707647e-4
679,2255053,camara,1160641,160641,0.2361111111111111,2,0.0021639286345168695
679,2255053,camara,1178987,178987,0.2361111111111111,2,0.0021639286345168695
680,2254252,camara,1132504,132504,0.25,1,0.0023847376788553257
680,2254252,camara,1146788,146788,1.25,2,0.018282988871224166
680,2254252,camara,1160541,160541,0.25,1,0.0023847376788553257
680,2254252,camara,1178857,178857,0.25,1,0.0023847376788553257
681,2253626,camara,1151208,151208,1,1,0.014308426073131956
681,2253626,camara,1160541,160541,0.5,1,0.006359300476947536
681,2253626,camara,1204546,204546,0.5,1,0.006359300476947536
682,2253608,camara,174398,74398,1,1,0.014308426073131956
682,2253608,camara,1178925,178925,1,1,0.014308426073131956
683,2253947,camara,166179,66179,0.5666666666666667,3,0.007419183889772125
683,2253947,camara,173486,73486,0.5666666666666667,3,0.007419183889772125
683,2253947,camara,1164360,164360,0.16666666666666666,1,0.0010598834128245891
683,2253947,camara,1178925,178925,1,1,0.014308426073131956
683,2253947,camara,1178994,178994,0.5666666666666667,3,0.007419183889772125
683,2253947,camara,1204459,204459,0.5666666666666667,3,0.007419183889772125
683,2253947,camara,1204466,204466,0.5666666666666667,3,0.007419183889772125
684,2249918,camara,1178925,178925,2,2,0.030206677265500793
685,2254870,camara,1141421,141421,2,2,0.030206677265500793
686,2253617,camara,1204541,204541,2,2,0.030206677265500793
687,2253575,camara,1160531,160531,1,1,0.014308426073131956
687,2253575,camara,1204378,204378,1,1,0.014308426073131956
688,2252093,camara,1160531,160531,1,1,0.014308426073131956
688,2252093,camara,1178962,178962,1,1,0.014308426073131956
689,2249922,camara,181297,81297,1,1,0.014308426073131956
689,2249922,camara,1160531,160531,2,2,0.030206677265500793
689,2249922,camara,1178945,178945,0.6666666666666666,2,0.009009009009009009
689,2249922,camara,1178962,178962,1,1,0.014308426073131956
689,2249922,camara,1204378,204378,1,1,0.014308426073131956
689,2249922,camara,1204381,204381,1,1,0.014308426073131956
689,2249922,camara,1204469,204469,1,1,0.014308426073131956
689,2249922,camara,1204511,204511,0.6666666666666666,2,0.009009009009009009
689,2249922,camara,1204540,204540,0.6666666666666666,2,0.009009009009009009
690,2252169,camara,1160587,160587,1,1,0.014308426073131956
690,2252169,camara,1204471,204471,1,2,0.014308426073131956
690,2252169,camara,1204528,204528,2,2,0.030206677265500793
690,2252169,camara,1207176,207176,1,2,0.014308426073131956
691,2252661,camara,1160666,160666,1,1,0.014308426073131956
691,2252661,camara,1204499,204499,1,1,0.014308426073131956
692,2244905,camara,1178964,178964,1,1,0.014308426073131956
693,142395,senado,25012,5012,1,1,0.014308426073131956
693,142395,senado,25322,5322,1,1,0.014308426073131956
693,142395,senado,25385,5385,1,1,0.014308426073131956
693,142395,senado,25585,5585,1,1,0.014308426073131956
693,142395,senado,25718,5718,1,1,0.014308426073131956
693,142395,senado,25953,5953,1,1,0.014308426073131956
693,2196586,camara,174693,74693,1,1,0.014308426073131956
693,2196586,camara,1132504,132504,0.3333333333333333,1,0.003709591944886062
693,2196586,camara,1160541,160541,0.3333333333333333,1,0.003709591944886062
693,2196586,camara,1178874,178874,2,2,0.030206677265500793
693,2196586,camara,1204400,204400,2,2,0.030206677265500793
693,2196586,camara,1204430,204430,1.3333333333333333,2,0.019607843137254898
693,2196586,camara,1204540,204540,6,6,0.09379968203497616
694,142078,senado,24770,4770,4,4,0.06200317965023847
695,142075,senado,2470,470,1,1,0.014308426073131956
695,142075,senado,2581,581,3,3,0.046104928457869634
695,142075,senado,2751,751,1,1,0.014308426073131956
695,142075,senado,2825,825,1,1,0.014308426073131956
695,142075,senado,21173,1173,2,2,0.030206677265500793
695,142075,senado,22331,2331,1,1,0.014308426073131956
695,142075,senado,24981,4981,1,1,0.014308426073131956
695,142075,senado,24994,4994,2,2,0.030206677265500793
695,142075,senado,25012,5012,2,2,0.030206677265500793
695,142075,senado,25352,5352,1,1,0.014308426073131956
695,142075,senado,25411,5411,3,3,0.046104928457869634
695,142075,senado,25529,5529,2,2,0.030206677265500793
695,142075,senado,25585,5585,1,1,0.014308426073131956
695,142075,senado,25627,5627,1,1,0.014308426073131956
695,142075,senado,25718,5718,1,1,0.014308426073131956
695,142075,senado,25979,5979,1,1,0.014308426073131956
695,142075,senado,25988,5988,1,1,0.014308426073131956
696,141969,senado,24770,4770,4,4,0.06200317965023847
697,141797,senado,25537,5537,3,3,0.046104928457869634
698,106773,senado,25905,5905,1,1,0.014308426073131956
698,2052490,camara,166179,66179,1,1,0.014308426073131956
698,2052490,camara,173466,73466,1,1,0.014308426073131956
698,2052490,camara,173943,73943,1.1428571428571428,2,0.01657960481489893
698,2052490,camara,174161,74161,1.6666666666666667,3,0.02490726020137785
698,2052490,camara,174200,74200,1,1,0.014308426073131956
