id_leggo,id_ext,casa,id_autor_parlametria,id_autor,peso_total,n_documentos,peso_total_normalizado,tema
251,141415,senado,166828,66828,1,1,0.014308426073131956,Direitos Humanos
251,141415,senado,173531,73531,6,6,0.09379968203497616,Direitos Humanos
251,141415,senado,174131,74131,1,2,0.014308426073131956,Direitos Humanos
251,141415,senado,174158,74158,2,2,0.030206677265500793,Direitos Humanos
251,141415,senado,174160,74160,1,1,0.014308426073131956,Direitos Humanos
251,141415,senado,174262,74262,1,1,0.014308426073131956,Direitos Humanos
251,141415,senado,174305,74305,2,2,0.030206677265500793,Direitos Humanos
251,141415,senado,174317,74317,1,1,0.014308426073131956,Direitos Humanos
251,141415,senado,174655,74655,1,1,0.014308426073131956,Direitos Humanos
251,141415,senado,174749,74749,1,1,0.014308426073131956,Direitos Humanos
251,141415,senado,174784,74784,5,5,0.07790143084260732,Direitos Humanos
251,141415,senado,176874,76874,5,5,0.07790143084260732,Direitos Humanos
251,141415,senado,198057,98057,1,1,0.014308426073131956,Direitos Humanos
251,141415,senado,1116379,116379,1,1,0.014308426073131956,Direitos Humanos
251,141415,senado,1132504,132504,10,10,0.1573926868044515,Direitos Humanos
251,141415,senado,1133439,133439,5,5,0.07790143084260732,Direitos Humanos
251,141415,senado,1134812,134812,5,5,0.07790143084260732,Direitos Humanos
251,141415,senado,1141391,141391,1,1,0.014308426073131956,Direitos Humanos
251,141415,senado,1141458,141458,1,2,0.014308426073131956,Direitos Humanos
251,141415,senado,1141470,141470,1,1,0.014308426073131956,Direitos Humanos
251,141415,senado,1141508,141508,2,2,0.030206677265500793,Direitos Humanos
251,141415,senado,1141555,141555,1,1,0.014308426073131956,Direitos Humanos
251,141415,senado,1143084,143084,4,4,0.06200317965023847,Direitos Humanos
251,141415,senado,1151208,151208,1,1,0.014308426073131956,Direitos Humanos
251,141415,senado,1152605,152605,5,5,0.07790143084260732,Direitos Humanos
251,141415,senado,1160508,160508,2,2,0.030206677265500793,Direitos Humanos
251,141415,senado,1160511,160511,11,11,0.17329093799682035,Direitos Humanos
251,141415,senado,1160528,160528,5,5,0.07790143084260732,Direitos Humanos
251,141415,senado,1160535,160535,6,6,0.09379968203497616,Direitos Humanos
251,141415,senado,1160538,160538,3,3,0.046104928457869634,Direitos Humanos
251,141415,senado,1160556,160556,1,1,0.014308426073131956,Direitos Humanos
251,141415,senado,1160570,160570,7,7,0.109697933227345,Direitos Humanos
251,141415,senado,1160575,160575,4,4,0.06200317965023847,Direitos Humanos
251,141415,senado,1160588,160588,1,1,0.014308426073131956,Direitos Humanos
251,141415,senado,1160592,160592,7,7,0.109697933227345,Direitos Humanos
251,141415,senado,1160604,160604,4,4,0.06200317965023847,Direitos Humanos
251,141415,senado,1160610,160610,1,1,0.014308426073131956,Direitos Humanos
251,141415,senado,1166402,166402,1,1,0.014308426073131956,Direitos Humanos
251,141415,senado,1171617,171617,7,7,0.109697933227345,Direitos Humanos
251,141415,senado,1171619,171619,7,7,0.109697933227345,Direitos Humanos
251,141415,senado,1178836,178836,1,1,0.014308426073131956,Direitos Humanos
251,141415,senado,1178866,178866,1,1,0.014308426073131956,Direitos Humanos
251,141415,senado,1178873,178873,7,7,0.109697933227345,Direitos Humanos
251,141415,senado,1178874,178874,2,2,0.030206677265500793,Direitos Humanos
251,141415,senado,1178884,178884,1,1,0.014308426073131956,Direitos Humanos
251,141415,senado,1178896,178896,1,1,0.014308426073131956,Direitos Humanos
251,141415,senado,1178916,178916,1,1,0.014308426073131956,Direitos Humanos
251,141415,senado,1178925,178925,2,2,0.030206677265500793,Direitos Humanos
251,141415,senado,1178959,178959,1,1,0.014308426073131956,Direitos Humanos
251,141415,senado,1178970,178970,1,1,0.014308426073131956,Direitos Humanos
251,141415,senado,1178972,178972,1,1,0.014308426073131956,Direitos Humanos
251,141415,senado,1178981,178981,1,1,0.014308426073131956,Direitos Humanos
251,141415,senado,1178985,178985,1,1,0.014308426073131956,Direitos Humanos
251,141415,senado,1178992,178992,1,1,0.014308426073131956,Direitos Humanos
251,141415,senado,1204357,204357,1,1,0.014308426073131956,Direitos Humanos
251,141415,senado,1204360,204360,6,6,0.09379968203497616,Direitos Humanos
251,141415,senado,1204361,204361,1,1,0.014308426073131956,Direitos Humanos
251,141415,senado,1204370,204370,1,1,0.014308426073131956,Direitos Humanos
251,141415,senado,1204371,204371,3,3,0.046104928457869634,Direitos Humanos
251,141415,senado,1204377,204377,2,2,0.030206677265500793,Direitos Humanos
251,141415,senado,1204381,204381,1,1,0.014308426073131956,Direitos Humanos
251,141415,senado,1204383,204383,1,1,0.014308426073131956,Direitos Humanos
251,141415,senado,1204386,204386,1,1,0.014308426073131956,Direitos Humanos
251,141415,senado,1204393,204393,1,1,0.014308426073131956,Direitos Humanos
251,141415,senado,1204395,204395,5,5,0.07790143084260732,Direitos Humanos
251,141415,senado,1204407,204407,5,5,0.07790143084260732,Direitos Humanos
251,141415,senado,1204433,204433,3,3,0.046104928457869634,Direitos Humanos
251,141415,senado,1204435,204435,3,3,0.046104928457869634,Direitos Humanos
251,141415,senado,1204453,204453,4,4,0.06200317965023847,Direitos Humanos
251,141415,senado,1204464,204464,5,5,0.07790143084260732,Direitos Humanos
251,141415,senado,1204467,204467,4,4,0.06200317965023847,Direitos Humanos
251,141415,senado,1204480,204480,5,5,0.07790143084260732,Direitos Humanos
251,141415,senado,1204502,204502,1,1,0.014308426073131956,Direitos Humanos
251,141415,senado,1204514,204514,1,1,0.014308426073131956,Direitos Humanos
251,141415,senado,1204523,204523,1,1,0.014308426073131956,Direitos Humanos
251,141415,senado,1204534,204534,3,3,0.046104928457869634,Direitos Humanos
251,141415,senado,1204535,204535,5,5,0.07790143084260732,Direitos Humanos
251,141415,senado,1204536,204536,1,1,0.014308426073131956,Direitos Humanos
251,141415,senado,1205548,205548,5,5,0.07790143084260732,Direitos Humanos
251,2242887,camara,173943,73943,0.2,1,0.001589825119236884,Direitos Humanos
251,2242887,camara,174439,74439,1.7,7,0.02543720190779014,Direitos Humanos
251,2242887,camara,174693,74693,1,1,0.014308426073131956,Direitos Humanos
251,2242887,camara,1122158,122158,3,6,0.046104928457869634,Direitos Humanos
251,2242887,camara,1132504,132504,1.7,7,0.02543720190779014,Direitos Humanos
251,2242887,camara,1141422,141422,3,6,0.046104928457869634,Direitos Humanos
251,2242887,camara,1141518,141518,0.3333333333333333,1,0.003709591944886062,Direitos Humanos
251,2242887,camara,1160511,160511,1.7,7,0.02543720190779014,Direitos Humanos
251,2242887,camara,1160531,160531,0.3333333333333333,1,0.003709591944886062,Direitos Humanos
251,2242887,camara,1160545,160545,0.25,1,0.0023847376788553257,Direitos Humanos
251,2242887,camara,1160575,160575,0.2,1,0.001589825119236884,Direitos Humanos
251,2242887,camara,1178857,178857,0.3333333333333333,1,0.003709591944886062,Direitos Humanos
251,2242887,camara,1178986,178986,1,4,0.014308426073131956,Direitos Humanos
251,2242887,camara,1178997,178997,2,2,0.030206677265500793,Direitos Humanos
251,2242887,camara,1204364,204364,0.3333333333333333,1,0.003709591944886062,Direitos Humanos
251,2242887,camara,1204381,204381,1.25,2,0.018282988871224166,Direitos Humanos
251,2242887,camara,1204393,204393,0.25,1,0.0023847376788553257,Direitos Humanos
251,2242887,camara,1204395,204395,0.5,1,0.006359300476947536,Direitos Humanos
251,2242887,camara,1204407,204407,0.5,2,0.006359300476947536,Direitos Humanos
251,2242887,camara,1204425,204425,0.3333333333333333,1,0.003709591944886062,Direitos Humanos
251,2242887,camara,1204517,204517,11,11,0.17329093799682035,Direitos Humanos
251,2242887,camara,1204527,204527,0.75,2,0.010333863275039747,Direitos Humanos
251,2242887,camara,1204556,204556,0.3333333333333333,1,0.003709591944886062,Direitos Humanos
252,141475,senado,290,90,1,1,0.014308426073131956,Direitos Humanos
252,141475,senado,2345,345,2,2,0.030206677265500793,Direitos Humanos
252,141475,senado,2677,677,2,2,0.030206677265500793,Direitos Humanos
252,141475,senado,2825,825,4,4,0.06200317965023847,Direitos Humanos
252,141475,senado,2945,945,2,2,0.030206677265500793,Direitos Humanos
252,141475,senado,22331,2331,2,2,0.030206677265500793,Direitos Humanos
252,141475,senado,24770,4770,1,1,0.014308426073131956,Direitos Humanos
252,141475,senado,24994,4994,1,1,0.014308426073131956,Direitos Humanos
252,141475,senado,25012,5012,6,6,0.09379968203497616,Direitos Humanos
252,141475,senado,25322,5322,1,1,0.014308426073131956,Direitos Humanos
252,141475,senado,25352,5352,2,2,0.030206677265500793,Direitos Humanos
252,141475,senado,25376,5376,1,1,0.014308426073131956,Direitos Humanos
252,141475,senado,25411,5411,6,6,0.09379968203497616,Direitos Humanos
252,141475,senado,25422,5422,4,4,0.06200317965023847,Direitos Humanos
252,141475,senado,25529,5529,1,1,0.014308426073131956,Direitos Humanos
252,141475,senado,25533,5533,2,2,0.030206677265500793,Direitos Humanos
252,141475,senado,25540,5540,2,2,0.030206677265500793,Direitos Humanos
252,141475,senado,25666,5666,2,2,0.030206677265500793,Direitos Humanos
252,141475,senado,25718,5718,2,2,0.030206677265500793,Direitos Humanos
252,141475,senado,25942,5942,1,1,0.014308426073131956,Direitos Humanos
252,141475,senado,25953,5953,1,1,0.014308426073131956,Direitos Humanos
252,141475,senado,173531,73531,2,2,0.030206677265500793,Direitos Humanos
252,141475,senado,173801,73801,1,1,0.014308426073131956,Direitos Humanos
252,141475,senado,174057,74057,1,1,0.014308426073131956,Direitos Humanos
252,141475,senado,174131,74131,2,4,0.030206677265500793,Direitos Humanos
252,141475,senado,174200,74200,2,2,0.030206677265500793,Direitos Humanos
252,141475,senado,174299,74299,1,1,0.014308426073131956,Direitos Humanos
252,141475,senado,174398,74398,1,1,0.014308426073131956,Direitos Humanos
252,141475,senado,174585,74585,4,4,0.06200317965023847,Direitos Humanos
252,141475,senado,174784,74784,2,2,0.030206677265500793,Direitos Humanos
252,141475,senado,176874,76874,1,1,0.014308426073131956,Direitos Humanos
252,141475,senado,1132504,132504,7,7,0.109697933227345,Direitos Humanos
252,141475,senado,1134812,134812,4,4,0.06200317965023847,Direitos Humanos
252,141475,senado,1141421,141421,2,2,0.030206677265500793,Direitos Humanos
252,141475,senado,1141458,141458,2,4,0.030206677265500793,Direitos Humanos
252,141475,senado,1141488,141488,1,1,0.014308426073131956,Direitos Humanos
252,141475,senado,1141508,141508,5,5,0.07790143084260732,Direitos Humanos
252,141475,senado,1143084,143084,4,4,0.06200317965023847,Direitos Humanos
252,141475,senado,1152605,152605,2,2,0.030206677265500793,Direitos Humanos
252,141475,senado,1156190,156190,1,1,0.014308426073131956,Direitos Humanos
252,141475,senado,1160511,160511,5,5,0.07790143084260732,Direitos Humanos
252,141475,senado,1160538,160538,2,2,0.030206677265500793,Direitos Humanos
252,141475,senado,1160570,160570,9,9,0.1414944356120827,Direitos Humanos
252,141475,senado,1160604,160604,1,1,0.014308426073131956,Direitos Humanos
252,141475,senado,1164360,164360,2,2,0.030206677265500793,Direitos Humanos
252,141475,senado,1171619,171619,1,1,0.014308426073131956,Direitos Humanos
252,141475,senado,1178836,178836,2,2,0.030206677265500793,Direitos Humanos
252,141475,senado,1178997,178997,2,2,0.030206677265500793,Direitos Humanos
252,141475,senado,1204354,204354,1,1,0.014308426073131956,Direitos Humanos
252,141475,senado,1204359,204359,1,1,0.014308426073131956,Direitos Humanos
252,141475,senado,1204366,204366,6,6,0.09379968203497616,Direitos Humanos
252,141475,senado,1204372,204372,2,2,0.030206677265500793,Direitos Humanos
252,141475,senado,1204394,204394,1,1,0.014308426073131956,Direitos Humanos
252,141475,senado,1204405,204405,1,1,0.014308426073131956,Direitos Humanos
252,141475,senado,1204407,204407,2,2,0.030206677265500793,Direitos Humanos
252,141475,senado,1204426,204426,2,2,0.030206677265500793,Direitos Humanos
252,141475,senado,1204501,204501,1,1,0.014308426073131956,Direitos Humanos
252,141475,senado,1204514,204514,1,1,0.014308426073131956,Direitos Humanos
252,141475,senado,1204519,204519,1,1,0.014308426073131956,Direitos Humanos
252,141475,senado,1204527,204527,1,1,0.014308426073131956,Direitos Humanos
252,141475,senado,1204528,204528,2,2,0.030206677265500793,Direitos Humanos
252,141475,senado,1204530,204530,1,1,0.014308426073131956,Direitos Humanos
252,141475,senado,1204535,204535,2,2,0.030206677265500793,Direitos Humanos
252,141475,senado,1204536,204536,1,1,0.014308426073131956,Direitos Humanos
252,141475,senado,1204542,204542,1,1,0.014308426073131956,Direitos Humanos
252,141475,senado,1204546,204546,1,1,0.014308426073131956,Direitos Humanos
252,141475,senado,1204561,204561,2,2,0.030206677265500793,Direitos Humanos
252,141475,senado,1204575,204575,1,1,0.014308426073131956,Direitos Humanos
252,141475,senado,1205535,205535,1,1,0.014308426073131956,Direitos Humanos
252,141475,senado,1205548,205548,2,2,0.030206677265500793,Direitos Humanos
252,2244243,camara,174439,74439,0.6761904761904762,3,0.00916042092512681,Direitos Humanos
252,2244243,camara,174693,74693,1,1,0.014308426073131956,Direitos Humanos
252,2244243,camara,1132504,132504,0.6761904761904762,3,0.00916042092512681,Direitos Humanos
252,2244243,camara,1139285,139285,0.14285714285714285,1,6.813536225300929e-4,Direitos Humanos
252,2244243,camara,1141518,141518,0.5,1,0.006359300476947536,Direitos Humanos
252,2244243,camara,1156190,156190,9,9,0.1414944356120827,Direitos Humanos
252,2244243,camara,1160511,160511,0.6761904761904762,3,0.00916042092512681,Direitos Humanos
252,2244243,camara,1160512,160512,1,2,0.014308426073131956,Direitos Humanos
252,2244243,camara,1160575,160575,0.14285714285714285,1,6.813536225300929e-4,Direitos Humanos
252,2244243,camara,1178964,178964,0.34285714285714286,2,0.003861003861003861,Direitos Humanos
252,2244243,camara,1204459,204459,0.5,1,0.006359300476947536,Direitos Humanos
252,2244243,camara,1204530,204530,0.14285714285714285,1,6.813536225300929e-4,Direitos Humanos
252,2244243,camara,1204561,204561,0.2,1,0.001589825119236884,Direitos Humanos
253,2244218,camara,173531,73531,1.9444444444444444,6,0.02932344108814697,Direitos Humanos
253,2244218,camara,173531,73531,1.9444444444444444,6,0.02932344108814697,Trabalho Decente
253,2244218,camara,173586,73586,1,1,0.014308426073131956,Direitos Humanos
253,2244218,camara,173586,73586,1,1,0.014308426073131956,Trabalho Decente
253,2244218,camara,174439,74439,0.16666666666666666,1,0.0010598834128245891,Direitos Humanos
253,2244218,camara,174439,74439,0.16666666666666666,1,0.0010598834128245891,Trabalho Decente
253,2244218,camara,174784,74784,1.9444444444444444,6,0.02932344108814697,Direitos Humanos
253,2244218,camara,174784,74784,1.9444444444444444,6,0.02932344108814697,Trabalho Decente
253,2244218,camara,176874,76874,0.4444444444444444,2,0.005476064299593711,Direitos Humanos
253,2244218,camara,176874,76874,0.4444444444444444,2,0.005476064299593711,Trabalho Decente
253,2244218,camara,1132504,132504,1.1666666666666667,2,0.01695813460519343,Direitos Humanos
253,2244218,camara,1132504,132504,1.1666666666666667,2,0.01695813460519343,Trabalho Decente
253,2244218,camara,1134812,134812,0.4444444444444444,2,0.005476064299593711,Direitos Humanos
253,2244218,camara,1134812,134812,0.4444444444444444,2,0.005476064299593711,Trabalho Decente
253,2244218,camara,1141421,141421,1,1,0.014308426073131956,Direitos Humanos
253,2244218,camara,1141421,141421,1,1,0.014308426073131956,Trabalho Decente
253,2244218,camara,1152605,152605,0.1111111111111111,1,1.766472354707647e-4,Direitos Humanos
253,2244218,camara,1152605,152605,0.1111111111111111,1,1.766472354707647e-4,Trabalho Decente
253,2244218,camara,1160511,160511,0.16666666666666666,1,0.0010598834128245891,Direitos Humanos
253,2244218,camara,1160511,160511,0.16666666666666666,1,0.0010598834128245891,Trabalho Decente
253,2244218,camara,1160575,160575,0.16666666666666666,1,0.0010598834128245891,Direitos Humanos
253,2244218,camara,1160575,160575,0.16666666666666666,1,0.0010598834128245891,Trabalho Decente
253,2244218,camara,1204393,204393,0.16666666666666666,1,0.0010598834128245891,Direitos Humanos
253,2244218,camara,1204393,204393,0.16666666666666666,1,0.0010598834128245891,Trabalho Decente
253,2244218,camara,1204394,204394,2,2,0.030206677265500793,Direitos Humanos
253,2244218,camara,1204394,204394,2,2,0.030206677265500793,Trabalho Decente
253,2244218,camara,1204407,204407,1.1111111111111112,2,0.016074898427839605,Direitos Humanos
253,2244218,camara,1204407,204407,1.1111111111111112,2,0.016074898427839605,Trabalho Decente
253,2244218,camara,1204418,204418,1,1,0.014308426073131956,Direitos Humanos
253,2244218,camara,1204418,204418,1,1,0.014308426073131956,Trabalho Decente
253,2244218,camara,1204480,204480,0.16666666666666666,1,0.0010598834128245891,Direitos Humanos
253,2244218,camara,1204480,204480,0.16666666666666666,1,0.0010598834128245891,Trabalho Decente
253,2244218,camara,1204509,204509,0.1111111111111111,1,1.766472354707647e-4,Direitos Humanos
253,2244218,camara,1204509,204509,0.1111111111111111,1,1.766472354707647e-4,Trabalho Decente
253,2244218,camara,1204535,204535,0.4444444444444444,2,0.005476064299593711,Direitos Humanos
253,2244218,camara,1204535,204535,0.4444444444444444,2,0.005476064299593711,Trabalho Decente
253,2244218,camara,1204541,204541,1,1,0.014308426073131956,Direitos Humanos
253,2244218,camara,1204541,204541,1,1,0.014308426073131956,Trabalho Decente
253,2244218,camara,1205548,205548,0.4444444444444444,2,0.005476064299593711,Direitos Humanos
253,2244218,camara,1205548,205548,0.4444444444444444,2,0.005476064299593711,Trabalho Decente
254,2251185,camara,1139285,139285,0.125,1,3.974562798092209e-4,Direitos Humanos
254,2251185,camara,1141508,141508,0.125,1,3.974562798092209e-4,Direitos Humanos
254,2251185,camara,1204352,204352,0.125,1,3.974562798092209e-4,Direitos Humanos
254,2251185,camara,1204389,204389,0.125,1,3.974562798092209e-4,Direitos Humanos
254,2251185,camara,1204394,204394,0.125,1,3.974562798092209e-4,Direitos Humanos
254,2251185,camara,1204542,204542,0.125,1,3.974562798092209e-4,Direitos Humanos
254,2251185,camara,1204561,204561,0.125,1,3.974562798092209e-4,Direitos Humanos
254,2251185,camara,1206231,206231,0.125,1,3.974562798092209e-4,Direitos Humanos
255,2251473,camara,1141508,141508,0.5,1,0.006359300476947536,Direitos Humanos
255,2251473,camara,1204542,204542,0.5,1,0.006359300476947536,Direitos Humanos
256,2244224,camara,172442,72442,1,1,0.014308426073131956,Direitos Humanos
257,2251970,camara,173531,73531,0.2111111111111111,2,0.0017664723547076487,Direitos Humanos
257,2251970,camara,174784,74784,0.2111111111111111,2,0.0017664723547076487,Direitos Humanos
257,2251970,camara,176874,76874,0.2111111111111111,2,0.0017664723547076487,Direitos Humanos
257,2251970,camara,1134812,134812,0.2111111111111111,2,0.0017664723547076487,Direitos Humanos
257,2251970,camara,1152605,152605,0.2111111111111111,2,0.0017664723547076487,Direitos Humanos
257,2251970,camara,1204407,204407,0.2111111111111111,2,0.0017664723547076487,Direitos Humanos
257,2251970,camara,1204464,204464,0.1,1,0,Direitos Humanos
257,2251970,camara,1204509,204509,0.2111111111111111,2,0.0017664723547076487,Direitos Humanos
257,2251970,camara,1204535,204535,0.2111111111111111,2,0.0017664723547076487,Direitos Humanos
257,2251970,camara,1205548,205548,0.2111111111111111,2,0.0017664723547076487,Direitos Humanos
258,141891,senado,25535,5535,2,2,0.030206677265500793,Outros
259,2254032,camara,1160511,160511,1,1,0.014308426073131956,Direitos Humanos
260,2254060,camara,1204544,204544,1,1,0.014308426073131956,Direitos Humanos
261,2254457,camara,1204521,204521,1,1,0.014308426073131956,Direitos Humanos
262,2254942,camara,1204451,204451,1,1,0.014308426073131956,Direitos Humanos
263,2255134,camara,1204570,204570,1,1,0.014308426073131956,Direitos Humanos
264,2255427,camara,1141508,141508,0.1111111111111111,1,1.766472354707647e-4,Direitos Humanos
264,2255427,camara,1160511,160511,0.1111111111111111,1,1.766472354707647e-4,Direitos Humanos
264,2255427,camara,1160528,160528,0.4444444444444444,2,0.005476064299593711,Direitos Humanos
264,2255427,camara,1178927,178927,0.1111111111111111,1,1.766472354707647e-4,Direitos Humanos
264,2255427,camara,1178931,178931,0.1111111111111111,1,1.766472354707647e-4,Direitos Humanos
264,2255427,camara,1178951,178951,0.1111111111111111,1,1.766472354707647e-4,Direitos Humanos
264,2255427,camara,1204394,204394,1.4444444444444444,3,0.02137431549196255,Direitos Humanos
264,2255427,camara,1204483,204483,0.4444444444444444,2,0.005476064299593711,Direitos Humanos
264,2255427,camara,1204561,204561,0.1111111111111111,1,1.766472354707647e-4,Direitos Humanos
265,2252589,camara,174060,74060,1,1,0.014308426073131956,Desenvolvimento Socioambiental
265,2252589,camara,174439,74439,0.14285714285714285,1,6.813536225300929e-4,Desenvolvimento Socioambiental
265,2252589,camara,1141422,141422,0.14285714285714285,1,6.813536225300929e-4,Desenvolvimento Socioambiental
265,2252589,camara,1160527,160527,0.14285714285714285,1,6.813536225300929e-4,Desenvolvimento Socioambiental
265,2252589,camara,1160541,160541,0.14285714285714285,1,6.813536225300929e-4,Desenvolvimento Socioambiental
265,2252589,camara,1160632,160632,1,1,0.014308426073131956,Desenvolvimento Socioambiental
265,2252589,camara,1204479,204479,1,1,0.014308426073131956,Desenvolvimento Socioambiental
265,2252589,camara,1204497,204497,0.14285714285714285,1,6.813536225300929e-4,Desenvolvimento Socioambiental
265,2252589,camara,1204546,204546,0.14285714285714285,1,6.813536225300929e-4,Desenvolvimento Socioambiental
265,2252589,camara,1204556,204556,0.14285714285714285,1,6.813536225300929e-4,Desenvolvimento Socioambiental
267,2258739,camara,1160511,160511,1,1,0.014308426073131956,Desenvolvimento Socioambiental
268,2239388,camara,1204460,204460,1,1,0.014308426073131956,Direitos Humanos
268,2239388,camara,1204460,204460,1,1,0.014308426073131956,Segurança Pública
269,2239406,camara,174693,74693,1,1,0.014308426073131956,Outros
269,2239406,camara,1108338,108338,1,1,0.014308426073131956,Outros
269,2239406,camara,1151208,151208,1,1,0.014308426073131956,Outros
269,2239406,camara,1178879,178879,1,1,0.014308426073131956,Outros
269,2239406,camara,1178925,178925,4,4,0.06200317965023847,Outros
269,2239406,camara,1178946,178946,1,1,0.014308426073131956,Outros
269,2239406,camara,1195866,195866,1,1,0.014308426073131956,Outros
269,2239406,camara,1204354,204354,1,1,0.014308426073131956,Outros
269,2239406,camara,1204380,204380,1,1,0.014308426073131956,Outros
269,2239406,camara,1204419,204419,1,1,0.014308426073131956,Outros
269,2239406,camara,1204420,204420,12,12,0.1891891891891892,Outros
269,2239406,camara,1204483,204483,0.5,1,0.006359300476947536,Outros
269,2239406,camara,1204496,204496,2,2,0.030206677265500793,Outros
269,2239406,camara,1204505,204505,1,1,0.014308426073131956,Outros
269,2239406,camara,1204536,204536,1,1,0.014308426073131956,Outros
269,2239406,camara,1204542,204542,0.5,1,0.006359300476947536,Outros
269,2239406,camara,1204546,204546,2,2,0.030206677265500793,Outros
270,2239384,camara,1164360,164360,0.5,1,0.006359300476947536,Outros
270,2239384,camara,1178884,178884,2,2,0.030206677265500793,Outros
270,2239384,camara,1204450,204450,2.5,3,0.03815580286168521,Outros
271,2239385,camara,174693,74693,1,1,0.014308426073131956,Outros
271,2239385,camara,1164360,164360,0.3333333333333333,1,0.003709591944886062,Outros
271,2239385,camara,1204366,204366,0.3333333333333333,1,0.003709591944886062,Outros
271,2239385,camara,1204406,204406,8,8,0.12559618441971385,Outros
271,2239385,camara,1204450,204450,0.3333333333333333,1,0.003709591944886062,Outros
272,2239474,camara,174057,74057,6,6,0.09379968203497616,Outros
272,2239474,camara,174693,74693,1,1,0.014308426073131956,Outros
272,2239474,camara,1132504,132504,1,1,0.014308426073131956,Outros
272,2239474,camara,1141422,141422,1,1,0.014308426073131956,Outros
272,2239474,camara,1141439,141439,1,1,0.014308426073131956,Outros
272,2239474,camara,1164360,164360,0.14285714285714285,1,6.813536225300929e-4,Outros
272,2239474,camara,1178857,178857,0.14285714285714285,1,6.813536225300929e-4,Outros
272,2239474,camara,1178956,178956,0.14285714285714285,1,6.813536225300929e-4,Outros
272,2239474,camara,1178959,178959,0.14285714285714285,1,6.813536225300929e-4,Outros
272,2239474,camara,1204412,204412,0.14285714285714285,1,6.813536225300929e-4,Outros
272,2239474,camara,1204450,204450,0.14285714285714285,1,6.813536225300929e-4,Outros
272,2239474,camara,1204503,204503,0.14285714285714285,1,6.813536225300929e-4,Outros
272,2239474,camara,1204536,204536,1,1,0.014308426073131956,Outros
273,2239462,camara,174693,74693,1,1,0.014308426073131956,Outros
273,2239462,camara,1160541,160541,1,1,0.014308426073131956,Outros
273,2239462,camara,1204461,204461,1,1,0.014308426073131956,Outros
273,2239462,camara,1204518,204518,4,4,0.06200317965023847,Outros
274,2239092,camara,181297,81297,1,1,0.014308426073131956,Outros
275,2239381,camara,1204436,204436,2,2,0.030206677265500793,Outros
276,2242136,camara,173701,73701,1.5,3,0.022257551669316374,Outros
276,2242136,camara,174439,74439,1.2,5,0.017488076311605722,Outros
276,2242136,camara,174693,74693,1,1,0.014308426073131956,Outros
276,2242136,camara,174848,74848,11,11,0.17329093799682035,Outros
276,2242136,camara,198057,98057,0.2,1,0.001589825119236884,Outros
276,2242136,camara,1132504,132504,1,4,0.014308426073131956,Outros
276,2242136,camara,1141391,141391,0.2,1,0.001589825119236884,Outros
276,2242136,camara,1141421,141421,1,1,0.014308426073131956,Outros
276,2242136,camara,1141427,141427,0.2,1,0.001589825119236884,Outros
276,2242136,camara,1141470,141470,1.5,2,0.022257551669316374,Outros
276,2242136,camara,1141518,141518,2,4,0.030206677265500793,Outros
276,2242136,camara,1143084,143084,0.5,1,0.006359300476947536,Outros
276,2242136,camara,1160511,160511,1,4,0.014308426073131956,Outros
276,2242136,camara,1160512,160512,0.5,1,0.006359300476947536,Outros
276,2242136,camara,1160518,160518,0.3333333333333333,1,0.003709591944886062,Outros
276,2242136,camara,1160531,160531,0.2,1,0.001589825119236884,Outros
276,2242136,camara,1160569,160569,0.5,1,0.006359300476947536,Outros
276,2242136,camara,1160570,160570,1,1,0.014308426073131956,Outros
276,2242136,camara,1160575,160575,0.3333333333333333,1,0.003709591944886062,Outros
276,2242136,camara,1160604,160604,0.5,1,0.006359300476947536,Outros
276,2242136,camara,1178884,178884,1,1,0.014308426073131956,Outros
276,2242136,camara,1178939,178939,0.3333333333333333,1,0.003709591944886062,Outros
276,2242136,camara,1204359,204359,0.2,1,0.001589825119236884,Outros
276,2242136,camara,1204364,204364,1,2,0.014308426073131956,Outros
276,2242136,camara,1204366,204366,0.2,1,0.001589825119236884,Outros
276,2242136,camara,1204381,204381,2,2,0.030206677265500793,Outros
276,2242136,camara,1204430,204430,0.2,1,0.001589825119236884,Outros
276,2242136,camara,1204461,204461,0.3333333333333333,1,0.003709591944886062,Outros
276,2242136,camara,1204490,204490,0.2,1,0.001589825119236884,Outros
276,2242136,camara,1204528,204528,0.3333333333333333,1,0.003709591944886062,Outros
276,2242136,camara,1204536,204536,1.3333333333333333,2,0.019607843137254898,Outros
276,2242136,camara,1204541,204541,1.75,4,0.026232114467408585,Outros
276,2242136,camara,1204556,204556,0.2,1,0.001589825119236884,Outros
276,2242136,camara,1204561,204561,0.25,1,0.0023847376788553257,Outros
277,2242140,camara,173701,73701,1,1,0.014308426073131956,Outros
277,2242140,camara,173943,73943,1.3333333333333333,2,0.019607843137254898,Outros
277,2242140,camara,174057,74057,0.3333333333333333,1,0.003709591944886062,Outros
277,2242140,camara,174060,74060,0.3333333333333333,1,0.003709591944886062,Outros
277,2242140,camara,174262,74262,0.2,1,0.001589825119236884,Outros
277,2242140,camara,174693,74693,1,1,0.014308426073131956,Outros
277,2242140,camara,1132504,132504,8.5,9,0.13354531001589826,Outros
277,2242140,camara,1141421,141421,1,1,0.014308426073131956,Outros
277,2242140,camara,1141508,141508,1,1,0.014308426073131956,Outros
277,2242140,camara,1143084,143084,1,1,0.014308426073131956,Outros
