id_leggo,id_autor_parlametria,id_ext,casa,id_autor,tipo_autor,casa_autor,tipo_generico,sigla_local,peso_total_documentos,num_documentos
457,1178925,2252779,camara,178925,Deputado,camara,Requerimento,PLEN,1,1
457,1160610,2252779,camara,160610,Deputado,camara,Requerimento,MESA,0.5,1
457,1178970,2252779,camara,178970,Deputado,camara,Requerimento,MESA,0.5,1
706,1204531,2252785,camara,204531,Deputado,camara,Requerimento,NAJUR(SGM),1.5,2
706,1204531,2252785,camara,204531,Deputado,camara,Prop. Original / Apensada,PLEN,1,1
706,1204458,2252785,camara,204458,Deputado,camara,Requerimento,NAJUR(SGM),0.5,1
460,173486,2252792,camara,73486,Deputado,camara,Prop. Original / Apensada,CCP,1,1
620,1204415,2252857,camara,204415,Deputado,camara,Prop. Original / Apensada,MESA,1,1
620,173943,2252857,camara,73943,Deputado,camara,Requerimento,COAPP(SGM),0.25,1
620,1160541,2252857,camara,160541,Deputado,camara,Requerimento,COAPP(SGM),0.25,1
620,1160575,2252857,camara,160575,Deputado,camara,Requerimento,COAPP(SGM),0.25,1
620,1204546,2252857,camara,204546,Deputado,camara,Requerimento,COAPP(SGM),0.25,1
619,1204503,2252866,camara,204503,Deputado,camara,Requerimento,NAJUR(SGM),1,1
619,174283,2252866,camara,74283,Deputado,camara,Requerimento,MESA,0.5,1
619,1204503,2252866,camara,204503,Deputado,camara,Requerimento,MESA,0.5,1
619,173531,2252866,camara,73531,Deputado,camara,Prop. Original / Apensada,CCP,0.1111111111111111,1
619,174784,2252866,camara,74784,Deputado,camara,Prop. Original / Apensada,CCP,0.1111111111111111,1
619,176874,2252866,camara,76874,Deputado,camara,Prop. Original / Apensada,CCP,0.1111111111111111,1
619,1134812,2252866,camara,134812,Deputado,camara,Prop. Original / Apensada,CCP,0.1111111111111111,1
619,1152605,2252866,camara,152605,Deputado,camara,Prop. Original / Apensada,CCP,0.1111111111111111,1
619,1204407,2252866,camara,204407,Deputado,camara,Prop. Original / Apensada,CCP,0.1111111111111111,1
619,1204509,2252866,camara,204509,Deputado,camara,Prop. Original / Apensada,CCP,0.1111111111111111,1
619,1204535,2252866,camara,204535,Deputado,camara,Prop. Original / Apensada,CCP,0.1111111111111111,1
619,1205548,2252866,camara,205548,Deputado,camara,Prop. Original / Apensada,CCP,0.1111111111111111,1
623,1204362,2252895,camara,204362,Deputado,camara,Prop. Original / Apensada,PLEN,1,1
459,174161,2252896,camara,74161,Deputado,camara,Prop. Original / Apensada,MESA,1,1
459,174161,2252896,camara,74161,Deputado,camara,Requerimento,NAJUR(SGM),1,1
459,1160610,2252896,camara,160610,Deputado,camara,Requerimento,MESA,0.5,1
459,1178970,2252896,camara,178970,Deputado,camara,Requerimento,MESA,0.5,1
841,1160512,2252930,camara,160512,Deputado,camara,Prop. Original / Apensada,PLEN,1,1
841,1160512,2252930,camara,160512,Deputado,camara,Requerimento,NAJUR(SGM),1,1
622,1178881,2252939,camara,178881,Deputado,camara,Prop. Original / Apensada,MESA,1,1
622,1132504,2252939,camara,132504,Deputado,camara,Requerimento,COAPP(SGM),0.25,1
622,1160541,2252939,camara,160541,Deputado,camara,Requerimento,COAPP(SGM),0.25,1
622,1178881,2252939,camara,178881,Deputado,camara,Requerimento,COAPP(SGM),0.25,1
622,1204423,2252939,camara,204423,Deputado,camara,Requerimento,COAPP(SGM),0.25,1
461,1160610,2253000,camara,160610,Deputado,camara,Requerimento,MESA,0.5,1
461,1178970,2253000,camara,178970,Deputado,camara,Requerimento,MESA,0.5,1
621,174784,2253001,camara,74784,Deputado,camara,Requerimento,NAJUR(SGM),0.3333333333333333,1
621,1204357,2253001,camara,204357,Deputado,camara,Requerimento,NAJUR(SGM),0.3333333333333333,1
621,1204377,2253001,camara,204377,Deputado,camara,Requerimento,NAJUR(SGM),0.3333333333333333,1
464,173531,2253025,camara,73531,Deputado,camara,Prop. Original / Apensada,CCP,0.1111111111111111,1
464,173531,2253025,camara,73531,Deputado,camara,Requerimento,NAJUR(SGM),0.1111111111111111,1
464,174784,2253025,camara,74784,Deputado,camara,Prop. Original / Apensada,CCP,0.1111111111111111,1
464,174784,2253025,camara,74784,Deputado,camara,Requerimento,NAJUR(SGM),0.1111111111111111,1
464,176874,2253025,camara,76874,Deputado,camara,Prop. Original / Apensada,CCP,0.1111111111111111,1
464,176874,2253025,camara,76874,Deputado,camara,Requerimento,NAJUR(SGM),0.1111111111111111,1
464,1134812,2253025,camara,134812,Deputado,camara,Prop. Original / Apensada,CCP,0.1111111111111111,1
464,1134812,2253025,camara,134812,Deputado,camara,Requerimento,NAJUR(SGM),0.1111111111111111,1
464,1152605,2253025,camara,152605,Deputado,camara,Prop. Original / Apensada,CCP,0.1111111111111111,1
464,1152605,2253025,camara,152605,Deputado,camara,Requerimento,NAJUR(SGM),0.1111111111111111,1
464,1204407,2253025,camara,204407,Deputado,camara,Prop. Original / Apensada,CCP,0.1111111111111111,1
464,1204407,2253025,camara,204407,Deputado,camara,Requerimento,NAJUR(SGM),0.1111111111111111,1
464,1204464,2253025,camara,204464,Deputado,camara,Prop. Original / Apensada,CCP,0.1111111111111111,1
464,1204509,2253025,camara,204509,Deputado,camara,Requerimento,NAJUR(SGM),0.1111111111111111,1
464,1204535,2253025,camara,204535,Deputado,camara,Prop. Original / Apensada,CCP,0.1111111111111111,1
464,1204535,2253025,camara,204535,Deputado,camara,Requerimento,NAJUR(SGM),0.1111111111111111,1
464,1205548,2253025,camara,205548,Deputado,camara,Prop. Original / Apensada,CCP,0.1111111111111111,1
464,1205548,2253025,camara,205548,Deputado,camara,Requerimento,NAJUR(SGM),0.1111111111111111,1
463,174057,2253050,camara,74057,Deputado,camara,Requerimento,MESA,4,8
463,1204544,2253050,camara,204544,Deputado,camara,Prop. Original / Apensada,CCP,2,2
463,1204453,2253050,camara,204453,Deputado,camara,Prop. Original / Apensada,MESA,1.1111111111111112,2
463,173486,2253050,camara,73486,Deputado,camara,Prop. Original / Apensada,CCP,1,1
463,174161,2253050,camara,74161,Deputado,camara,Prop. Original / Apensada,MESA,1,1
463,174161,2253050,camara,74161,Deputado,camara,Requerimento,NAJUR(SGM),1,1
463,1152610,2253050,camara,152610,Deputado,camara,Prop. Original / Apensada,CCP,1,1
463,1178925,2253050,camara,178925,Deputado,camara,Prop. Original / Apensada,MESA,1,1
463,1178925,2253050,camara,178925,Deputado,camara,Requerimento,PLEN,1,1
463,1204383,2253050,camara,204383,Deputado,camara,Prop. Original / Apensada,CCP,1,1
463,1204383,2253050,camara,204383,Deputado,camara,Requerimento,NAJUR(SGM),1,1
463,1204435,2253050,camara,204435,Deputado,camara,Prop. Original / Apensada,CCP,1,1
463,1204453,2253050,camara,204453,Deputado,camara,Requerimento,NAJUR(SGM),1,1
463,173943,2253050,camara,73943,Deputado,camara,Requerimento,MESA,0.5,1
463,174057,2253050,camara,74057,Deputado,camara,Emenda,PLEN,0.5,1
463,1139285,2253050,camara,139285,Deputado,camara,Requerimento,MESA,0.5,1
463,1160610,2253050,camara,160610,Deputado,camara,Requerimento,MESA,0.5,1
463,1160639,2253050,camara,160639,Deputado,camara,Emenda,PLEN,0.5,1
463,1160639,2253050,camara,160639,Deputado,camara,Requerimento,MESA,0.5,1
463,1178970,2253050,camara,178970,Deputado,camara,Requerimento,MESA,0.5,1
463,1204426,2253050,camara,204426,Deputado,camara,Requerimento,MESA,0.5,1
463,1204453,2253050,camara,204453,Deputado,camara,Requerimento,MESA,0.5,1
463,1204467,2253050,camara,204467,Deputado,camara,Requerimento,MESA,0.5,1
463,1204534,2253050,camara,204534,Deputado,camara,Requerimento,MESA,0.5,1
463,1204561,2253050,camara,204561,Deputado,camara,Requerimento,MESA,0.5,1
463,173943,2253050,camara,73943,Deputado,camara,Emenda,MESA,0.2,1
463,174057,2253050,camara,74057,Deputado,camara,Emenda,MESA,0.2,1
463,174439,2253050,camara,74439,Deputado,camara,Emenda,MESA,0.2,1
463,1132504,2253050,camara,132504,Deputado,camara,Emenda,MESA,0.2,1
463,1160639,2253050,camara,160639,Deputado,camara,Emenda,MESA,0.2,1
463,173943,2253050,camara,73943,Deputado,camara,Requerimento,PLEN,0.125,1
463,174057,2253050,camara,74057,Deputado,camara,Requerimento,PLEN,0.125,1
463,174439,2253050,camara,74439,Deputado,camara,Requerimento,PLEN,0.125,1
463,181055,2253050,camara,81055,Deputado,camara,Requerimento,PLEN,0.125,1
463,1132504,2253050,camara,132504,Deputado,camara,Requerimento,PLEN,0.125,1
463,1160541,2253050,camara,160541,Deputado,camara,Requerimento,PLEN,0.125,1
463,1171617,2253050,camara,171617,Deputado,camara,Requerimento,PLEN,0.125,1
463,1178857,2253050,camara,178857,Deputado,camara,Requerimento,PLEN,0.125,1
463,173531,2253050,camara,73531,Deputado,camara,Prop. Original / Apensada,CCP,0.1111111111111111,1
463,173531,2253050,camara,73531,Deputado,camara,Requerimento,NAJUR(SGM),0.1111111111111111,1
463,173943,2253050,camara,73943,Deputado,camara,Prop. Original / Apensada,MESA,0.1111111111111111,1
463,174057,2253050,camara,74057,Deputado,camara,Prop. Original / Apensada,MESA,0.1111111111111111,1
463,174784,2253050,camara,74784,Deputado,camara,Prop. Original / Apensada,CCP,0.1111111111111111,1
463,174784,2253050,camara,74784,Deputado,camara,Requerimento,NAJUR(SGM),0.1111111111111111,1
463,176874,2253050,camara,76874,Deputado,camara,Prop. Original / Apensada,CCP,0.1111111111111111,1
463,176874,2253050,camara,76874,Deputado,camara,Requerimento,NAJUR(SGM),0.1111111111111111,1
463,1134812,2253050,camara,134812,Deputado,camara,Prop. Original / Apensada,CCP,0.1111111111111111,1
463,1134812,2253050,camara,134812,Deputado,camara,Requerimento,NAJUR(SGM),0.1111111111111111,1
463,1139285,2253050,camara,139285,Deputado,camara,Prop. Original / Apensada,MESA,0.1111111111111111,1
463,1152605,2253050,camara,152605,Deputado,camara,Prop. Original / Apensada,CCP,0.1111111111111111,1
463,1152605,2253050,camara,152605,Deputado,camara,Requerimento,NAJUR(SGM),0.1111111111111111,1
463,1160639,2253050,camara,160639,Deputado,camara,Prop. Original / Apensada,MESA,0.1111111111111111,1
463,1204407,2253050,camara,204407,Deputado,camara,Prop. Original / Apensada,CCP,0.1111111111111111,1
463,1204407,2253050,camara,204407,Deputado,camara,Requerimento,NAJUR(SGM),0.1111111111111111,1
463,1204426,2253050,camara,204426,Deputado,camara,Prop. Original / Apensada,MESA,0.1111111111111111,1
463,1204464,2253050,camara,204464,Deputado,camara,Prop. Original / Apensada,CCP,0.1111111111111111,1
463,1204467,2253050,camara,204467,Deputado,camara,Prop. Original / Apensada,MESA,0.1111111111111111,1
463,1204509,2253050,camara,204509,Deputado,camara,Requerimento,NAJUR(SGM),0.1111111111111111,1
463,1204534,2253050,camara,204534,Deputado,camara,Prop. Original / Apensada,MESA,0.1111111111111111,1
463,1204535,2253050,camara,204535,Deputado,camara,Prop. Original / Apensada,CCP,0.1111111111111111,1
463,1204535,2253050,camara,204535,Deputado,camara,Requerimento,NAJUR(SGM),0.1111111111111111,1
463,1204561,2253050,camara,204561,Deputado,camara,Prop. Original / Apensada,MESA,0.1111111111111111,1
463,1205548,2253050,camara,205548,Deputado,camara,Prop. Original / Apensada,CCP,0.1111111111111111,1
463,1205548,2253050,camara,205548,Deputado,camara,Requerimento,NAJUR(SGM),0.1111111111111111,1
747,1204381,2253059,camara,204381,Deputado,camara,Prop. Original / Apensada,PLEN,1,1
747,1204381,2253059,camara,204381,Deputado,camara,Requerimento,NAJUR(SGM),1,1
465,1204383,2253068,camara,204383,Deputado,camara,Prop. Original / Apensada,CCP,1,1
465,1204383,2253068,camara,204383,Deputado,camara,Requerimento,NAJUR(SGM),1,1
389,1178832,2253069,camara,178832,Deputado,camara,Prop. Original / Apensada,PLEN,0.5,1
389,1204353,2253069,camara,204353,Deputado,camara,Prop. Original / Apensada,PLEN,0.5,1
462,1204435,2253101,camara,204435,Deputado,camara,Prop. Original / Apensada,CCP,1,1
725,1160531,2253316,camara,160531,Deputado,camara,Requerimento,NAJUR(SGM),1,1
725,1204469,2253316,camara,204469,Deputado,camara,Prop. Original / Apensada,PLEN,1,1
770,1141421,2253319,camara,141421,Deputado,camara,Requerimento,COAPP(SGM),1,1
770,1162332,2253319,camara,162332,Deputado,camara,Prop. Original / Apensada,PLEN,1,1
770,1204353,2253319,camara,204353,Deputado,camara,Requerimento,COAPP(SGM),1,1
418,1178871,2253353,camara,178871,Deputado,camara,Prop. Original / Apensada,CCP,1,1
417,1160512,2253356,camara,160512,Deputado,camara,Parecer,PLEN,11,11
417,174693,2253356,camara,74693,Deputado,camara,Outros,MESA,1,1
417,176874,2253356,camara,76874,Deputado,camara,Requerimento,NAJUR(SGM),1,1
417,1132504,2253356,camara,132504,Deputado,camara,Requerimento,NAJUR(SGM),1,1
417,1160512,2253356,camara,160512,Deputado,camara,Emenda,CSSF,1,1
417,1160512,2253356,camara,160512,Deputado,camara,Parecer,CSSF,1,1
417,174439,2253356,camara,74439,Deputado,camara,Emenda,PLEN,0.6000000000000001,3
417,1132504,2253356,camara,132504,Deputado,camara,Emenda,PLEN,0.6000000000000001,3
417,1160511,2253356,camara,160511,Deputado,camara,Emenda,PLEN,0.6000000000000001,3
417,1160575,2253356,camara,160575,Deputado,camara,Emenda,PLEN,0.6000000000000001,3
417,1204467,2253356,camara,204467,Deputado,camara,Emenda,PLEN,0.6000000000000001,3
417,174439,2253356,camara,74439,Deputado,camara,Emenda,MESA,0.46785714285714286,3
417,1132504,2253356,camara,132504,Deputado,camara,Emenda,MESA,0.46785714285714286,3
417,1160575,2253356,camara,160575,Deputado,camara,Emenda,MESA,0.34285714285714286,2
417,1141422,2253356,camara,141422,Deputado,camara,Prop. Original / Apensada,PLEN,0.3333333333333333,1
417,1160545,2253356,camara,160545,Deputado,camara,Prop. Original / Apensada,PLEN,0.3333333333333333,1
417,1204381,2253356,camara,204381,Deputado,camara,Prop. Original / Apensada,PLEN,0.3333333333333333,1
417,1160511,2253356,camara,160511,Deputado,camara,Emenda,MESA,0.26785714285714285,2
417,1204561,2253356,camara,204561,Deputado,camara,Emenda,MESA,0.26785714285714285,2
417,1132504,2253356,camara,132504,Deputado,camara,Requerimento,PLEN,0.25,1
417,1141422,2253356,camara,141422,Deputado,camara,Requerimento,PLEN,0.25,1
417,1160541,2253356,camara,160541,Deputado,camara,Requerimento,PLEN,0.25,1
417,1160545,2253356,camara,160545,Deputado,camara,Requerimento,PLEN,0.25,1
417,173460,2253356,camara,73460,Deputado,camara,Emenda,MESA,0.2,1
417,174262,2253356,camara,74262,Deputado,camara,Emenda,MESA,0.2,1
417,174160,2253356,camara,74160,Deputado,camara,Emenda,MESA,0.14285714285714285,1
417,1178857,2253356,camara,178857,Deputado,camara,Emenda,MESA,0.14285714285714285,1
417,1160528,2253356,camara,160528,Deputado,camara,Emenda,MESA,0.125,1
417,1178927,2253356,camara,178927,Deputado,camara,Emenda,MESA,0.125,1
417,1204483,2253356,camara,204483,Deputado,camara,Emenda,MESA,0.125,1
417,1204542,2253356,camara,204542,Deputado,camara,Emenda,MESA,0.125,1
798,1160553,2253359,camara,160553,Deputado,camara,Prop. Original / Apensada,PLEN,1,1
798,1177282,2253359,camara,177282,Deputado,camara,Parecer,PLEN,1,1
798,174262,2253359,camara,74262,Deputado,camara,Emenda,PLEN,0.3666666666666667,2
798,174439,2253359,camara,74439,Deputado,camara,Emenda,PLEN,0.3666666666666667,2
798,1132504,2253359,camara,132504,Deputado,camara,Emenda,PLEN,0.3666666666666667,2
798,1141427,2253359,camara,141427,Deputado,camara,Emenda,MESA,0.3333333333333333,1
798,1141427,2253359,camara,141427,Deputado,camara,Emenda,PLEN,0.3333333333333333,1
798,1154178,2253359,camara,154178,Deputado,camara,Emenda,MESA,0.3333333333333333,1
798,1160531,2253359,camara,160531,Deputado,camara,Emenda,MESA,0.3333333333333333,1
798,1160588,2253359,camara,160588,Deputado,camara,Emenda,PLEN,0.3333333333333333,1
798,1178953,2253359,camara,178953,Deputado,camara,Emenda,PLEN,0.3333333333333333,1
798,174262,2253359,camara,74262,Deputado,camara,Requerimento,PLEN,0.2,1
798,174439,2253359,camara,74439,Deputado,camara,Requerimento,PLEN,0.2,1
798,1132504,2253359,camara,132504,Deputado,camara,Requerimento,PLEN,0.2,1
798,1141391,2253359,camara,141391,Deputado,camara,Emenda,PLEN,0.2,1
798,1160575,2253359,camara,160575,Deputado,camara,Requerimento,PLEN,0.2,1
798,1164360,2253359,camara,164360,Deputado,camara,Emenda,PLEN,0.2,1
798,1177282,2253359,camara,177282,Deputado,camara,Requerimento,PLEN,0.2,1
798,173943,2253359,camara,73943,Deputado,camara,Emenda,PLEN,0.16666666666666666,1
798,1132504,2253359,camara,132504,Deputado,camara,Requerimento,COAPP(SGM),0.16666666666666666,1
798,1160511,2253359,camara,160511,Deputado,camara,Emenda,PLEN,0.16666666666666666,1
798,1160531,2253359,camara,160531,Deputado,camara,Requerimento,COAPP(SGM),0.16666666666666666,1
798,1160541,2253359,camara,160541,Deputado,camara,Requerimento,COAPP(SGM),0.16666666666666666,1
798,1160588,2253359,camara,160588,Deputado,camara,Requerimento,COAPP(SGM),0.16666666666666666,1
798,1177282,2253359,camara,177282,Deputado,camara,Emenda,PLEN,0.16666666666666666,1
798,1178857,2253359,camara,178857,Deputado,camara,Requerimento,COAPP(SGM),0.16666666666666666,1
798,1207176,2253359,camara,207176,Deputado,camara,Requerimento,COAPP(SGM),0.16666666666666666,1
626,181297,2253415,camara,81297,Deputado,camara,Prop. Original / Apensada,CCP,1,1
626,1204499,2253415,camara,204499,Deputado,camara,Requerimento,MESA,0.5,1
626,1204525,2253415,camara,204525,Deputado,camara,Requerimento,MESA,0.5,1
781,1160553,2253420,camara,160553,Deputado,camara,Prop. Original / Apensada,PLEN,0.3333333333333333,1
781,1164360,2253420,camara,164360,Deputado,camara,Prop. Original / Apensada,PLEN,0.3333333333333333,1
781,1204450,2253420,camara,204450,Deputado,camara,Prop. Original / Apensada,PLEN,0.3333333333333333,1
781,1141391,2253420,camara,141391,Deputado,camara,Requerimento,COAPP(SGM),0.25,1
781,1160531,2253420,camara,160531,Deputado,camara,Requerimento,COAPP(SGM),0.25,1
781,1160541,2253420,camara,160541,Deputado,camara,Requerimento,COAPP(SGM),0.25,1
781,1160588,2253420,camara,160588,Deputado,camara,Requerimento,COAPP(SGM),0.25,1
627,198057,2253431,camara,98057,Deputado,camara,Parecer,PLEN,5,5
627,174693,2253431,camara,74693,Deputado,camara,Outros,MESA,1,1
627,1160541,2253431,camara,160541,Deputado,camara,Prop. Original / Apensada,MESA,1,1
627,174439,2253431,camara,74439,Deputado,camara,Requerimento,COAPP(SGM),0.25,1
627,1132504,2253431,camara,132504,Deputado,camara,Requerimento,COAPP(SGM),0.25,1
627,1160541,2253431,camara,160541,Deputado,camara,Requerimento,COAPP(SGM),0.25,1
627,1204546,2253431,camara,204546,Deputado,camara,Requerimento,COAPP(SGM),0.25,1
628,1204423,2253432,camara,204423,Deputado,camara,Prop. Original / Apensada,PLEN,1,1
628,1160511,2253432,camara,160511,Deputado,camara,Requerimento,COAPP(SGM),0.14285714285714285,1
628,1160541,2253432,camara,160541,Deputado,camara,Requerimento,COAPP(SGM),0.14285714285714285,1
628,1204393,2253432,camara,204393,Deputado,camara,Requerimento,COAPP(SGM),0.14285714285714285,1
628,1204423,2253432,camara,204423,Deputado,camara,Requerimento,COAPP(SGM),0.14285714285714285,1
628,1204494,2253432,camara,204494,Deputado,camara,Requerimento,COAPP(SGM),0.14285714285714285,1
628,1204546,2253432,camara,204546,Deputado,camara,Requerimento,COAPP(SGM),0.14285714285714285,1
628,1207176,2253432,camara,207176,Deputado,camara,Requerimento,COAPP(SGM),0.14285714285714285,1
652,1204544,2253471,camara,204544,Deputado,camara,Parecer,PLEN,8,8
652,1132504,2253471,camara,132504,Deputado,camara,Emenda,MESA,2.920238095238095,12
652,174439,2253471,camara,74439,Deputado,camara,Emenda,MESA,2.111111111111111,7
652,1160511,2253471,camara,160511,Deputado,camara,Emenda,MESA,2,6
652,1204372,2253471,camara,204372,Deputado,camara,Emenda,MESA,1.4202380952380953,8
652,174060,2253471,camara,74060,Deputado,camara,Emenda,MESA,1,1
652,174693,2253471,camara,74693,Deputado,camara,Outros,MESA,1,1
652,1204372,2253471,camara,204372,Deputado,camara,Requerimento,NAJUR(SGM),1,1
652,1204544,2253471,camara,204544,Deputado,camara,Emenda,PLEN,1,1
652,1204556,2253471,camara,204556,Deputado,camara,Prop. Original / Apensada,CESPO,1,1
652,174439,2253471,camara,74439,Deputado,camara,Emenda,PLEN,0.9206349206349206,4
652,1132504,2253471,camara,132504,Deputado,camara,Emenda,PLEN,0.9206349206349206,4
652,1160511,2253471,camara,160511,Deputado,camara,Emenda,PLEN,0.9206349206349206,4
652,1160531,2253471,camara,160531,Deputado,camara,Emenda,MESA,0.9202380952380952,6
652,1204479,2253471,camara,204479,Deputado,camara,Emenda,MESA,0.7535714285714286,5
652,1204398,2253471,camara,204398,Deputado,camara,Emenda,MESA,0.6666666666666666,3
652,174200,2253471,camara,74200,Deputado,camara,Emenda,MESA,0.6107142857142858,4
652,1204465,2253471,camara,204465,Deputado,camara,Emenda,MESA,0.5535714285714286,4
652,1178910,2253471,camara,178910,Deputado,camara,Emenda,MESA,0.5,1
652,1178930,2253471,camara,178930,Deputado,camara,Emenda,MESA,0.5,1
652,1204455,2253471,camara,204455,Deputado,camara,Emenda,MESA,0.5,2
652,1204556,2253471,camara,204556,Deputado,camara,Emenda,MESA,0.5,2
652,1122974,2253471,camara,122974,Deputado,camara,Emenda,MESA,0.43452380952380953,3
652,1178886,2253471,camara,178886,Deputado,camara,Emenda,MESA,0.26785714285714285,2
652,173943,2253471,camara,73943,Deputado,camara,Emenda,PLEN,0.25396825396825395,2
652,1141391,2253471,camara,141391,Deputado,camara,Emenda,PLEN,0.25396825396825395,2
652,1160531,2253471,camara,160531,Deputado,camara,Emenda,PLEN,0.25396825396825395,2
652,1204377,2253471,camara,204377,Deputado,camara,Emenda,PLEN,0.25396825396825395,2
652,1204491,2253471,camara,204491,Deputado,camara,Emenda,MESA,0.16666666666666666,1
652,1141417,2253471,camara,141417,Deputado,camara,Emenda,MESA,0.14285714285714285,1
652,1178925,2253471,camara,178925,Deputado,camara,Emenda,MESA,0.14285714285714285,1
652,172442,2253471,camara,72442,Deputado,camara,Emenda,MESA,0.1111111111111111,1
652,173801,2253471,camara,73801,Deputado,camara,Emenda,MESA,0.1111111111111111,1
652,174161,2253471,camara,74161,Deputado,camara,Emenda,PLEN,0.1111111111111111,1
652,174471,2253471,camara,74471,Deputado,camara,Emenda,MESA,0.1111111111111111,1
652,1160528,2253471,camara,160528,Deputado,camara,Emenda,MESA,0.1111111111111111,1
652,1160541,2253471,camara,160541,Deputado,camara,Emenda,MESA,0.1111111111111111,1
652,1160588,2253471,camara,160588,Deputado,camara,Emenda,MESA,0.1111111111111111,1
652,1160665,2253471,camara,160665,Deputado,camara,Emenda,MESA,0.1111111111111111,1
652,1204530,2253471,camara,204530,Deputado,camara,Emenda,PLEN,0.1111111111111111,1
652,1204544,2253471,camara,204544,Deputado,camara,Emenda,MESA,0.1111111111111111,1
676,1204481,2253481,camara,204481,Deputado,camara,Prop. Original / Apensada,CCP,1,1
648,1141470,2253564,camara,141470,Deputado,camara,Prop. Original / Apensada,PLEN,1,1
648,1141470,2253564,camara,141470,Deputado,camara,Requerimento,NAJUR(SGM),1,1
648,1204381,2253564,camara,204381,Deputado,camara,Requerimento,NAJUR(SGM),1,1
648,174439,2253564,camara,74439,Deputado,camara,Requerimento,PLEN,0.25,1
648,1132504,2253564,camara,132504,Deputado,camara,Requerimento,PLEN,0.25,1
648,1141470,2253564,camara,141470,Deputado,camara,Requerimento,PLEN,0.25,1
648,1160541,2253564,camara,160541,Deputado,camara,Requerimento,PLEN,0.25,1
687,1160531,2253575,camara,160531,Deputado,camara,Requerimento,NAJUR(SGM),1,1
687,1204378,2253575,camara,204378,Deputado,camara,Prop. Original / Apensada,PLEN,1,1
682,174398,2253608,camara,74398,Deputado,camara,Requerimento,NAJUR(SGM),1,1
682,1178925,2253608,camara,178925,Deputado,camara,Requerimento,NAJUR(SGM),1,1
746,173943,2253615,camara,73943,Deputado,camara,Requerimento,MESA,2,3
746,173943,2253615,camara,73943,Deputado,camara,Requerimento,NAJUR(SGM),1,1
746,174057,2253615,camara,74057,Deputado,camara,Requerimento,MESA,0.5,1
746,174848,2253615,camara,74848,Deputado,camara,Requerimento,MESA,0.5,1
746,173943,2253615,camara,73943,Deputado,camara,Prop. Original / Apensada,MESA,0.3333333333333333,1
746,174057,2253615,camara,74057,Deputado,camara,Prop. Original / Apensada,MESA,0.3333333333333333,1
746,174848,2253615,camara,74848,Deputado,camara,Prop. Original / Apensada,MESA,0.3333333333333333,1
686,1204541,2253617,camara,204541,Deputado,camara,Prop. Original / Apensada,MESA,1,1
686,1204541,2253617,camara,204541,Deputado,camara,Requerimento,NAJUR(SGM),1,1
681,1151208,2253626,camara,151208,Deputado,camara,Prop. Original / Apensada,MESA,1,1
681,1160541,2253626,camara,160541,Deputado,camara,Requerimento,COAPP(SGM),0.5,1
681,1204546,2253626,camara,204546,Deputado,camara,Requerimento,COAPP(SGM),0.5,1
644,1204570,2253689,camara,204570,Deputado,camara,Prop. Original / Apensada,CCP,1,1
661,1160587,2253698,camara,160587,Deputado,camara,Prop. Original / Apensada,CCP,1,1
661,1204528,2253698,camara,204528,Deputado,camara,Prop. Original / Apensada,MESA,1,1
661,1204528,2253698,camara,204528,Deputado,camara,Requerimento,SEPRO,1,1
649,1204544,2253730,camara,204544,Deputado,camara,Prop. Original / Apensada,CCP,1,1
634,1204359,2253778,camara,204359,Deputado,camara,Prop. Original / Apensada,CCP,1,1
634,1204359,2253778,camara,204359,Deputado,camara,Requerimento,NAJUR(SGM),1,1
634,1133439,2253778,camara,133439,Deputado,camara,Prop. Original / Apensada,PLEN,0.5,1
634,1204486,2253778,camara,204486,Deputado,camara,Prop. Original / Apensada,PLEN,0.5,1
634,174439,2253778,camara,74439,Deputado,camara,Emenda,MESA,0.3333333333333333,1
634,174439,2253778,camara,74439,Deputado,camara,Requerimento,NAJUR(SGM),0.3333333333333333,1
634,1132504,2253778,camara,132504,Deputado,camara,Emenda,MESA,0.3333333333333333,1
634,1133439,2253778,camara,133439,Deputado,camara,Requerimento,NAJUR(SGM),0.3333333333333333,1
634,1160511,2253778,camara,160511,Deputado,camara,Emenda,MESA,0.3333333333333333,1
634,1204486,2253778,camara,204486,Deputado,camara,Requerimento,NAJUR(SGM),0.3333333333333333,1
743,1204572,2253787,camara,204572,Deputado,camara,Prop. Original / Apensada,MESA,1,1
743,1204572,2253787,camara,204572,Deputado,camara,Requerimento,NAJUR(SGM),1,1
151,1160639,2253934,camara,160639,Deputado,camara,Parecer,PLEN,2,2
151,1204467,2253934,camara,204467,Deputado,camara,Requerimento,MESA,1.0333333333333332,3
151,1204533,2253934,camara,204533,Deputado,camara,Requerimento,MESA,1.0333333333333332,3
151,1204377,2253934,camara,204377,Deputado,camara,Requerimento,MESA,0.5333333333333333,2
151,1204377,2253934,camara,204377,Deputado,camara,Requerimento,SEPRO,0.45,2
151,1204467,2253934,camara,204467,Deputado,camara,Requerimento,SEPRO,0.45,2
151,1204533,2253934,camara,204533,Deputado,camara,Requerimento,SEPRO,0.45,2
151,1204534,2253934,camara,204534,Deputado,camara,Requerimento,SEPRO,0.45,2
151,174439,2253934,camara,74439,Deputado,camara,Prop. Original / Apensada,PLEN,0.25,1
151,1204377,2253934,camara,204377,Deputado,camara,Prop. Original / Apensada,PLEN,0.25,1
