data_hora,descricao_situacao,descricao_tramitacao,despacho,id_prop,id_situacao,id_tipo_tramitacao,regime,sequencia,sigla_orgao,uri_orgao,url,fase,evento,local
2009-08-27T11:35:00Z,NA,Encaminhamento,Despacho Chancelado,345311,NA,180,"Ordinária (Art. 151, III, RICD)",83,SGMGAB,https://dadosabertos.camara.leg.br/api/v2/orgaos/100045,NA,encaminhamento,NA,CCJC
2009-08-27T11:35:00Z,NA,Publicação de Proposição,Encaminhamento de Despacho de Distribuição à CCP para publicação.,345311,NA,604,"Ordinária (Art. 151, III, RICD)",85,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,NA,encaminhamento,NA,CCJC
2009-09-23T10:40:00Z,NA,Notificação de Apensação,Apense-se a este o PL-5993/2009.,345311,NA,504,"Ordinária (Art. 151, III, RICD)",86,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=694227,encaminhamento,NA,CCJC
2009-09-25T09:24:00Z,Pronta para Pauta,Notificação de Apensação,Apensação do PL 5993/2009 a esta proposição.,345311,924,504,"Ordinária (Art. 151, III, RICD)",87,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,NA,encaminhamento,NA,CCJC
2010-03-04T00:00:00Z,Pronta para Pauta,Designação de Relator,"Designado Relator, Dep. Onyx Lorenzoni (DEM-RS)",345311,924,320,"Ordinária (Art. 151, III, RICD)",88,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,NA,analise_relator,NA,CCJC
2011-01-31T00:00:00Z,NA,Arquivamento,Arquivado nos termos do Artigo 105 do Regimento Interno da Câmara dos Deputados. Publicação no DCD do dia 01/02/2011 - Suplemento ao nº 14.,345311,NA,502,"Ordinária (Art. 151, III, RICD)",89,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=850547,final,NA,CCJC
2011-02-08T19:45:00Z,NA,Desarquivamento a Pedido,"Apresentação do REQ 228/2011, pelo Dep. Homero Pereira, que solicita o desarquivamento de proposição.",345311,NA,640,"Ordinária (Art. 151, III, RICD)",90,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=838228,recebimento,NA,CCJC
2011-02-16T15:19:00Z,NA,Desarquivamento a Pedido,"Desarquivado nos termos do Artigo 105 do RICD, em conformidade com o despacho exarado no REQ-228/2011.",345311,NA,640,"Ordinária (Art. 151, III, RICD)",91,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=840251,recebimento,NA,CCJC
2011-02-16T15:19:00Z,NA,Reentrada na comissão por arquivamento,Reentrada na comissão por motivo de desarquivamento,345311,NA,630,"Ordinária (Art. 151, III, RICD)",92,SECAP(SGM),https://dadosabertos.camara.leg.br/api/v2/orgaos/100001,NA,recebimento,NA,CCJC
2011-02-16T15:19:00Z,NA,Reentrada na comissão por arquivamento,Reentrada na comissão por motivo de desarquivamento,345311,NA,630,"Ordinária (Art. 151, III, RICD)",93,SECAP(SGM),https://dadosabertos.camara.leg.br/api/v2/orgaos/100001,NA,recebimento,NA,CCJC
2011-10-25T17:56:00Z,NA,Notificação de Apensação,Apense-se a este(a) o(a) PL-2479/2011.,345311,NA,504,"Ordinária (Art. 151, III, RICD)",94,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=930933,recebimento,NA,CCJC
2011-10-31T10:23:00Z,Pronta para Pauta,Notificação de Apensação,Apensação do PL 2479/2011 a esta proposição.,345311,924,504,"Ordinária (Art. 151, III, RICD)",95,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,NA,recebimento,NA,CCJC
2011-11-08T18:26:00Z,NA,Apresentação de Requerimento,"Apresentação do Requerimento de Desapensação n. 3702/2011, pelo Deputado Alceu Moreira (PMDB-RS), que: ""Requer a desapensação do Projeto de Lei nº 2479, de 2011"".",345311,NA,194,"Ordinária (Art. 151, III, RICD)",96,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=936658,recebimento,NA,CCJC
2011-11-30T00:00:00Z,NA,Notificação de Despacho,"Indeferido o REQ 3702/11, conforme despacho do seguinte teor: ""Indefiro o pedido contido no Requerimento n. 3702/2011, eis que a apensação se deu na forma regimental. Publique-se. Oficie-se.""",345311,NA,203,"Ordinária (Art. 151, III, RICD)",97,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,NA,recebimento,NA,CCJC
2013-04-11T15:27:00Z,Pronta para Pauta,Recebimento - Relator (Sem Manifestação),Devolvida sem Manifestação.,345311,924,507,"Ordinária (Art. 151, III, RICD)",98,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,NA,recebimento,NA,CCJC
2013-05-14T00:00:00Z,Pronta para Pauta,Designação de Relator,"Designado Relator, Dep. Bonifácio de Andrada (PSDB-MG)",345311,924,320,"Ordinária (Art. 151, III, RICD)",99,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,NA,analise_relator,NA,CCJC
2013-06-19T00:00:00Z,Pronta para Pauta,Apresentação de Requerimento,"Apresentação do Requerimento n. 139/2013, pelo Deputado Bonifácio de Andrada (PSDB-MG), que: ""Requer envio de cópias do Projeto de Lei nº 490, de 2007, (e demais apensos), para análise do Grupo de Trabalho destinado a debater a questão das terras indígenas - GTTERRAS"". 

Em 19/06/2013, foi deferido o Requerimento e encaminhada cópia do Projeto de Lei nº 490, de 2007 (e demais apensados) ao Grupo de Trabalho Destinado a Debater a Questão das Terras Indígenas - GTTERRA, por meio do Ofício P - Nº 038/2013.",345311,924,194,"Ordinária (Art. 151, III, RICD)",100,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1101641,analise_relator,NA,CCJC
2013-12-03T10:28:00Z,NA,Notificação de Apensação,Apense-se a este(a) o(a) PL-6818/2013.,345311,NA,504,"Ordinária (Art. 151, III, RICD)",101,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1199799,analise_relator,NA,CCJC
2013-12-04T18:54:00Z,Pronta para Pauta,Notificação de Apensação,Apensação do PL 6818/2013 a esta proposição.,345311,924,504,"Ordinária (Art. 151, III, RICD)",102,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,NA,analise_relator,NA,CCJC
2015-01-31T00:00:00Z,NA,Arquivamento,Arquivado nos termos do Artigo 105 do Regimento Interno da Câmara dos Deputados.,345311,NA,502,"Ordinária (Art. 151, III, RICD)",103,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,NA,final,NA,CCJC
2015-02-10T09:40:00Z,NA,Desarquivamento a Pedido,"Desarquivado nos termos do Artigo 105 do RICD, em conformidade com o despacho exarado no REQ-205/2015.",345311,NA,640,"Ordinária (Art. 151, III, RICD)",104,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1298894,recebimento,NA,CCJC
2015-02-10T09:40:00Z,NA,Reentrada na comissão por arquivamento,Reentrada na comissão por motivo de desarquivamento,345311,NA,630,"Ordinária (Art. 151, III, RICD)",105,NAJUR(SGM),https://dadosabertos.camara.leg.br/api/v2/orgaos/100061,NA,recebimento,NA,CCJC
2015-02-10T09:40:00Z,NA,Reentrada na comissão por arquivamento,Reentrada na comissão por motivo de desarquivamento,345311,NA,630,"Ordinária (Art. 151, III, RICD)",106,NAJUR(SGM),https://dadosabertos.camara.leg.br/api/v2/orgaos/100061,NA,recebimento,NA,CCJC
2015-04-14T19:01:00Z,NA,Apresentação de Requerimento,"Apresentação do Requerimento de Desapensação n. 1421/2015, pelo Deputado Edio Lopes (PMDB-RR), que: ""Requer a desapensação do Projeto de Lei nº 1.003, de 2015, do Projeto de Lei nº 2.311, de 2007"".",345311,NA,194,"Ordinária (Art. 151, III, RICD)",107,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1320842,recebimento,NA,CCJC
2015-04-22T00:00:00Z,NA,Notificação de Despacho,"Indeferido o Requerimento n. 1.421/2015, conforme despacho do seguinte teor: ""Indefiro o Requerimento n. 1.421/2015, nos termos do art. 142 do Regimento Interno da Câmara dos Deputados, porque os Projetos de Lei de números 1.003/2015, 2.311/2007 e 490/2007 tratam de matéria correlata. Publique-se. Oficie-se.""",345311,NA,203,"Ordinária (Art. 151, III, RICD)",108,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,NA,recebimento,NA,CCJC
2015-06-22T00:00:00Z,NA,Notificações,À CCJC Memo nº 138/15 - COPER solicitando a desapensação e a devolução do PL 139/15.,345311,NA,1005,"Ordinária (Art. 151, III, RICD)",109,CCP,https://dadosabertos.camara.leg.br/api/v2/orgaos/186,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1351628,recebimento,NA,CCJC
2017-12-01T00:00:00Z,Pronta para Pauta,Recebimento - Relator (Sem Manifestação),Devolvido sem manifestação pelo Relator não-membro. ,345311,924,507,"Ordinária (Art. 151, III, RICD)",110,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,NA,recebimento,NA,CCJC
2018-02-01T00:00:00Z,Pronta para Pauta,Designação de Relator,"Designado Relator, Dep. Jerônimo Goergen (PP-RS)",345311,924,320,"Ordinária (Art. 151, III, RICD)",111,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,NA,analise_relator,NA,CCJC
2018-04-10T18:15:00Z,Pronta para Pauta,Recebimento - Relator,"Apresentação do Parecer do Relator n. 1 CCJC, pelo Deputado Jerônimo Goergen (PP-RS).",345311,924,501,"Ordinária (Art. 151, III, RICD)",113,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1650047,analise_relator,NA,CCJC
2018-04-10T18:15:00Z,Pronta para Pauta,Parecer do Relator,"Parecer do Relator, Dep. Jerônimo Goergen (PP-RS).",345311,924,322,"Ordinária (Art. 151, III, RICD)",115,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1650047,analise_relator,NA,CCJC
2018-05-08T19:19:00Z,Pronta para Pauta,Recebimento - Relator,"Apresentação do Parecer do Relator, PRL 2 CCJC, pelo Dep. Jerônimo Goergen",345311,924,501,"Ordinária (Art. 151, III, RICD)",116,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1657613,analise_relator,NA,CCJC
2018-05-08T19:19:00Z,Pronta para Pauta,Parecer do Relator,"Parecer do Relator, Dep. Jerônimo Goergen (PP-RS).",345311,924,322,"Ordinária (Art. 151, III, RICD)",117,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1657613,analise_relator,NA,CCJC
2018-05-22T12:41:00Z,Pronta para Pauta,Declaração de Voto em Separado,"Apresentação do Voto em Separado n. 1 CCJC, pelos Deputados Chico Alencar (PSOL-RJ) e Ivan Valente (PSOL-SP).",345311,924,431,"Ordinária (Art. 151, III, RICD)",118,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1661850,discussao_deliberacao,NA,CCJC
2018-05-22T14:48:00Z,Pronta para Pauta,Recebimento - Relator,"Apresentação do Parecer do Relator, PRL 3 CCJC, pelo Dep. Jerônimo Goergen",345311,924,501,"Ordinária (Art. 151, III, RICD)",119,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1661901,discussao_deliberacao,NA,CCJC
2018-05-22T14:48:00Z,Pronta para Pauta,Parecer do Relator,"Parecer do Relator, Dep. Jerônimo Goergen (PP-RS), pela constitucionalidade, juridicidade, técnica legislativa e, no mérito, pela aprovação do PL 6818/2013, apensado, com substitutivo; e pela constitucionalidade, juridicidade, técnica legislativa e, no mérito, pela rejeição do PL 490/2007, do PL 1218/2007, do PL 2302/2007, do PL 2311/2007, do PL 5993/2009, do PL 2479/2011, do PL 1606/2015, do PL 3896/2012, do PL 1003/2015, do PL 1216/2015 e do PL 1218/2015, apensados, e do Substitutivo da Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural.",345311,924,322,"Ordinária (Art. 151, III, RICD)",120,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1661901,discussao_deliberacao,NA,CCJC
2018-06-05T14:30:00Z,Pronta para Pauta,Não Deliberado,Não Deliberado ,345311,924,1008,"Ordinária (Art. 151, III, RICD)",121,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,NA,discussao_deliberacao,NA,CCJC
2018-06-06T10:00:00Z,Pronta para Pauta,Não Deliberado,Não Deliberado ,345311,924,1008,"Ordinária (Art. 151, III, RICD)",122,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,NA,discussao_deliberacao,NA,CCJC
2018-06-12T14:30:00Z,Pronta para Pauta,Notificações,"Retirado de pauta, de ofício, por acordo.",345311,924,1005,"Ordinária (Art. 151, III, RICD)",123,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,NA,discussao_deliberacao,NA,CCJC
2018-06-13T10:00:00Z,Pronta para Pauta,Não Deliberado,Não Deliberado.,345311,924,1008,"Ordinária (Art. 151, III, RICD)",124,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,NA,discussao_deliberacao,NA,CCJC
