data_hora,descricao_situacao,descricao_tramitacao,despacho,id_prop,id_situacao,id_tipo_tramitacao,regime,sequencia,sigla_orgao,uri_orgao,url,evento,local,casa,situacao_comissao
2018-03-20T14:30:00Z,Tramitando em Conjunto,Aprovação de Requerimento,"Aprovado requerimento do Sr. Assis Carvalho que requer a realização de Audiência Pública para debater formas de aprimoramento das normas para licitações e contratos da administração pública, sendo convidada a Sra. Viviane Moura Bezerra, Superintendente de Parcerias e Concessões do Estado do Piauí - SUPARC/Piauí.",2122766,925,195,"Prioridade (Art. 151, II, RICD)",53,PL129295,https://dadosabertos.camara.leg.br/api/v2/orgaos/537996,NA,aprovacao_audiencia_publica,Comissão Especial,Comissões,analise_do_relator
2018-03-23T10:29:00Z,NA,Recebimento,"Recebimento pela CCP, apensado ao PL-1292/1995",2122766,NA,500,"Prioridade (Art. 151, II, RICD)",54,CCP,https://dadosabertos.camara.leg.br/api/v2/orgaos/186,NA,NA,Comissão Especial,Comissões,recebimento
2018-03-23T10:43:00Z,Tramitando em Conjunto,Recebimento,"Recebimento pela PL129295, apensado ao PL-1292/1995",2122766,925,500,"Prioridade (Art. 151, II, RICD)",55,PL129295,https://dadosabertos.camara.leg.br/api/v2/orgaos/537996,NA,NA,Comissão Especial,Comissões,recebimento
2018-03-23T18:39:00Z,Tramitando em Conjunto,Apresentação de Requerimento,"Apresentação do Requerimento de Audiência Pública n. 28/2018, pelo Deputado João Carlos Bacelar (PR-BA), que: ""Requer seja realizada Audiência Pública na Comissão Especial para debater o PL 6814, de 2017, que 'Institui normas para licitações e contratos da Administração Pública', sendo convidado representante da Associação Nacional das Empresas de Engenharia Consultiva de Infraestrutura de Transportes - ANETRANS"".",2122766,925,194,"Prioridade (Art. 151, II, RICD)",56,PL129295,https://dadosabertos.camara.leg.br/api/v2/orgaos/537996,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1647159,NA,Comissão Especial,Comissões,recebimento
2018-04-03T15:18:00Z,NA,Notificação de Apensação,Apense-se a este(a) o(a) PL-9803/2018.,2122766,NA,504,"Prioridade (Art. 151, II, RICD)",57,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1647914,NA,Comissão Especial,Comissões,recebimento
2018-04-04T16:31:00Z,NA,Apresentação de Requerimento,"Apresentação do Requerimento de Desapensação n. 8373/2018, pelo Deputado João Arruda (PMDB-PR), que: ""Requer a desapensação dos Projetos de Lei n° 6.814 e 7.228, de 2017, do Projeto de Lei n° 1.292, de 1995"".",2122766,NA,194,"Prioridade (Art. 151, II, RICD)",58,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1648852,NA,Comissão Especial,Comissões,recebimento
2018-04-04T19:20:00Z,Tramitando em Conjunto,Notificação de Apensação,Apensação do PL 9803/2018 a esta proposição.,2122766,925,504,"Prioridade (Art. 151, II, RICD)",59,PL129295,https://dadosabertos.camara.leg.br/api/v2/orgaos/537996,NA,NA,Comissão Especial,Comissões,recebimento
2018-04-12T18:12:00Z,NA,Notificação de Apensação,Apense-se a este(a) o(a) PL-9877/2018.,2122766,NA,504,"Prioridade (Art. 151, II, RICD)",60,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1649844,NA,Comissão Especial,Comissões,recebimento
2018-04-16T18:09:00Z,Tramitando em Conjunto,Notificação de Apensação,Apensação do PL 9877/2018 a esta proposição.,2122766,925,504,"Prioridade (Art. 151, II, RICD)",61,PL129295,https://dadosabertos.camara.leg.br/api/v2/orgaos/537996,NA,NA,Comissão Especial,Comissões,recebimento
2018-05-14T00:00:00Z,NA,Notificação de Despacho,"Indeferido o Requerimento n. 8.373/2018, conforme despacho do seguinte teor: ""Indefiro, nos termos do art. 142 do Regimento Interno da Câmara dos Deputados, o pedido de desapensação contido no Requerimento n. 8.373/2018, porquanto os Projetos de Lei n. 6.814/2017, n. 7.228/2017 e n. 1.292/1995 tratam de matérias correlatas. Publique-se. Oficie-se"".",2122766,NA,203,"Prioridade (Art. 151, II, RICD)",62,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,NA,NA,Comissão Especial,Comissões,recebimento
2018-06-21T10:57:00Z,NA,Notificação de Apensação,Apense-se a este(a) o(a) PL-10415/2018.,2122766,NA,504,"Prioridade (Art. 151, II, RICD)",63,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1670666,NA,Comissão Especial,Comissões,recebimento
2018-06-22T19:38:00Z,Tramitando em Conjunto,Notificação de Apensação,Apensação do PL 10415/2018 a esta proposição.,2122766,925,504,"Prioridade (Art. 151, II, RICD)",64,PL129295,https://dadosabertos.camara.leg.br/api/v2/orgaos/537996,NA,NA,Comissão Especial,Comissões,recebimento
