data_hora,descricao_situacao,descricao_tramitacao,despacho,id_prop,id_situacao,id_tipo_tramitacao,regime,sequencia,sigla_orgao,uri_orgao,url,fase,evento,local
2014-01-06T00:00:00Z,NA,Notificação de Encaminhamento Fora de Fluxo,Devolvido à CCP.,257161,NA,910,"Urgência (Art. 155, RICD)",78,CMADS,https://dadosabertos.camara.leg.br/api/v2/orgaos/6174,NA,discussao_deliberacao,NA,CMADS
2014-01-06T15:11:00Z,NA,Encaminhamento,Encaminhado à(ao) CCP através da guia de Remessa (GR/CMADS) nº 151/2014.,257161,NA,180,"Urgência (Art. 155, RICD)",79,CMADS,https://dadosabertos.camara.leg.br/api/v2/orgaos/6174,NA,discussao_deliberacao,NA,CMADS
2014-01-06T15:11:00Z,NA,Recebimento,"Recebimento pela CCP, com as proposições PL-3957/2004, PL-5435/2005, PL-5576/2005, PL-1147/2007, PL-2029/2007, PL-1700/2011, PL-2941/2011, PL-358/2011, PL-5716/2013, PL-5918/2013, PL-6908/2013 apensadas.",257161,NA,500,"Urgência (Art. 155, RICD)",80,CCP,https://dadosabertos.camara.leg.br/api/v2/orgaos/186,NA,discussao_deliberacao,NA,CCP
2014-01-08T11:01:00Z,NA,Encaminhamento,Encaminhado à(ao) CAPADR através da guia de Remessa (GR/CCP) nº 8481/2014.,257161,NA,180,"Urgência (Art. 155, RICD)",81,CCP,https://dadosabertos.camara.leg.br/api/v2/orgaos/186,NA,discussao_deliberacao,NA,CCP
2014-02-10T15:23:00Z,NA,Recebimento,"Recebimento pela CAPADR, com as proposições PL-3957/2004, PL-5435/2005, PL-5576/2005, PL-1147/2007, PL-2029/2007, PL-1700/2011, PL-2941/2011, PL-358/2011, PL-5716/2013, PL-5918/2013, PL-6908/2013 apensadas.",257161,NA,500,"Urgência (Art. 155, RICD)",82,CAPADR,https://dadosabertos.camara.leg.br/api/v2/orgaos/2001,NA,discussao_deliberacao,NA,CAPADR
2014-03-12T00:00:00Z,NA,Designação de Relator,"Designado Relator, Dep. Moreira Mendes (PSD-RO)",257161,NA,320,"Urgência (Art. 155, RICD)",83,CAPADR,https://dadosabertos.camara.leg.br/api/v2/orgaos/2001,NA,relatoria,NA,CAPADR
2014-04-29T18:22:00Z,NA,Recebimento - Relator,"Apresentação do Parecer do Relator n. 1 CAPADR, pelo Deputado Moreira Mendes (PSD-RO).",257161,NA,501,"Urgência (Art. 155, RICD)",84,CAPADR,https://dadosabertos.camara.leg.br/api/v2/orgaos/2001,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1249677,relatoria,NA,CAPADR
2014-04-29T18:22:00Z,NA,Parecer do Relator,"Parecer do Relator, Dep. Moreira Mendes (PSD-RO), pela aprovação deste, do PL 3957/2004, do PL 5576/2005, do PL 1700/2011, do PL 5716/2013, e do PL 2941/2011, apensados, com SUBSTITUTIVO, e pela rejeição do PL 5435/2005, do PL 1147/2007, do PL 2029/2007, do PL 358/2011, do PL 6908/2013, e do PL 5918/2013, apensados.",257161,NA,322,"Urgência (Art. 155, RICD)",85,CAPADR,https://dadosabertos.camara.leg.br/api/v2/orgaos/2001,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1249677,discussao_deliberacao,NA,CAPADR
2014-05-07T10:00:00Z,NA,Não Deliberado,Não Deliberado,257161,NA,1008,"Urgência (Art. 155, RICD)",86,CAPADR,https://dadosabertos.camara.leg.br/api/v2/orgaos/2001,NA,discussao_deliberacao,NA,CAPADR
2014-05-14T10:00:00Z,NA,Aprovação,Aprovado por Unanimidade o Parecer.,257161,NA,240,"Urgência (Art. 155, RICD)",87,CAPADR,https://dadosabertos.camara.leg.br/api/v2/orgaos/2001,NA,discussao_deliberacao,aprovacao_parecer,CAPADR
2014-05-14T12:55:00Z,NA,Encaminhamento,Encaminhado à(ao) CMADS através da guia de Remessa (GR/CAPADR) nº 195/2014.,257161,NA,180,"Urgência (Art. 155, RICD)",88,CAPADR,https://dadosabertos.camara.leg.br/api/v2/orgaos/2001,NA,discussao_deliberacao,NA,CAPADR
2014-05-16T10:16:00Z,NA,Recebimento,"Recebimento pela CMADS, com as proposições PL-3957/2004, PL-5435/2005, PL-5576/2005, PL-1147/2007, PL-2029/2007, PL-1700/2011, PL-2941/2011, PL-358/2011, PL-5716/2013, PL-5918/2013, PL-6908/2013 apensadas.",257161,NA,500,"Urgência (Art. 155, RICD)",89,CMADS,https://dadosabertos.camara.leg.br/api/v2/orgaos/6174,NA,discussao_deliberacao,NA,CMADS
2014-05-21T00:00:00Z,NA,Publicação de Proposição,"Encaminhada à publicação. Parecer da Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural Publicado no DCD de 22/05/14 PAG 486 COL 01, Letra A.",257161,NA,604,"Urgência (Art. 155, RICD)",90,CCP,https://dadosabertos.camara.leg.br/api/v2/orgaos/186,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1272135,discussao_deliberacao,NA,CMADS
2014-05-22T00:00:00Z,NA,Designação de Relator,"Designado Relator, Dep. Adrian (PMDB-RJ)",257161,NA,320,"Urgência (Art. 155, RICD)",91,CMADS,https://dadosabertos.camara.leg.br/api/v2/orgaos/6174,NA,relatoria,NA,CMADS
2014-11-06T17:02:00Z,NA,Notificação de Apensação,Apense-se a este(a) o(a) PL-8062/2014.,257161,NA,504,"Urgência (Art. 155, RICD)",92,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1284554,relatoria,NA,CMADS
2014-11-11T10:29:00Z,NA,Notificação de Apensação,Apensação do PL 8062/2014 a esta proposição.,257161,NA,504,"Urgência (Art. 155, RICD)",93,CMADS,https://dadosabertos.camara.leg.br/api/v2/orgaos/6174,NA,relatoria,NA,CMADS
2014-12-18T12:07:00Z,NA,Recebimento - Relator (Sem Manifestação),Devolvida sem Manifestação.,257161,NA,507,"Urgência (Art. 155, RICD)",94,CMADS,https://dadosabertos.camara.leg.br/api/v2/orgaos/6174,NA,relatoria,NA,CMADS
2015-01-31T00:00:00Z,NA,Arquivamento,Arquivado nos termos do Artigo 105 do Regimento Interno da Câmara dos Deputados.,257161,NA,502,"Urgência (Art. 155, RICD)",95,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,NA,final,NA,CMADS
2015-02-04T09:06:00Z,NA,Desarquivamento a Pedido,"Desarquivado nos termos do Artigo 105 do RICD, em conformidade com o despacho exarado no REQ-5/2015.",257161,NA,640,"Urgência (Art. 155, RICD)",96,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1297255,final,NA,CMADS
2015-02-04T09:06:00Z,NA,Reentrada na comissão por arquivamento,Reentrada na comissão por motivo de desarquivamento,257161,NA,630,"Urgência (Art. 155, RICD)",97,NAJUR(SGM),https://dadosabertos.camara.leg.br/api/v2/orgaos/100061,NA,final,NA,CMADS
2015-02-04T09:06:00Z,NA,Reentrada na comissão por arquivamento,Reentrada na comissão por motivo de desarquivamento,257161,NA,630,"Urgência (Art. 155, RICD)",98,NAJUR(SGM),https://dadosabertos.camara.leg.br/api/v2/orgaos/100061,NA,final,NA,CMADS
2015-02-04T09:06:00Z,NA,Reentrada na comissão por arquivamento,Reentrada na comissão por motivo de desarquivamento,257161,NA,630,"Urgência (Art. 155, RICD)",99,NAJUR(SGM),https://dadosabertos.camara.leg.br/api/v2/orgaos/100061,NA,final,NA,CMADS
2015-02-04T09:08:00Z,NA,Desarquivamento a Pedido,"Desarquivado nos termos do Artigo 105 do RICD, em conformidade com o despacho exarado no REQ-5/2015.",257161,NA,640,"Urgência (Art. 155, RICD)",100,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1297255,final,NA,CMADS
2015-02-11T09:32:00Z,NA,Desarquivamento a Pedido,"Devido a desarquivamento desta proposição em requerimento anterior, foi declarada prejudicada a solicitação de desarquivamento constante do REQ-296/2015.",257161,NA,640,"Urgência (Art. 155, RICD)",101,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1299255,final,NA,CMADS
2015-02-11T16:07:00Z,NA,Desarquivamento a Pedido,"Devido a desarquivamento desta proposição em requerimento anterior, foi declarada prejudicada a solicitação de desarquivamento constante do REQ-296/2015.",257161,NA,640,"Urgência (Art. 155, RICD)",102,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1301632,final,NA,CMADS
2015-04-09T00:00:00Z,NA,Designação de Relator,"Designado Relator, Dep. Ricardo Tripoli (PSDB-SP)",257161,NA,320,"Urgência (Art. 155, RICD)",103,CMADS,https://dadosabertos.camara.leg.br/api/v2/orgaos/6174,NA,relatoria,NA,CMADS
2015-05-19T15:58:00Z,Pronta para Pauta,Apresentação de Requerimento,"Apresentação do Requerimento de Apensação n. 1892/2015, pelo Deputado Ricardo Tripoli (PSDB-SP), que: ""Requer a apensação do Projeto de Lei n.º 1546, de 2015, ao Projeto de Lei n.º 3729 de 2004"".",257161,924,194,"Urgência (Art. 155, RICD)",104,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1336205,relatoria,requerimento_apensacao,CMADS
2015-06-18T14:21:00Z,Pronta para Pauta,Apresentação de Requerimento,"Apresentação do Requerimento n. 2207/2015, pelos Deputados Ronaldo Benedet (PMDB-SC) e outros, que: ""Requeremos o desapensamento do Projeto de Lei n° 1546/2015"".",257161,924,194,"Urgência (Art. 155, RICD)",105,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1350530,relatoria,NA,CMADS
2015-07-01T00:00:00Z,NA,Notificação de Despacho,"Indeferido o Requerimento n. 2.207/2015, conforme despacho do seguinte teor: ""Indefiro o Requerimento n. 2.207/2015, nos termos do art. 142 do Regimento Interno da Câmara dos Deputados, porque os Projetos de Lei n. 3.729/2004 e 1.546/2015 tratam de matérias correlatas. Publique-se. Oficie-se.""",257161,NA,203,"Urgência (Art. 155, RICD)",106,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,NA,relatoria,NA,CMADS
2015-09-23T00:00:00Z,NA,Parecer do Relator,"Parecer do Relator, Dep. Ricardo Tripoli (PSDB-SP), pela aprovação deste, do PL 3957/2004, do PL 5435/2005, do PL 1147/2007, do PL 358/2011, do PL 1700/2011, do PL 5716/2013, do PL 6908/2013, do PL 8062/2014, do PL 5918/2013, e do PL 1546/2015, apensados, com substitutivo, e pela rejeição do PL 5576/2005, do PL 2029/2007, e do PL 2941/2011, apensados.",257161,NA,322,"Urgência (Art. 155, RICD)",108,CMADS,https://dadosabertos.camara.leg.br/api/v2/orgaos/6174,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1389995,discussao_deliberacao,NA,CMADS
2015-09-23T17:48:00Z,NA,Recebimento - Relator,"Apresentação do Parecer do Relator n. 6 CMADS, pelo Deputado Ricardo Tripoli (PSDB-SP).",257161,NA,501,"Urgência (Art. 155, RICD)",107,CMADS,https://dadosabertos.camara.leg.br/api/v2/orgaos/6174,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1389995,discussao_deliberacao,NA,CMADS
2015-10-07T10:00:00Z,NA,Pedido de Vista,Vista conjunta aos Deputados Arnaldo Jordy e Nilto Tatto.,257161,NA,420,"Urgência (Art. 155, RICD)",109,CMADS,https://dadosabertos.camara.leg.br/api/v2/orgaos/6174,NA,discussao_deliberacao,NA,CMADS
2015-10-13T00:00:00Z,NA,Encerramento de Prazo,Prazo de Vista Encerrado,257161,NA,600,"Urgência (Art. 155, RICD)",110,CMADS,https://dadosabertos.camara.leg.br/api/v2/orgaos/6174,NA,discussao_deliberacao,NA,CMADS
2015-10-14T10:00:00Z,NA,Discussão da Materia pelos Deputados,"Discutiram a Matéria: Dep. Edmilson Rodrigues (PSOL-PA), Dep. Carlos Melles (DEM-MG), Dep. Nilto Tatto (PT-SP), Dep. Giovani Cherini (PDT-RS) e Dep. Ricardo Tripoli (PSDB-SP).",257161,NA,242,"Urgência (Art. 155, RICD)",111,CMADS,https://dadosabertos.camara.leg.br/api/v2/orgaos/6174,NA,discussao_deliberacao,NA,CMADS
2015-10-14T10:00:00Z,NA,Aprovação,"Aprovado, por unanimidade, o Parecer, nos termos da Complementação de Voto.",257161,NA,240,"Urgência (Art. 155, RICD)",114,CMADS,https://dadosabertos.camara.leg.br/api/v2/orgaos/6174,NA,discussao_deliberacao,aprovacao_parecer,CMADS
2015-10-14T18:33:00Z,NA,Recebimento - Relator,"Apresentação da Complementação de Voto, CVO 1 CMADS, pelo Dep. Ricardo Tripoli",257161,NA,501,"Urgência (Art. 155, RICD)",112,CMADS,https://dadosabertos.camara.leg.br/api/v2/orgaos/6174,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1400085,discussao_deliberacao,NA,CMADS
2015-10-14T18:33:00Z,NA,Parecer do Relator,"Parecer com Complementação de Voto, Dep. Ricardo Tripoli (PSDB-SP), pela aprovação, com substitutivo, deste, do PL 3957/2004, do PL 5435/2005, do PL 1147/2007, do PL 358/2011, do PL 1700/2011, do PL 5716/2013, do PL 6908/2013, do PL 8062/2014, do PL 5918/2013, e do PL 1546/2015, apensados, e pela rejeição do PL 5576/2005, do PL 2029/2007, e do PL 2941/2011, apensados.",257161,NA,322,"Urgência (Art. 155, RICD)",113,CMADS,https://dadosabertos.camara.leg.br/api/v2/orgaos/6174,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1400085,discussao_deliberacao,NA,CMADS
2015-10-20T12:16:00Z,NA,Encaminhamento,Encaminhado à(ao) CFT através da guia de Remessa (GR/CMADS) nº 50/2015.,257161,NA,180,"Urgência (Art. 155, RICD)",115,CMADS,https://dadosabertos.camara.leg.br/api/v2/orgaos/6174,NA,discussao_deliberacao,NA,CMADS
2015-10-20T14:44:00Z,Aguardando Parecer,Recebimento,"Recebimento pela CFT, com as proposições PL-3957/2004, PL-5435/2005, PL-5576/2005, PL-1147/2007, PL-2029/2007, PL-1700/2011, PL-2941/2011, PL-358/2011, PL-5716/2013, PL-5918/2013, PL-6908/2013, PL-8062/2014, PL-1546/2015 apensadas.",257161,915,500,"Urgência (Art. 155, RICD)",116,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,NA,discussao_deliberacao,NA,CFT
2015-10-21T00:00:00Z,NA,Publicação de Proposição,"Encaminhada à publicação. Parecer da Comissão de Meio Ambiente e Desenvolvimento Sustentável Publicado no DCD DE 22/10/15 PAG 407 COL 01, Letra B.",257161,NA,604,"Urgência (Art. 155, RICD)",117,CCP,https://dadosabertos.camara.leg.br/api/v2/orgaos/186,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1437221,discussao_deliberacao,NA,CFT
2015-10-28T00:00:00Z,Aguardando Parecer,Designação de Relator,"Designado Relator, Dep. Renzo Braz (PP-MG)",257161,915,320,"Urgência (Art. 155, RICD)",118,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,NA,relatoria,NA,CFT
2015-11-20T00:00:00Z,NA,Publicação de Proposição,Encaminhado à publicação - Avulso letra B,257161,NA,604,"Urgência (Art. 155, RICD)",119,CCP,https://dadosabertos.camara.leg.br/api/v2/orgaos/186,NA,relatoria,NA,CFT
2015-12-09T14:47:00Z,Aguardando Parecer,Recebimento - Relator (Sem Manifestação),Devolvida sem Manifestação.,257161,915,507,"Urgência (Art. 155, RICD)",120,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,NA,relatoria,NA,CFT
2015-12-17T00:00:00Z,Aguardando Parecer,Designação de Relator,"Designado Relator, Dep. Mauro Pereira (PMDB-RS)",257161,915,320,"Urgência (Art. 155, RICD)",121,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,NA,relatoria,NA,CFT
2016-02-02T00:00:00Z,NA,Publicação de Proposição,Encaminhado à republicação - Avulso Letra B.,257161,NA,604,"Urgência (Art. 155, RICD)",122,CCP,https://dadosabertos.camara.leg.br/api/v2/orgaos/186,NA,relatoria,NA,CFT
2016-02-29T15:17:00Z,NA,Notificação de Apensação,Apense-se a este(a) o(a) PL-4429/2016.,257161,NA,504,"Urgência (Art. 155, RICD)",123,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1434919,relatoria,NA,CFT
2016-03-02T10:17:00Z,Aguardando Parecer,Notificação de Apensação,Apensação do PL 4429/2016 a esta proposição.,257161,915,504,"Urgência (Art. 155, RICD)",124,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,NA,relatoria,NA,CFT
2016-03-04T00:00:00Z,NA,Publicação de Proposição,"Encaminhado à republicação - Avulso letra B, para inclusão de apensado.",257161,NA,604,"Urgência (Art. 155, RICD)",125,CCP,https://dadosabertos.camara.leg.br/api/v2/orgaos/186,NA,relatoria,NA,CFT
2016-03-22T00:00:00Z,Pronta para Pauta,"Aprovação de Urgência (154, 155 ou 64 CF)","Alteração do Regime de Tramitação desta proposição em virtude da aprovação do REQ 3565/2015 que alterou o regime do PL 1700/2011, apensado.",257161,924,196,"Urgência (Art. 155, RICD)",127,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,NA,relatoria,NA,CFT
2016-03-22T09:00:00Z,NA,Encaminhamento,Encaminhado à CCJC.,257161,NA,180,"Urgência (Art. 155, RICD)",126,CCP,https://dadosabertos.camara.leg.br/api/v2/orgaos/186,NA,relatoria,NA,CFT
2016-03-28T18:00:00Z,Pronta para Pauta,Não Informado,Matéria não apreciada em face do encerramento da Ordem do Dia.,257161,924,5,"Urgência (Art. 155, RICD)",128,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,NA,relatoria,NA,CFT
2016-03-29T13:00:00Z,Pronta para Pauta,Não Informado,Matéria não apreciada em face do encerramento da Sessão. ,257161,924,5,"Urgência (Art. 155, RICD)",129,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,NA,relatoria,NA,CFT
2016-03-30T09:00:00Z,Pronta para Pauta,Não Informado,Matéria não apreciada em face do encerramento da Sessão. ,257161,924,5,"Urgência (Art. 155, RICD)",130,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,NA,relatoria,NA,CFT
2016-03-30T17:03:00Z,Pronta para Pauta,Não Informado,"  ***Aprovado o Requerimento da Dep. Maria do Rosário, na qualidade de Líder do PT, que solicita inversão de pauta da Ordem do Dia na seguinte sequência: 1) PL nº 3.763/04; 2) PL nº 4.923/13; 3) PL nº 466/15; 4) PL nº 1.805/15; 5) PDC nº 234/15; 6) PL nº 3.561/15; 7) PRC nº 109/15; e 8) PL nº 1.428/99, sobre os demais itens da pauta. ",257161,924,5,"Urgência (Art. 155, RICD)",131,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,NA,relatoria,NA,CFT
2016-03-30T17:03:00Z,Pronta para Pauta,Não Informado,Matéria não apreciada em face do encerramento da Ordem do Dia. ,257161,924,5,"Urgência (Art. 155, RICD)",132,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,NA,relatoria,NA,CFT
2016-03-31T09:00:00Z,Pronta para Pauta,Não Informado,Matéria não apreciada em face do encerramento da Ordem do Dia. ,257161,924,5,"Urgência (Art. 155, RICD)",133,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,NA,relatoria,NA,CFT
2016-04-04T18:00:00Z,Pronta para Pauta,Não Informado,Matéria não apreciada em face do encerramento da Ordem do Dia. ,257161,924,5,"Urgência (Art. 155, RICD)",134,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,NA,relatoria,NA,CFT
2016-04-05T09:00:00Z,Pronta para Pauta,Não Informado,Matéria não apreciada em face do encerramento da Sessão. ,257161,924,5,"Urgência (Art. 155, RICD)",135,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,NA,relatoria,NA,CFT
2016-04-05T14:00:00Z,Pronta para Pauta,Não Informado,Matéria não apreciada em face do encerramento da Sessão. ,257161,924,5,"Urgência (Art. 155, RICD)",136,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,NA,relatoria,NA,CFT
2016-04-06T14:00:00Z,Pronta para Pauta,Não Informado,Matéria não apreciada em face do encerramento da Sessão. ,257161,924,5,"Urgência (Art. 155, RICD)",137,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,NA,relatoria,NA,CFT
2016-04-07T09:00:00Z,Pronta para Pauta,Não Informado,Matéria não apreciada em face do encerramento da Sessão. ,257161,924,5,"Urgência (Art. 155, RICD)",138,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,NA,relatoria,NA,CFT
2016-04-11T21:00:00Z,Pronta para Pauta,Não Informado,Matéria não apreciada em face do cancelamento da Ordem do Dia.,257161,924,5,"Urgência (Art. 155, RICD)",139,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,NA,relatoria,NA,CFT
2016-04-12T14:00:00Z,Pronta para Pauta,Não Informado,Matéria não apreciada em face do encerramento da Sessão. ,257161,924,5,"Urgência (Art. 155, RICD)",140,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,NA,relatoria,NA,CFT
2016-04-12T18:57:00Z,Pronta para Pauta,Não Informado,Matéria não apreciada em face do encerramento da Sessão. ,257161,924,5,"Urgência (Art. 155, RICD)",141,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,NA,relatoria,NA,CFT
2016-04-13T14:00:00Z,Pronta para Pauta,Não Informado,Matéria não apreciada em face do encerramento da Ordem do Dia. ,257161,924,5,"Urgência (Art. 155, RICD)",142,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,NA,relatoria,NA,CFT
2016-04-14T14:00:00Z,Pronta para Pauta,Não Informado,Matéria não apreciada em face do encerramento da Sessão. ,257161,924,5,"Urgência (Art. 155, RICD)",143,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,NA,relatoria,NA,CFT
2016-04-26T14:00:00Z,Pronta para Pauta,Não Informado,Matéria não apreciada em face do encerramento da Sessão. ,257161,924,5,"Urgência (Art. 155, RICD)",144,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,NA,relatoria,NA,CFT
2016-04-28T09:00:00Z,Pronta para Pauta,Não Informado, Matéria não apreciada em face do encerramento da Ordem do Dia.,257161,924,5,"Urgência (Art. 155, RICD)",145,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,NA,relatoria,NA,CFT
2016-05-03T14:00:00Z,Pronta para Pauta,Não Informado,Matéria não apreciada em face do encerramento da Sessão. ,257161,924,5,"Urgência (Art. 155, RICD)",146,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,NA,relatoria,NA,CFT
2016-05-04T09:00:00Z,Pronta para Pauta,Não Informado,Matéria não apreciada em face do encerramento da Sessão. ,257161,924,5,"Urgência (Art. 155, RICD)",147,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,NA,relatoria,NA,CFT
2016-05-04T13:10:00Z,Pronta para Pauta,Não Informado,Matéria não apreciada em face do encerramento da Sessão. ,257161,924,5,"Urgência (Art. 155, RICD)",148,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,NA,relatoria,NA,CFT
2016-05-09T16:04:00Z,Aguardando Parecer,Recebimento,"Recebimento pela CCJC, com as proposições PL-3957/2004, PL-5435/2005, PL-5576/2005, PL-1147/2007, PL-2029/2007, PL-1700/2011, PL-2941/2011, PL-358/2011, PL-5716/2013, PL-5918/2013, PL-6908/2013, PL-8062/2014, PL-1546/2015, PL-3829/2015, PL-4429/2016 apensadas.",257161,915,500,"Urgência (Art. 155, RICD)",149,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,NA,relatoria,NA,CCJC
2016-05-10T14:00:00Z,Pronta para Pauta,Não Informado,Matéria não apreciada em face do encerramento da Sessão. ,257161,924,5,"Urgência (Art. 155, RICD)",150,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,NA,relatoria,NA,CCJC
2016-05-11T00:00:00Z,Aguardando Parecer,Designação de Relator,"Designado Relator, Dep. Carlos Marun (PMDB-MS)",257161,915,320,"Urgência (Art. 155, RICD)",151,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,NA,relatoria,NA,CCJC
2016-05-17T14:00:00Z,Pronta para Pauta,Não Informado,Matéria não apreciada em face do encerramento da Sessão. ,257161,924,5,"Urgência (Art. 155, RICD)",152,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,NA,relatoria,NA,CCJC
2016-05-18T14:00:00Z,Pronta para Pauta,Não Informado,Matéria não apreciada em face do encerramento da Sessão. ,257161,924,5,"Urgência (Art. 155, RICD)",153,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,NA,relatoria,NA,CCJC
2016-05-23T18:30:00Z,Aguardando Parecer,Recebimento - Relator (Sem Manifestação),Devolvida sem Manifestação.,257161,915,507,"Urgência (Art. 155, RICD)",154,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,NA,relatoria,NA,CCJC
2016-05-31T14:00:00Z,Pronta para Pauta,Não Informado,Matéria não apreciada em face do encerramento da Sessão. ,257161,924,5,"Urgência (Art. 155, RICD)",155,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,NA,relatoria,NA,CCJC
2016-06-01T14:00:00Z,Pronta para Pauta,Não Informado,Matéria não apreciada em face do encerramento da Sessão. ,257161,924,5,"Urgência (Art. 155, RICD)",156,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,NA,relatoria,NA,CCJC
2016-06-07T14:00:00Z,Pronta para Pauta,Não Informado,Matéria não apreciada em face do encerramento da Sessão. ,257161,924,5,"Urgência (Art. 155, RICD)",157,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,NA,relatoria,NA,CCJC
2016-06-14T14:00:00Z,Pronta para Pauta,Não Informado,Matéria não apreciada em face do encerramento da Sessão. ,257161,924,5,"Urgência (Art. 155, RICD)",158,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,NA,relatoria,NA,CCJC
2016-06-28T10:00:00Z,Pronta para Pauta,Não Informado,Matéria não apreciada em face do encerramento da Sessão. ,257161,924,5,"Urgência (Art. 155, RICD)",159,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,NA,relatoria,NA,CCJC
2016-06-30T00:00:00Z,Aguardando Parecer,Designação de Relator,"Designado Relator, Dep. Marcos Rogério (DEM-RO)",257161,915,320,"Urgência (Art. 155, RICD)",160,CCJC,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,NA,relatoria,NA,CCJC
2016-07-05T00:00:00Z,Aguardando Parecer,Devolução ao Relator,"Devolvido ao Relator, Dep. Mauro Pereira (PMDB-RS)",257161,915,170,"Urgência (Art. 155, RICD)",162,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,NA,relatoria,NA,CCJC
