cargo,id_parlamentar,partido,uf,nome,situacao,sigla,casa,foto
NA,5330,NA,NA,Jhonatan de Jesus,Titular,CMMPV864,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5330.jpg
NA,5786,NA,NA,Walter Alves,Titular,CMMPV864,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5786.jpg
NA,6084,NA,NA,Bia Kicis,Titular,CMMPV864,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6084.jpg
NA,4320,NA,NA,André Figueiredo,Titular,CMMPV864,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4320.jpg
NA,6177,NA,NA,Otaci Nascimento,Suplente,CMMPV864,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6177.jpg
NA,5361,NA,NA,Pr. Marco Feliciano,Titular,CMMPV864,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5361.jpg
NA,5821,NA,NA,Orlando Silva,Suplente,CMMPV864,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5821.jpg
NA,5216,NA,NA,Afonso Florence,Titular,CMMPV864,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5216.jpg
NA,4729,NA,NA,Carlos Zarattini,Suplente,CMMPV864,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4729.jpg
NA,588,NA,NA,José Rocha,Titular,CMMPV864,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador588.jpg
NA,5336,NA,NA,Giovani Cherini,Suplente,CMMPV864,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5336.jpg
NA,5757,NA,NA,Tadeu Alencar,Titular,CMMPV864,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5757.jpg
NA,6054,NA,NA,Marcel Van Hattem,Titular,CMMPV864,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6054.jpg
NA,6220,NA,NA,Tiago Mitraud,Suplente,CMMPV864,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6220.jpg
NA,742,MDB,PI,Marcelo Castro,Titular,CMMPV866,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador742.jpg
NA,5540,MDB,PE,Fernando Bezerra Coelho,Suplente,CMMPV866,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5540.jpg
NA,5537,MDB,SC,Dário Berger,Titular,CMMPV866,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5537.jpg
NA,4545,MDB,PE,Jarbas Vasconcelos,Suplente,CMMPV866,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4545.jpg
NA,22,PP,SC,Esperidião Amin,Titular,CMMPV866,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador22.jpg
NA,5899,PP,GO,Vanderlan Cardoso,Suplente,CMMPV866,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5899.jpg
NA,5529,PSDB,MG,Antonio Anastasia,Titular,CMMPV866,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5529.jpg
NA,4770,PSDB,DF,Izalci Lucas,Suplente,CMMPV866,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4770.jpg
NA,5924,PODEMOS,PR,Oriovisto Guimarães,Titular,CMMPV866,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5924.jpg
RELATOR,5894,PSL,RJ,Flávio Bolsonaro,Titular,CMMPV866,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5894.jpg
NA,5988,PSL,MS,Soraya Thronicke,Suplente,CMMPV866,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5988.jpg
NA,5942,CIDADANIA,ES,Marcos do Val,Titular,CMMPV866,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5942.jpg
NA,5895,PSB,GO,Jorge Kajuru,Suplente,CMMPV866,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5895.jpg
NA,5979,PSB,DF,Leila Barros,Titular,CMMPV866,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5979.jpg
NA,5012,REDE,AP,Randolfe Rodrigues,Suplente,CMMPV866,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5012.jpg
NA,5967,PSD,BA,Angelo Coronel,Titular,CMMPV866,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5967.jpg
NA,5990,PSD,MG,Carlos Viana,Suplente,CMMPV866,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5990.jpg
NA,5926,PSD,AP,Lucas Barreto,Titular,CMMPV866,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5926.jpg
NA,751,PSD,RJ,Arolde de Oliveira,Suplente,CMMPV866,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador751.jpg
NA,581,PT,BA,Jaques Wagner,Titular,CMMPV866,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador581.jpg
NA,5627,PT,RN,Jean Paul Prates,Suplente,CMMPV866,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5627.jpg
NA,5535,PROS,RR,Telmário Mota,Titular,CMMPV866,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5535.jpg
NA,5783,PROS,RN,Zenaide Maia,Suplente,CMMPV866,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5783.jpg
NA,5732,DEM,MG,Rodrigo Pacheco,Titular,CMMPV866,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5732.jpg
NA,5350,PL,SC,Jorginho Mello,Suplente,CMMPV866,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5350.jpg
PRESIDENTE,412,NA,NA,Mauro Lopes,Titular,CMMPV866,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador412.jpg
NA,5719,NA,NA,Hildo Rocha,Suplente,CMMPV866,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5719.jpg
NA,5313,NA,NA,Pedro Paulo,Titular,CMMPV866,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5313.jpg
NA,6237,NA,NA,Kim Kataguiri,Suplente,CMMPV866,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6237.jpg
NA,6197,NA,NA,Celso Sabino,Titular,CMMPV866,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6197.jpg
NA,6269,NA,NA,Delegado Pablo,Suplente,CMMPV866,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6269.jpg
NA,6215,NA,NA,Coronel Tadeu,Titular,CMMPV866,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6215.jpg
NA,859,NA,NA,Celso Russomanno,Titular,CMMPV866,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador859.jpg
NA,6051,NA,NA,Paulo Ramos,Titular,CMMPV866,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6051.jpg
NA,5291,NA,NA,Augusto Coutinho,Suplente,CMMPV866,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5291.jpg
NA,5361,NA,NA,Pr. Marco Feliciano,Titular,CMMPV866,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5361.jpg
NA,5821,NA,NA,Orlando Silva,Suplente,CMMPV866,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5821.jpg
NA,6202,NA,NA,Alencar Santana Braga,Titular,CMMPV866,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6202.jpg
NA,4729,NA,NA,Carlos Zarattini,Suplente,CMMPV866,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4729.jpg
NA,588,NA,NA,José Rocha,Titular,CMMPV866,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador588.jpg
NA,5336,NA,NA,Giovani Cherini,Suplente,CMMPV866,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5336.jpg
NA,5757,NA,NA,Tadeu Alencar,Titular,CMMPV866,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5757.jpg
NA,70,MDB,AL,Renan Calheiros,Titular,CMMPV867,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador70.jpg
NA,5537,MDB,SC,Dário Berger,Suplente,CMMPV867,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5537.jpg
NA,285,MDB,AC,Marcio Bittar,Titular,CMMPV867,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador285.jpg
NA,35,MDB,PA,Jader Barbalho,Suplente,CMMPV867,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador35.jpg
NA,5998,PP,PB,Daniella Ribeiro,Titular,CMMPV867,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5998.jpg
NA,739,PP,PI,Ciro Nogueira,Suplente,CMMPV867,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador739.jpg
NA,5502,PSDB,AM,Plínio Valério,Titular,CMMPV867,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5502.jpg
NA,5905,PSDB,AL,Rodrigo Cunha,Suplente,CMMPV867,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5905.jpg
NA,5533,PODEMOS,RS,Lasier Martins,Titular,CMMPV867,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5533.jpg
PRESIDENTE,5929,PSL,MT,Juíza Selma,Titular,CMMPV867,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5929.jpg
NA,5988,PSL,MS,Soraya Thronicke,Suplente,CMMPV867,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5988.jpg
NA,1249,PDT,TO,Kátia Abreu,Titular,CMMPV867,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1249.jpg
NA,5895,PSB,GO,Jorge Kajuru,Suplente,CMMPV867,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5895.jpg
NA,5718,CIDADANIA,MA,Eliziane Gama,Titular,CMMPV867,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5718.jpg
NA,5012,REDE,AP,Randolfe Rodrigues,Suplente,CMMPV867,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5012.jpg
NA,5985,PSD,MS,Nelsinho Trad,Titular,CMMPV867,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5985.jpg
NA,4560,PSD,AC,Sérgio Petecão,Suplente,CMMPV867,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4560.jpg
NA,5385,PSD,TO,Irajá,Titular,CMMPV867,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5385.jpg
NA,5990,PSD,MG,Carlos Viana,Suplente,CMMPV867,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5990.jpg
NA,374,PT,PA,Paulo Rocha,Titular,CMMPV867,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador374.jpg
NA,5627,PT,RN,Jean Paul Prates,Suplente,CMMPV867,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5627.jpg
NA,5535,PROS,RR,Telmário Mota,Titular,CMMPV867,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5535.jpg
NA,5783,PROS,RN,Zenaide Maia,Suplente,CMMPV867,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5783.jpg
RELATOR REVISOR,470,DEM,RR,Chico Rodrigues,Titular,CMMPV867,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador470.jpg
NA,5350,PL,SC,Jorginho Mello,Suplente,CMMPV867,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5350.jpg
RELATOR,5048,MDB,PR,Sergio Souza,Titular,CMMPV867,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5048.jpg
NA,5731,NA,NA,Newton Cardoso Jr,Suplente,CMMPV867,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5731.jpg
NA,6104,NA,NA,Pedro Lupion,Titular,CMMPV867,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6104.jpg
NA,6228,NA,NA,Geninho Zuliani,Suplente,CMMPV867,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6228.jpg
NA,6152,NA,NA,Nelson Barbudo,Titular,CMMPV867,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6152.jpg
NA,6111,NA,NA,Lucas Redecker,Suplente,CMMPV867,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6111.jpg
NA,5765,NA,NA,Evandro Roman,Titular,CMMPV867,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5765.jpg
NA,6109,NA,NA,Aline Sleutjes,Suplente,CMMPV867,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6109.jpg
NA,5270,NA,NA,Domingos Sávio,Titular,CMMPV867,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5270.jpg
NA,6108,NA,NA,Schiavinato,Suplente,CMMPV867,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6108.jpg
NA,4797,NA,NA,Neri Geller,Titular,CMMPV867,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4797.jpg
NA,5779,NA,NA,Rosangela Gomes,Suplente,CMMPV867,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5779.jpg
NA,6124,NA,NA,Luizão Goulart,Titular,CMMPV867,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6124.jpg
NA,6275,NA,NA,Gil Cutrim,Titular,CMMPV867,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6275.jpg
NA,5291,NA,NA,Augusto Coutinho,Suplente,CMMPV867,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5291.jpg
NA,5361,NA,NA,Pr. Marco Feliciano,Titular,CMMPV867,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5361.jpg
NA,5821,NA,NA,Orlando Silva,Suplente,CMMPV867,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5821.jpg
NA,5820,NA,NA,Nilto Tatto,Titular,CMMPV867,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5820.jpg
NA,5238,NA,NA,Erika Kokay,Suplente,CMMPV867,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5238.jpg
NA,6218,NA,NA,Zé Vitor,Titular,CMMPV867,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6218.jpg
NA,5336,NA,NA,Giovani Cherini,Suplente,CMMPV867,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5336.jpg
NA,6231,NA,NA,Rodrigo Agostinho,Titular,CMMPV867,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6231.jpg
NA,6259,NA,NA,Marcelo Nilo,Suplente,CMMPV867,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6259.jpg
NA,6171,NA,NA,Joenia Wapichana,Titular,CMMPV867,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6171.jpg
NA,5540,MDB,PE,Fernando Bezerra Coelho,Titular,CMMPV868,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5540.jpg
NA,285,MDB,AC,Marcio Bittar,Suplente,CMMPV868,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador285.jpg
NA,475,MDB,RO,Confúcio Moura,Titular,CMMPV868,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador475.jpg
NA,5585,MDB,GO,Luiz do Carmo,Suplente,CMMPV868,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5585.jpg
NA,5998,PP,PB,Daniella Ribeiro,Titular,CMMPV868,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5998.jpg
NA,1186,PP,RS,Luis Carlos Heinze,Suplente,CMMPV868,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1186.jpg
RELATOR,3396,PSDB,CE,Tasso Jereissati,Titular,CMMPV868,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3396.jpg
NA,677,PSDB,MA,Roberto Rocha,Suplente,CMMPV868,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador677.jpg
NA,5924,PODEMOS,PR,Oriovisto Guimarães,Titular,CMMPV868,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5924.jpg
NA,5533,PODEMOS,RS,Lasier Martins,Suplente,CMMPV868,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5533.jpg
NA,5666,PSL,SP,Major Olimpio,Titular,CMMPV868,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5666.jpg
NA,5988,PSL,MS,Soraya Thronicke,Suplente,CMMPV868,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5988.jpg
NA,5973,PDT,CE,Cid Gomes,Titular,CMMPV868,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5973.jpg
NA,5895,PSB,GO,Jorge Kajuru,Suplente,CMMPV868,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5895.jpg
NA,5748,PSB,PB,Veneziano Vital do Rêgo,Titular,CMMPV868,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5748.jpg
NA,5012,REDE,AP,Randolfe Rodrigues,Suplente,CMMPV868,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5012.jpg
NA,5523,PSD,BA,Otto Alencar,Titular,CMMPV868,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5523.jpg
NA,5967,PSD,BA,Angelo Coronel,Suplente,CMMPV868,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5967.jpg
VICE-PRESIDENTE,5985,PSD,MS,Nelsinho Trad,Titular,CMMPV868,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5985.jpg
NA,5926,PSD,AP,Lucas Barreto,Suplente,CMMPV868,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5926.jpg
NA,5352,PT,SE,Rogério Carvalho,Titular,CMMPV868,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5352.jpg
NA,5008,PT,PE,Humberto Costa,Suplente,CMMPV868,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5008.jpg
NA,5535,PROS,RR,Telmário Mota,Titular,CMMPV868,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5535.jpg
NA,5783,PROS,RN,Zenaide Maia,Suplente,CMMPV868,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5783.jpg
NA,5732,DEM,MG,Rodrigo Pacheco,Titular,CMMPV868,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5732.jpg
NA,5350,PL,SC,Jorginho Mello,Suplente,CMMPV868,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5350.jpg
NA,5719,NA,NA,Hildo Rocha,Titular,CMMPV868,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5719.jpg
NA,6071,NA,NA,Carlos Chiodini,Suplente,CMMPV868,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6071.jpg
NA,5721,NA,NA,Juscelino Filho,Titular,CMMPV868,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5721.jpg
NA,5811,NA,NA,Eduardo Cury,Suplente,CMMPV868,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5811.jpg
NA,5824,NA,NA,Samuel Moreira,Titular,CMMPV868,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5824.jpg
NA,6273,NA,NA,Otto Alencar Filho,Suplente,CMMPV868,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6273.jpg
NA,6205,NA,NA,Cezinha de Madureira,Titular,CMMPV868,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6205.jpg
NA,6153,NA,NA,Dr. Luiz Antonio Teixeira Jr.,Suplente,CMMPV868,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6153.jpg
PRESIDENTE,5706,NA,NA,Evair Vieira de Melo,Titular,CMMPV868,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5706.jpg
NA,4602,NA,NA,Cleber Verde,Suplente,CMMPV868,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4602.jpg
NA,4690,NA,NA,Vinicius Carvalho,Titular,CMMPV868,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4690.jpg
NA,6228,NA,NA,Geninho Zuliani,Suplente,CMMPV868,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6228.jpg
NA,6152,NA,NA,Nelson Barbudo,Titular,CMMPV868,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6152.jpg
NA,6247,NA,NA,Joice Hasselmann,Suplente,CMMPV868,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6247.jpg
NA,6209,NA,NA,Igor Timo,Titular,CMMPV868,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6209.jpg
NA,6275,NA,NA,Gil Cutrim,Suplente,CMMPV868,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6275.jpg
NA,6188,NA,NA,Mauro Benevides Filho,Titular,CMMPV868,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6188.jpg
NA,3850,NA,NA,Alice Portugal,Suplente,CMMPV868,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3850.jpg
NA,5216,NA,NA,Afonso Florence,Titular,CMMPV868,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5216.jpg
