id_ext,casa,id_autor,nome_autor,partido,uf,tipo_generico,sigla_local,qtd_de_documentos,is_important
606722,camara,204516,Alexis Fonteyne,NOVO,SP,Proposição Apensada,MESA,1,FALSE
606722,camara,204526,Luiz Philippe De Orleans e Bragança,PSL,SP,Proposição Apensada,MESA,1,FALSE
606722,camara,204535,Sâmia Bomfim,PSOL,SP,Proposição Apensada,CCP,1,FALSE
606722,camara,204535,Sâmia Bomfim,PSOL,SP,Proposição Apensada,MESA,1,FALSE
606722,camara,204536,Kim Kataguiri,DEM,SP,Proposição Apensada,MESA,1,FALSE
606722,camara,204545,Alê Silva,PSL,MG,Proposição Apensada,MESA,1,FALSE
606722,camara,204546,Joice Hasselmann,PSL,SP,Proposição Apensada,MESA,1,FALSE
606722,camara,204547,Léo Motta,PSL,MG,Proposição Apensada,MESA,1,FALSE
606722,camara,205548,David Miranda,PSOL,RJ,Proposição Apensada,MESA,1,FALSE
606722,camara,207309,Enéias Reis,PSL,MG,Proposição Apensada,MESA,1,FALSE
944279,camara,73655,Augusto Carvalho,SOLIDARIEDADE,DF,Parecer,CMADS,5,TRUE
944279,camara,178993,Carlos Henrique Gaguim,DEM,TO,Emenda,CAPADR,3,TRUE
944279,camara,73483,Luis Carlos Heinze,PP,,Parecer,CAPADR,1,TRUE
944279,camara,73768,Dilceu Sperafico,PP,PR,Requerimento,PLEN,1,TRUE
944279,camara,74010,Valdir Colatto,MDB,SC,Voto em Separado,CMADS,1,TRUE
944279,camara,74210,Sarney Filho,PV,MA,Proposição Apensada,MESA,1,FALSE
944279,camara,160511,Alessandro Molon,PSB,RJ,Requerimento,CMADS,1,TRUE
944279,camara,178993,Carlos Henrique Gaguim,DEM,TO,Voto em Separado,CAPADR,1,TRUE
1198512,camara,160639,Professora Dorinha Seabra Rezende,DEM,TO,Requerimento,PEC01515,22,TRUE
1198512,camara,178998,Raquel Muniz,PSD,MG,Requerimento,PEC01515,3,TRUE
1198512,camara,204371,Felipe Rigoni,PSB,ES,Emenda,PEC01515,3,TRUE
1198512,camara,160617,Thiago Peixoto,PSD,GO,Requerimento,PEC01515,2,TRUE
1198512,camara,204519,Tiago Mitraud,NOVO,MG,Emenda,PEC01515,2,TRUE
1198512,camara,204534,Tabata Amaral,PDT,SP,Emenda,PEC01515,2,TRUE
1198512,camara,69871,Bacelar,PODE,BA,Requerimento,9,1,FALSE
1198512,camara,69871,Bacelar,PODE,BA,Requerimento,PEC01515,1,TRUE
1198512,camara,73482,Henrique Fontana,PT,RS,Emenda,PEC01515,1,TRUE
1198512,camara,73604,Rui Falcão,PT,SP,Emenda,PEC01515,1,TRUE
1198512,camara,73701,Benedita Da Silva,PT,RJ,Emenda,PEC01515,1,TRUE
1198512,camara,74057,Alice Portugal,PCdoB,BA,Requerimento,PEC01515,1,TRUE
1198512,camara,74156,Leonardo Monteiro,PT,MG,Emenda,PEC01515,1,TRUE
1198512,camara,74159,Odair Cunha,PT,MG,Emenda,PEC01515,1,TRUE
1198512,camara,74160,Patrus Ananias,PT,MG,Emenda,PEC01515,1,TRUE
1198512,camara,74161,Reginaldo Lopes,PT,MG,Emenda,PEC01515,1,TRUE
1198512,camara,74283,Vicentinho,PT,SP,Emenda,PEC01515,1,TRUE
1198512,camara,74371,Rubens Otoni,PT,GO,Emenda,PEC01515,1,TRUE
1198512,camara,74376,Vander Loubet,PT,MS,Emenda,PEC01515,1,TRUE
1198512,camara,74398,Maria Do Rosário,PT,RS,Emenda,PEC01515,1,TRUE
1198512,camara,74400,Paulo Pimenta,PT,RS,Emenda,PEC01515,1,TRUE
1198512,camara,74459,Átila Lira,PSB,PI,Requerimento,PEC01515,1,TRUE
1198512,camara,74571,Nelson Pellegrino,PT,BA,Emenda,PEC01515,1,TRUE
1198512,camara,132504,Enio Verri,PT,,Emenda,PEC01515,1,TRUE
1198512,camara,141335,Beto Faro,PT,PA,Emenda,PEC01515,1,TRUE
1198512,camara,141398,Carlos Zarattini,PT,SP,Emenda,PEC01515,1,TRUE
1198512,camara,141470,José Guimarães,PT,CE,Emenda,PEC01515,1,TRUE
1198512,camara,141488,Paulo Teixeira,PT,SP,Emenda,PEC01515,1,TRUE
1198512,camara,141523,Raul Henry,MDB,PE,Requerimento,PEC01515,1,TRUE
1198512,camara,160508,Afonso Florence,PT,BA,Emenda,PEC01515,1,TRUE
1198512,camara,160535,Marcon,PT,RS,Emenda,PEC01515,1,TRUE
1198512,camara,160538,Bohn Gass,PT,RS,Emenda,PEC01515,1,TRUE
1198512,camara,160556,Padre João,PT,MG,Emenda,PEC01515,1,TRUE
1198512,camara,160569,Waldenor Pereira,PT,BA,Emenda,PEC01515,1,TRUE
1198512,camara,160575,Erika Kokay,PT,DF,Emenda,PEC01515,1,TRUE
1198512,camara,160592,Zeca Dirceu,PT,PR,Emenda,PEC01515,1,TRUE
1198512,camara,160604,Pedro Uczai,PT,SC,Emenda,PEC01515,1,TRUE
1198512,camara,160604,Pedro Uczai,PT,SC,Requerimento,PEC01515,1,TRUE
1198512,camara,160610,Valmir Assunção,PT,BA,Emenda,PEC01515,1,TRUE
1198512,camara,160630,Ságuas Moraes,PT,MT,Requerimento,PEC01515,1,TRUE
1198512,camara,160639,Professora Dorinha Seabra Rezende,DEM,TO,Outros,Arquivamento,1,FALSE
1198512,camara,160639,Professora Dorinha Seabra Rezende,DEM,TO,Requerimento,9,1,FALSE
1198512,camara,160639,Professora Dorinha Seabra Rezende,DEM,TO,Requerimento,PLEN,1,TRUE
1198512,camara,171617,Paulão,PT,AL,Emenda,PEC01515,1,TRUE
1198512,camara,171619,Margarida Salomão,PT,MG,Emenda,PEC01515,1,TRUE
1198512,camara,178842,Jhc,PSB,AL,Emenda,PEC01515,1,TRUE
1198512,camara,178857,Jorge Solla,PT,BA,Emenda,PEC01515,1,TRUE
1198512,camara,178865,Cabo Sabino,AVANTE,CE,Requerimento,PEC01515,1,TRUE
1198512,camara,178873,Helder Salomão,PT,ES,Emenda,PEC01515,1,TRUE
1198512,camara,178889,Zé Carlos,PT,MA,Emenda,PEC01515,1,TRUE
1198512,camara,178913,Veneziano Vital Do Rêgo,PSB,PB,Parecer,CCJC,1,TRUE
1198512,camara,178925,Rejane Dias,PT,PI,Emenda,PEC01515,1,TRUE
1198512,camara,178970,João Daniel,PT,SE,Emenda,PEC01515,1,TRUE
1198512,camara,178986,Nilto Tatto,PT,SP,Emenda,PEC01515,1,TRUE
1198512,camara,178998,Raquel Muniz,PSD,MG,Proposição Apensada,CCP,1,FALSE
1198512,camara,188097,Merlong Solano,PT,,Emenda,PEC01515,1,TRUE
1198512,camara,195997,Pollyana Gama,PPS,SP,Requerimento,PEC01515,1,TRUE
1198512,camara,198783,Emanuel Pinheiro Neto,PTB,MT,Emenda,PEC01515,1,TRUE
1198512,camara,204370,Célio Moura,PT,TO,Emenda,PEC01515,1,TRUE
1198512,camara,204371,Felipe Rigoni,PSB,ES,Requerimento,PEC01515,1,TRUE
1198512,camara,204393,Frei Anastacio Ribeiro,PT,PB,Emenda,PEC01515,1,TRUE
1198512,camara,204426,Carlos Veras,PT,PE,Emenda,PEC01515,1,TRUE
1198512,camara,204429,João H. Campos,PSB,PE,Emenda,PEC01515,1,TRUE
1198512,camara,204433,Marcelo Calero,CIDADANIA,RJ,Emenda,PEC01515,1,TRUE
1198512,camara,204453,Natália Bonavides,PT,RN,Emenda,PEC01515,1,TRUE
1198512,camara,204459,Daniela Do Waguinho,MDB,RJ,Requerimento,PEC01515,1,TRUE
1198512,camara,204467,Professora Rosa Neide,PT,MT,Emenda,PEC01515,1,TRUE
1198512,camara,204467,Professora Rosa Neide,PT,MT,Outros,.,1,FALSE
1198512,camara,204467,Professora Rosa Neide,PT,MT,Outros,Audiência Pública realizada com a presença do senhor JUCA GIL - Representante da Associação Nacional de Pós-Graduação e Pesquisa em Educação - ANPED.,1,FALSE
1198512,camara,204467,Professora Rosa Neide,PT,MT,Requerimento,PEC01515,1,TRUE
1198512,camara,204480,Rogério Correia,PT,MG,Emenda,PEC01515,1,TRUE
1198512,camara,204492,Paulo Guedes,PT,MG,Emenda,PEC01515,1,TRUE
1198512,camara,204495,Airton Faleiro,PT,PA,Emenda,PEC01515,1,TRUE
1198512,camara,204501,Alencar Santana Braga,PT,SP,Emenda,PEC01515,1,TRUE
1198512,camara,204503,Alexandre Padilha,PT,SP,Emenda,PEC01515,1,TRUE
1198512,camara,204519,Tiago Mitraud,NOVO,MG,Requerimento,PEC01515,1,TRUE
1198512,camara,204528,Adriana Ventura,NOVO,SP,Emenda,PEC01515,1,TRUE
1198512,camara,204534,Tabata Amaral,PDT,SP,Requerimento,PEC01515,1,TRUE
1198512,camara,204555,José Ricardo,PT,AM,Emenda,PEC01515,1,TRUE
1198512,camara,204559,Zé Neto,PT,BA,Emenda,PEC01515,1,TRUE
1198512,camara,209189,Joseildo Ramos,PT,BA,Emenda,PEC01515,1,TRUE
1307190,camara,160604,Pedro Uczai,PT,SC,Emenda,PL191715,52,TRUE
1307190,camara,73433,Arlindo Chinaglia,PT,SP,Requerimento,PL191715,28,TRUE
1307190,camara,160575,Erika Kokay,PT,DF,Requerimento,PL191715,28,TRUE
1307190,camara,178986,Nilto Tatto,PT,SP,Requerimento,PL191715,28,TRUE
1307190,camara,73584,Antonio Carlos Mendes Thame,PV,SP,Emenda,PL191715,26,TRUE
1307190,camara,160575,Erika Kokay,PT,DF,Emenda,PL191715,24,TRUE
1307190,camara,74299,Leônidas Cristino,PDT,CE,Emenda,PL191715,20,TRUE
1307190,camara,74553,José Carlos Aleluia,DEM,BA,Emenda,PL191715,18,TRUE
1307190,camara,73433,Arlindo Chinaglia,PT,SP,Emenda,PL191715,16,TRUE
1307190,camara,141482,Leonardo Quintão,MDB,MG,Emenda,PL191715,16,TRUE
1307190,camara,141391,Arnaldo Jardim,CIDADANIA,SP,Emenda,PL191715,14,TRUE
1307190,camara,178917,João Fernando Coutinho,PROS,PE,Emenda,PL191715,14,TRUE
1307190,camara,73891,Darcísio Perondi,MDB,RS,Emenda,PL191715,8,TRUE
1307190,camara,178905,Fabio Garcia,DEM,MT,Parecer,PL191715,8,TRUE
1307190,camara,73655,Augusto Carvalho,SOLIDARIEDADE,DF,Emenda,PL191715,4,TRUE
1307190,camara,141398,Carlos Zarattini,PT,SP,Emenda,PL191715,4,TRUE
1307190,camara,160666,Félix Mendonça Júnior,PDT,BA,Emenda,PL191715,4,TRUE
1307190,camara,178905,Fabio Garcia,DEM,MT,Requerimento,PL191715,4,TRUE
1307190,camara,178917,João Fernando Coutinho,PROS,PE,Requerimento,CME,4,TRUE
1307190,camara,73584,Antonio Carlos Mendes Thame,PV,SP,Proposição Apensada,PLEN,2,TRUE
1307190,camara,73655,Augusto Carvalho,SOLIDARIEDADE,DF,Proposição Apensada,PLEN,2,TRUE
1307190,camara,73786,Reinhold Stephanes,PSD,PR,Emenda,PL191715,2,TRUE
1307190,camara,74235,Marcus Vicente,PP,ES,Requerimento,CME,2,TRUE
1307190,camara,74253,Julio Lopes,PP,RJ,Emenda,PL191715,2,TRUE
1307190,camara,74445,João Castelo,PSDB,,Requerimento,CME,2,TRUE
1307190,camara,118594,Marcelo Squassoni,PRB,SP,Emenda,PL191715,2,TRUE
1307190,camara,118594,Marcelo Squassoni,PRB,SP,Proposição Apensada,PLEN,2,TRUE
1307190,camara,118594,Marcelo Squassoni,PRB,SP,Requerimento,CME,2,TRUE
1307190,camara,133439,André Figueiredo,PDT,CE,Emenda,PL191715,2,TRUE
1307190,camara,137070,Vicentinho Júnior,PL,TO,Requerimento,CME,2,TRUE
1307190,camara,141408,Cleber Verde,PRB,MA,Requerimento,PLEN,2,TRUE
1307190,camara,141450,Hugo Leal,PSD,RJ,Requerimento,CME,2,TRUE
1307190,camara,141454,Alfredo Kaefer,PP,PR,Emenda,PL191715,2,TRUE
1307190,camara,141458,João Carlos Bacelar,PL,BA,Emenda,PL191715,2,TRUE
1307190,camara,160536,Marco Tebaldi,PSDB,SC,Requerimento,CME,2,TRUE
1307190,camara,160602,Arnaldo Jordy,PPS,PA,Requerimento,CME,2,TRUE
1307190,camara,160607,Jose Stédile,PSB,RS,Requerimento,CME,2,TRUE
1307190,camara,178844,Pedro Vilela,PSDB,AL,Proposição Apensada,PLEN,2,TRUE
1307190,camara,178868,Odorico Monteiro,PSB,CE,Proposição Apensada,PLEN,2,TRUE
1307190,camara,178893,Delegado Edson Moreira,PR,MG,Requerimento,CME,2,TRUE
1307190,camara,178905,Fabio Garcia,DEM,MT,Requerimento,PLEN,2,TRUE
1307190,camara,178910,Joaquim Passarinho,PSD,PA,Emenda,PL191715,2,TRUE
1307190,camara,178917,João Fernando Coutinho,PROS,PE,Parecer,CDC,2,TRUE
1307190,camara,178917,João Fernando Coutinho,PROS,PE,Requerimento,PL191715,2,TRUE
1307190,camara,178934,Toninho Wandscheer,PROS,PR,Emenda,PL191715,2,TRUE
1307190,camara,178937,Altineu Côrtes,PL,RJ,Requerimento,CME,2,TRUE
1307190,camara,178948,Beto Rosado,PP,RN,Requerimento,CME,2,TRUE
1307190,camara,178954,Lucio Mosquini,MDB,RO,Requerimento,CME,2,TRUE
1307190,camara,178957,Abel Mesquita Jr.,DEM,RR,Requerimento,CME,2,TRUE
1307190,camara,178958,Carlos Andrade,PHS,RR,Requerimento,CME,2,TRUE
1307190,camara,178970,João Daniel,PT,SE,Requerimento,PLEN,2,TRUE
1307190,camara,178984,Miguel Haddad,PSDB,SP,Requerimento,CME,2,TRUE
1307190,camara,178990,Samuel Moreira,PSDB,SP,Requerimento,CME,2,TRUE
1307190,camara,204505,Vavá Martins,PRB,PA,Proposição Apensada,CCP,2,FALSE
1307190,camara,141531,Rodrigo de Castro,PSDB,MG,Proposição Apensada,PLEN,1,TRUE
1307190,camara,141531,Rodrigo De Castro,PSDB,MG,Proposição Apensada,PLEN,1,TRUE
1594911,camara,74366,João Campos,PRB,GO,Requerimento,PLEN,1,TRUE
1594911,camara,152610,Roberto Alves,PRB,SP,Proposição Apensada,PL719702,1,TRUE
1738598,camara,160655,Ricardo Izar,PP,SP,Parecer,CMADS,2,TRUE
1738598,camara,73808,Sérgio Brito,PSD,,Proposição Apensada,MESA,1,FALSE
1738598,camara,73808,Sérgio Brito,PSD,,Requerimento,PLEN,1,TRUE
1738598,camara,160535,Marcon,PT,RS,Requerimento,CAPADR,1,TRUE
1738598,camara,160535,Marcon,PT,RS,Voto em Separado,CAPADR,1,TRUE
1738598,camara,178930,Evandro Roman,PSD,PR,Emenda,CAPADR,1,TRUE
1738598,camara,178930,Evandro Roman,PSD,PR,Parecer,CAPADR,1,TRUE
2056568,camara,73674,Roberto Balestra,PP,GO,Parecer,CMADS,3,TRUE
2056568,camara,141454,Alfredo Kaefer,PP,PR,Emenda,CFT,2,TRUE
2056568,camara,141454,Alfredo Kaefer,PP,PR,Parecer,CFT,2,TRUE
2056568,camara,134812,Edmilson Rodrigues,PSOL,PA,Voto em Separado,CFT,1,TRUE
2056568,camara,160611,Toninho Pinheiro,PP,MG,Proposição Apensada,MESA,1,FALSE
2056568,camara,178986,Nilto Tatto,PT,SP,Voto em Separado,CMADS,1,TRUE
2080604,camara,73584,Antonio Carlos Mendes Thame,PV,SP,Requerimento,PL485016,27,TRUE
2080604,camara,141488,Paulo Teixeira,PT,SP,Requerimento,PL485016,22,TRUE
2080604,camara,74399,Onyx Lorenzoni,DEM,,Requerimento,PL485016,15,TRUE
2080604,camara,73466,Rubens Bueno,CIDADANIA,PR,Requerimento,PL485016,7,TRUE
2080604,camara,178865,Cabo Sabino,AVANTE,CE,Requerimento,PL485016,6,TRUE
2080604,camara,74399,Onyx Lorenzoni,DEM,,Parecer,PL485016,5,TRUE
2080604,camara,178874,Sergio Vidigal,PDT,ES,Requerimento,PL485016,5,TRUE
2080604,camara,178877,Fábio Sousa,PSDB,GO,Requerimento,PL485016,5,TRUE
2080604,camara,73666,Jovair Arantes,PTB,GO,Emenda,PLEN,4,TRUE
2080604,camara,73778,Luiz Carlos Hauly,PSDB,PR,Requerimento,PL485016,4,TRUE
2080604,camara,178929,Diego Garcia,PODE,PR,Requerimento,PL485016,4,TRUE
2080604,camara,73531,Ivan Valente,PSOL,SP,Emenda,PLEN,3,TRUE
2080604,camara,73579,Alberto Fraga,DEM,DF,Emenda,PLEN,3,TRUE
2080604,camara,74400,Paulo Pimenta,PT,RS,Emenda,PLEN,3,TRUE
2080604,camara,141553,Vanderlei Macris,PSDB,SP,Requerimento,PL485016,3,TRUE
2080604,camara,160637,Ronaldo Fonseca,PODE,DF,Emenda,PLEN,3,TRUE
2080604,camara,167493,Weverton Rocha,PDT,MA,Emenda,PLEN,3,TRUE
2080604,camara,178894,Laudivio Carvalho,PODE,MG,Requerimento,PL485016,3,TRUE
2080604,camara,178900,Carlos Marun,MDB,,Requerimento,PL485016,3,TRUE
2080604,camara,189593,Wadih Damous,PT,RJ,Requerimento,PL485016,3,TRUE
2080604,camara,66828,Fausto Pinato,PP,SP,Voto em Separado,PL485016,2,TRUE
2080604,camara,73466,Rubens Bueno,CIDADANIA,PR,Requerimento,PLEN,2,TRUE
2080604,camara,74010,Valdir Colatto,MDB,SC,Requerimento,PL485016,2,TRUE
2080604,camara,74060,Daniel Almeida,PCdoB,BA,Emenda,PLEN,2,TRUE
2080604,camara,74156,Leonardo Monteiro,PT,MG,Requerimento,PL485016,2,TRUE
2080604,camara,160426,Rogério Rosso,PSD,DF,Requerimento,PLEN,2,TRUE
2080604,camara,160508,Afonso Florence,PT,BA,Emenda,PLEN,2,TRUE
2080604,camara,160666,Félix Mendonça Júnior,PDT,BA,Requerimento,PL485016,2,TRUE
2080604,camara,178835,Afonso Motta,PDT,RS,Emenda,PLEN,2,TRUE
2080604,camara,178884,Hildo Rocha,MDB,MA,Emenda,PLEN,2,TRUE
2080604,camara,178910,Joaquim Passarinho,PSD,PA,Requerimento,PL485016,2,TRUE
2080604,camara,178965,João Derly,REDE,RS,Requerimento,PL485016,2,TRUE
2080604,camara,192120,Angela Albino,PCdoB,SC,Requerimento,PL485016,2,TRUE
2080604,camara,73424,Simão Sessim,PP,RJ,Emenda,PLEN,1,TRUE
2080604,camara,73441,Celso Russomanno,PRB,SP,Requerimento,PLEN,1,TRUE
2080604,camara,73466,Rubens Bueno,CIDADANIA,PR,Emenda,PLEN,1,TRUE
2080604,camara,73466,Rubens Bueno,CIDADANIA,PR,Requerimento,MESA,1,FALSE
2080604,camara,73486,Pompeo de Mattos,PDT,RS,Emenda,PLEN,1,TRUE
2080604,camara,73553,Nelson Marquezelli,PTB,SP,Emenda,PLEN,1,TRUE
2080604,camara,73584,Antonio Carlos Mendes Thame,PV,SP,Requerimento,MESA,1,FALSE
2080604,camara,73931,Zé Geraldo,PT,PA,Emenda,PLEN,1,TRUE
2080604,camara,74010,Valdir Colatto,MDB,SC,Emenda,PLEN,1,TRUE
2080604,camara,74095,Pauderney Avelino,DEM,,Requerimento,PLEN,1,TRUE
2080604,camara,74254,Leonardo Picciani,MDB,RJ,Requerimento,PLEN,1,TRUE
2080604,camara,74319,Paes Landim,PTB,PI,Requerimento,PL485016,1,TRUE
2080604,camara,74385,Takayama,PSC,PR,Requerimento,PLEN,1,TRUE
2080604,camara,74399,Onyx Lorenzoni,DEM,,Parecer,PLEN,1,TRUE
2080604,camara,74693,Rodrigo Maia,DEM,RJ,Outros,MESA,1,FALSE
2080604,camara,92776,Stefano Aguiar,PSD,MG,Requerimento,PL485016,1,TRUE
2080604,camara,141372,Aelton Freitas,PR,MG,Requerimento,PL485016,1,TRUE
2080604,camara,141389,Indio da Costa,PSD,RJ,Requerimento,PLEN,1,TRUE
2080604,camara,141405,Celso Maldaner,MDB,SC,Requerimento,PL485016,1,TRUE
2080604,camara,146788,Marcelo Aro,PP,MG,Requerimento,MESA,1,FALSE
2080604,camara,146788,Marcelo Aro,PP,MG,Requerimento,PL485016,1,TRUE
2080604,camara,159238,Marcus Pestana,PSDB,MG,Requerimento,PLEN,1,TRUE
2080604,camara,160518,Weliton Prado,PROS,MG,Requerimento,PLEN,1,TRUE
2080604,camara,160527,Aguinaldo Ribeiro,PP,PB,Emenda,PLEN,1,TRUE
2080604,camara,160530,Antonio Imbassahy,PSDB,BA,Requerimento,PLEN,1,TRUE
2080604,camara,160571,João Rodrigues,PSD,,Requerimento,PL485016,1,TRUE
2080604,camara,160622,Vicente Candido,PT,SP,Emenda,PLEN,1,TRUE
2080604,camara,160637,Ronaldo Fonseca,PODE,DF,Requerimento,MESA,1,FALSE
2080604,camara,160637,Ronaldo Fonseca,PODE,DF,Requerimento,PLEN,1,TRUE
2080604,camara,160640,Eros Biondini,PROS,MG,Requerimento,MESA,1,FALSE
2080604,camara,160646,Fernando Francischini,PSL,,Requerimento,PLEN,1,TRUE
2080604,camara,160655,Ricardo Izar,PP,SP,Requerimento,PL485016,1,TRUE
2080604,camara,160655,Ricardo Izar,PP,SP,Requerimento,PLEN,1,TRUE
2080604,camara,160666,Félix Mendonça Júnior,PDT,BA,Voto em Separado,PL485016,1,TRUE
2080604,camara,160758,Domingos Sávio,PSDB,MG,Requerimento,PL485016,1,TRUE
2080604,camara,167614,Severino Ninho,PSB,PE,Requerimento,MESA,1,FALSE
2080604,camara,167614,Severino Ninho,PSB,PE,Requerimento,PL485016,1,TRUE
2080604,camara,178833,Alexandre Serfiotis,PSD,RJ,Requerimento,MESA,1,FALSE
2080604,camara,178874,Sergio Vidigal,PDT,ES,Voto em Separado,PL485016,1,TRUE
2080604,camara,178881,Aluisio Mendes,PODE,MA,Requerimento,PL485016,1,TRUE
2080604,camara,178887,Rubens Pereira Júnior,PCdoB,,Requerimento,PL485016,1,TRUE
2080604,camara,178887,Rubens Pereira Júnior,PCdoB,,Requerimento,PLEN,1,TRUE
2080604,camara,178894,Laudivio Carvalho,PODE,MG,Emenda,PLEN,1,TRUE
2080604,camara,178900,Carlos Marun,MDB,,Emenda,PLEN,1,TRUE
2080604,camara,178912,Pedro Cunha Lima,PSDB,PB,Requerimento,PL485016,1,TRUE
2080604,camara,178926,Rodrigo Martins,PSB,PI,Requerimento,PLEN,1,TRUE
2080604,camara,178927,Aliel Machado,PSB,PR,Requerimento,PL485016,1,TRUE
2080604,camara,178968,Adelson Barreto,PR,SE,Emenda,PLEN,1,TRUE
2080604,camara,178975,Baleia Rossi,MDB,SP,Emenda,PLEN,1,TRUE
2080604,camara,178984,Miguel Haddad,PSDB,SP,Requerimento,PLEN,1,TRUE
2085536,camara,73674,Roberto Balestra,PP,GO,Emenda,CMADS,2,TRUE
2085536,camara,73674,Roberto Balestra,PP,GO,Parecer,CMADS,2,TRUE
2085536,camara,93083,Cacá Leão,PP,BA,Parecer,CDU,1,TRUE
2085536,camara,160611,Toninho Pinheiro,PP,MG,Proposição Apensada,MESA,1,FALSE
2088990,camara,204523,Lucas Gonzalez,NOVO,MG,Requerimento,PLEN,1,TRUE
2119881,camara,73434,Arnaldo Faria De Sá,PP,SP,Requerimento,PEC28716,36,TRUE
2119881,camara,73434,Arnaldo Faria De Sá,PP,SP,Emenda,PEC28716,25,TRUE
2119881,camara,73433,Arlindo Chinaglia,PT,SP,Requerimento,PEC28716,21,TRUE
2119881,camara,141398,Carlos Zarattini,PT,SP,Emenda,PEC28716,15,TRUE
2119881,camara,178866,Luizianne Lins,PT,CE,Requerimento,PEC28716,12,TRUE
2119881,camara,73531,Ivan Valente,PSOL,SP,Requerimento,PEC28716,11,TRUE
2119881,camara,74161,Reginaldo Lopes,PT,MG,Requerimento,PEC28716,10,TRUE
2119881,camara,141445,Pepe Vargas,PT,,Requerimento,PEC28716,10,TRUE
2119881,camara,160653,Roberto De Lucena,PODE,SP,Emenda,PEC28716,9,TRUE
2119881,camara,74585,Lincoln Portela,PL,MG,Emenda,PEC28716,8,TRUE
2119881,camara,134812,Edmilson Rodrigues,PSOL,PA,Requerimento,PEC28716,8,TRUE
2119881,camara,74398,Maria Do Rosário,PT,RS,Requerimento,PEC28716,7,TRUE
2119881,camara,74688,Luiz Sérgio,PT,RJ,Requerimento,PEC28716,7,TRUE
2119881,camara,141398,Carlos Zarattini,PT,SP,Requerimento,PEC28716,7,TRUE
2119881,camara,159237,Assis Carvalho,PT,PI,Requerimento,PEC28716,7,TRUE
2119881,camara,160511,Alessandro Molon,PSB,RJ,Requerimento,PEC28716,7,TRUE
2119881,camara,178890,Adelmo Carneiro Leão,PT,MG,Requerimento,PEC28716,7,TRUE
2119881,camara,178964,Heitor Schuch,PSB,RS,Requerimento,PEC28716,6,TRUE
2119881,camara,73891,Darcísio Perondi,MDB,RS,Requerimento,PEC28716,5,TRUE
2119881,camara,160600,Arthur Oliveira Maia,DEM,BA,Parecer,PEC28716,5,TRUE
2119881,camara,160653,Roberto De Lucena,PODE,SP,Requerimento,PEC28716,5,TRUE
2119881,camara,178826,Major Olimpio,PSL,SP,Requerimento,PEC28716,5,TRUE
2119881,camara,74366,João Campos,PRB,GO,Emenda,PEC28716,4,TRUE
2119881,camara,141445,Pepe Vargas,PT,,Emenda,PEC28716,4,TRUE
2119881,camara,160528,Danilo Cabral,PSB,PE,Emenda,PEC28716,4,TRUE
2119881,camara,69871,Bacelar,PODE,BA,Emenda,PEC28716,3,TRUE
2119881,camara,74399,Onyx Lorenzoni,DEM,,Requerimento,PEC28716,3,TRUE
2119881,camara,74848,Jandira Feghali,PCdoB,RJ,Requerimento,PEC28716,3,TRUE
2119881,camara,101309,Davidson Magalhães,PCdoB,BA,Requerimento,PEC28716,3,TRUE
2119881,camara,141555,Vinicius Carvalho,PRB,SP,Requerimento,PEC28716,3,TRUE
2119881,camara,160570,Jerônimo Goergen,PP,RS,Emenda,PEC28716,3,TRUE
2119881,camara,160604,Pedro Uczai,PT,SC,Emenda,PEC28716,3,TRUE
2119881,camara,167493,Weverton Rocha,PDT,MA,Emenda,PEC28716,3,TRUE
2119881,camara,177282,Subtenente Gonzaga,PDT,MG,Emenda,PEC28716,3,TRUE
2119881,camara,178826,Major Olimpio,PSL,SP,Emenda,PEC28716,3,TRUE
2119881,camara,178915,Betinho Gomes,PSDB,PE,Emenda,PEC28716,3,TRUE
2119881,camara,73486,Pompeo De Mattos,PDT,RS,Emenda,PEC28716,2,TRUE
2119881,camara,74010,Valdir Colatto,MDB,SC,Emenda,PEC28716,2,TRUE
2119881,camara,74275,José Mentor,PT,SP,Requerimento,PEC28716,2,TRUE
2119881,camara,74356,Silas Câmara,PRB,AM,Emenda,PEC28716,2,TRUE
2119881,camara,74398,Maria Do Rosário,PT,RS,Requerimento,CDHM,2,TRUE
2119881,camara,74399,Onyx Lorenzoni,DEM,,Emenda,PEC28716,2,TRUE
2119881,camara,74848,Jandira Feghali,PCdoB,RJ,Emenda,PEC28716,2,TRUE
2119881,camara,133439,André Figueiredo,PDT,CE,Requerimento,PEC28716,2,TRUE
2119881,camara,141408,Cleber Verde,PRB,MA,Emenda,PEC28716,2,TRUE
2119881,camara,141421,Eduardo Da Fonte,PP,PE,Emenda,PEC28716,2,TRUE
2119881,camara,141513,Bilac Pinto,DEM,MG,Emenda,PEC28716,2,TRUE
2119881,camara,160565,Mara Gabrilli,PSDB,SP,Emenda,PEC28716,2,TRUE
2119881,camara,160600,Arthur Oliveira Maia,DEM,BA,Requerimento,PEC28716,2,TRUE
2119881,camara,160602,Arnaldo Jordy,PPS,PA,Emenda,PEC28716,2,TRUE
2119881,camara,178829,Capitão Augusto,PL,SP,Requerimento,PEC28716,2,TRUE
2119881,camara,178866,Luizianne Lins,PT,CE,Emenda,PEC28716,2,TRUE
2119881,camara,178878,Giuseppe Vecci,PSDB,GO,Emenda,PEC28716,2,TRUE
2119881,camara,178931,Luciano Ducci,PSB,PR,Emenda,PEC28716,2,TRUE
