id_ext,casa,periodo,temperatura_periodo,temperatura_recente
41703,senado,2013-05-21T00:00:00Z,0,0
41703,senado,2013-05-28T00:00:00Z,0,0
41703,senado,2013-06-04T00:00:00Z,0,0
41703,senado,2013-06-11T00:00:00Z,0,0
41703,senado,2013-06-18T00:00:00Z,0,0
41703,senado,2013-06-25T00:00:00Z,0,0
41703,senado,2013-07-02T00:00:00Z,0,0
41703,senado,2013-07-09T00:00:00Z,0,0
41703,senado,2013-07-16T00:00:00Z,0,0
41703,senado,2013-08-01T00:00:00Z,0,0
41703,senado,2013-08-06T00:00:00Z,0,0
41703,senado,2013-08-13T00:00:00Z,0,0
41703,senado,2013-08-20T00:00:00Z,0,0
41703,senado,2013-08-27T00:00:00Z,0,0
41703,senado,2013-09-03T00:00:00Z,0,0
41703,senado,2013-09-10T00:00:00Z,0,0
41703,senado,2013-09-17T00:00:00Z,0,0
41703,senado,2013-09-24T00:00:00Z,0,0
41703,senado,2013-10-01T00:00:00Z,0,0
41703,senado,2013-10-08T00:00:00Z,0,0
41703,senado,2013-10-15T00:00:00Z,0,0
41703,senado,2013-10-22T00:00:00Z,0,0
41703,senado,2013-10-29T00:00:00Z,0,0
41703,senado,2013-11-05T00:00:00Z,0,0
41703,senado,2013-11-12T00:00:00Z,0,0
41703,senado,2013-11-19T00:00:00Z,0,0
41703,senado,2013-11-26T00:00:00Z,0,0
41703,senado,2013-12-03T00:00:00Z,0,0
41703,senado,2013-12-10T00:00:00Z,0,0
41703,senado,2013-12-17T00:00:00Z,0,0
41703,senado,2014-02-03T00:00:00Z,0,0
41703,senado,2014-02-05T00:00:00Z,0,0
41703,senado,2014-02-12T00:00:00Z,0,0
41703,senado,2014-02-19T00:00:00Z,0,0
41703,senado,2014-02-26T00:00:00Z,0,0
41703,senado,2014-03-05T00:00:00Z,0,0
41703,senado,2014-03-12T00:00:00Z,0,0
41703,senado,2014-03-19T00:00:00Z,0,0
41703,senado,2014-03-26T00:00:00Z,0,0
41703,senado,2014-04-02T00:00:00Z,0,0
41703,senado,2014-04-09T00:00:00Z,0,0
41703,senado,2014-04-16T00:00:00Z,0,0
41703,senado,2014-04-23T00:00:00Z,0,0
41703,senado,2014-04-30T00:00:00Z,0,0
41703,senado,2014-05-07T00:00:00Z,0,0
41703,senado,2014-05-14T00:00:00Z,0,0
41703,senado,2014-05-21T00:00:00Z,0,0
41703,senado,2014-05-28T00:00:00Z,0,0
41703,senado,2014-06-04T00:00:00Z,0,0
41703,senado,2014-06-11T00:00:00Z,0,0
41703,senado,2014-06-18T00:00:00Z,0,0
41703,senado,2014-06-25T00:00:00Z,0,0
41703,senado,2014-07-02T00:00:00Z,0,0
41703,senado,2014-07-09T00:00:00Z,0,0
41703,senado,2014-07-16T00:00:00Z,0,0
41703,senado,2014-08-01T00:00:00Z,0,0
41703,senado,2014-08-06T00:00:00Z,0,0
41703,senado,2014-08-13T00:00:00Z,0,0
41703,senado,2014-08-20T00:00:00Z,0,0
41703,senado,2014-08-27T00:00:00Z,0,0
41703,senado,2014-09-03T00:00:00Z,0,0
41703,senado,2014-09-10T00:00:00Z,0,0
41703,senado,2014-09-17T00:00:00Z,0,0
41703,senado,2014-09-24T00:00:00Z,0,0
41703,senado,2014-10-01T00:00:00Z,0,0
41703,senado,2014-10-08T00:00:00Z,0,0
41703,senado,2014-10-15T00:00:00Z,0,0
41703,senado,2014-10-22T00:00:00Z,0,0
41703,senado,2014-10-29T00:00:00Z,0,0
41703,senado,2014-11-05T00:00:00Z,0,0
41703,senado,2014-11-12T00:00:00Z,0,0
41703,senado,2014-11-19T00:00:00Z,0,0
41703,senado,2014-11-26T00:00:00Z,0,0
41703,senado,2014-12-03T00:00:00Z,0,0
41703,senado,2014-12-10T00:00:00Z,0,0
41703,senado,2014-12-17T00:00:00Z,0,0
41703,senado,2015-02-02T00:00:00Z,0,0
41703,senado,2015-02-05T00:00:00Z,0,0
41703,senado,2015-02-12T00:00:00Z,0,0
41703,senado,2015-02-19T00:00:00Z,0,0
41703,senado,2015-02-26T00:00:00Z,0,0
41703,senado,2015-03-05T00:00:00Z,0,0
41703,senado,2015-03-12T00:00:00Z,0,0
41703,senado,2015-03-19T00:00:00Z,0,0
41703,senado,2015-03-26T00:00:00Z,0,0
41703,senado,2015-04-02T00:00:00Z,0,0
41703,senado,2015-04-09T00:00:00Z,0,0
41703,senado,2015-04-16T00:00:00Z,0,0
41703,senado,2015-04-23T00:00:00Z,0,0
41703,senado,2015-04-30T00:00:00Z,0,0
41703,senado,2015-05-07T00:00:00Z,0,0
41703,senado,2015-05-14T00:00:00Z,0,0
41703,senado,2015-05-21T00:00:00Z,0,0
41703,senado,2015-05-28T00:00:00Z,0,0
41703,senado,2015-06-04T00:00:00Z,0,0
41703,senado,2015-06-11T00:00:00Z,0,0
41703,senado,2015-06-18T00:00:00Z,0,0
41703,senado,2015-06-25T00:00:00Z,0,0
41703,senado,2015-07-02T00:00:00Z,0,0
41703,senado,2015-07-09T00:00:00Z,0,0
41703,senado,2015-07-16T00:00:00Z,0,0
41703,senado,2015-08-03T00:00:00Z,0,0
41703,senado,2015-08-06T00:00:00Z,0,0
41703,senado,2015-08-13T00:00:00Z,0,0
41703,senado,2015-08-20T00:00:00Z,0,0
41703,senado,2015-08-27T00:00:00Z,0,0
41703,senado,2015-09-03T00:00:00Z,0,0
41703,senado,2015-09-10T00:00:00Z,0,0
41703,senado,2015-09-17T00:00:00Z,0,0
41703,senado,2015-09-24T00:00:00Z,0,0
41703,senado,2015-10-01T00:00:00Z,0,0
41703,senado,2015-10-08T00:00:00Z,0,0
41703,senado,2015-10-15T00:00:00Z,0,0
41703,senado,2015-10-22T00:00:00Z,0,0
41703,senado,2015-10-29T00:00:00Z,0,0
41703,senado,2015-11-05T00:00:00Z,0,0
41703,senado,2015-11-12T00:00:00Z,0,0
41703,senado,2015-11-19T00:00:00Z,0,0
41703,senado,2015-11-26T00:00:00Z,0,0
41703,senado,2015-12-03T00:00:00Z,0,0
41703,senado,2015-12-10T00:00:00Z,0,0
41703,senado,2015-12-17T00:00:00Z,0,0
41703,senado,2016-02-02T00:00:00Z,0,0
41703,senado,2016-02-05T00:00:00Z,0,0
41703,senado,2016-02-12T00:00:00Z,0,0
41703,senado,2016-02-19T00:00:00Z,0,0
41703,senado,2016-02-26T00:00:00Z,0,0
41703,senado,2016-03-04T00:00:00Z,0,0
41703,senado,2016-03-11T00:00:00Z,0,0
41703,senado,2016-03-18T00:00:00Z,0,0
41703,senado,2016-03-25T00:00:00Z,0,0
41703,senado,2016-04-01T00:00:00Z,0,0
41703,senado,2016-04-08T00:00:00Z,0,0
41703,senado,2016-04-15T00:00:00Z,0,0
41703,senado,2016-04-22T00:00:00Z,0,0
41703,senado,2016-04-29T00:00:00Z,0,0
41703,senado,2016-05-06T00:00:00Z,0,0
41703,senado,2016-05-13T00:00:00Z,0,0
41703,senado,2016-05-20T00:00:00Z,0,0
41703,senado,2016-05-27T00:00:00Z,0,0
41703,senado,2016-06-03T00:00:00Z,0,0
41703,senado,2016-06-10T00:00:00Z,0,0
41703,senado,2016-06-17T00:00:00Z,0,0
41703,senado,2016-06-24T00:00:00Z,0,0
41703,senado,2016-07-01T00:00:00Z,0,0
41703,senado,2016-07-08T00:00:00Z,0,0
41703,senado,2016-07-15T00:00:00Z,0,0
41703,senado,2016-08-01T00:00:00Z,0,0
41703,senado,2016-08-05T00:00:00Z,0,0
41703,senado,2016-08-12T00:00:00Z,0,0
41703,senado,2016-08-19T00:00:00Z,0,0
41703,senado,2016-08-26T00:00:00Z,0,0
41703,senado,2016-09-02T00:00:00Z,0,0
41703,senado,2016-09-09T00:00:00Z,0,0
41703,senado,2016-09-16T00:00:00Z,0,0
41703,senado,2016-09-23T00:00:00Z,0,0
41703,senado,2016-09-30T00:00:00Z,0,0
41703,senado,2016-10-07T00:00:00Z,0,0
41703,senado,2016-10-14T00:00:00Z,0,0
41703,senado,2016-10-21T00:00:00Z,0,0
41703,senado,2016-10-28T00:00:00Z,0,0
41703,senado,2016-11-04T00:00:00Z,0,0
41703,senado,2016-11-11T00:00:00Z,0,0
41703,senado,2016-11-18T00:00:00Z,0,0
41703,senado,2016-11-25T00:00:00Z,0,0
41703,senado,2016-12-02T00:00:00Z,0,0
41703,senado,2016-12-09T00:00:00Z,0,0
41703,senado,2016-12-16T00:00:00Z,0,0
41703,senado,2017-02-02T00:00:00Z,0,0
41703,senado,2017-02-06T00:00:00Z,0,0
41703,senado,2017-02-13T00:00:00Z,0,0
41703,senado,2017-02-20T00:00:00Z,0,0
41703,senado,2017-02-27T00:00:00Z,0,0
41703,senado,2017-03-06T00:00:00Z,0,0
41703,senado,2017-03-13T00:00:00Z,0,0
41703,senado,2017-03-20T00:00:00Z,0,0
41703,senado,2017-03-27T00:00:00Z,0,0
41703,senado,2017-04-03T00:00:00Z,0,0
41703,senado,2017-04-10T00:00:00Z,0,0
41703,senado,2017-04-17T00:00:00Z,0,0
41703,senado,2017-04-24T00:00:00Z,0,0
41703,senado,2017-05-01T00:00:00Z,0,0
41703,senado,2017-05-08T00:00:00Z,0,0
41703,senado,2017-05-15T00:00:00Z,0,0
41703,senado,2017-05-22T00:00:00Z,0,0
41703,senado,2017-05-29T00:00:00Z,0,0
41703,senado,2017-06-05T00:00:00Z,0,0
41703,senado,2017-06-12T00:00:00Z,0,0
41703,senado,2017-06-19T00:00:00Z,0,0
41703,senado,2017-06-26T00:00:00Z,0,0
41703,senado,2017-07-03T00:00:00Z,0,0
41703,senado,2017-07-10T00:00:00Z,0,0
41703,senado,2017-07-17T00:00:00Z,0,0
41703,senado,2017-08-01T00:00:00Z,0,0
41703,senado,2017-08-07T00:00:00Z,0,0
41703,senado,2017-08-14T00:00:00Z,0,0
41703,senado,2017-08-21T00:00:00Z,0,0
41703,senado,2017-08-28T00:00:00Z,0,0
41703,senado,2017-09-04T00:00:00Z,0,0
41703,senado,2017-09-11T00:00:00Z,0,0
41703,senado,2017-09-18T00:00:00Z,0,0
41703,senado,2017-09-25T00:00:00Z,0,0
41703,senado,2017-10-02T00:00:00Z,0,0
41703,senado,2017-10-09T00:00:00Z,0,0
41703,senado,2017-10-16T00:00:00Z,0,0
41703,senado,2017-10-23T00:00:00Z,0,0
41703,senado,2017-10-30T00:00:00Z,0,0
41703,senado,2017-11-06T00:00:00Z,0,0
41703,senado,2017-11-13T00:00:00Z,0,0
41703,senado,2017-11-20T00:00:00Z,0,0
41703,senado,2017-11-27T00:00:00Z,0,0
41703,senado,2017-12-04T00:00:00Z,0,0
41703,senado,2017-12-11T00:00:00Z,0,0
41703,senado,2017-12-18T00:00:00Z,0,0
41703,senado,2018-02-02T00:00:00Z,0,0
41703,senado,2018-02-05T00:00:00Z,0,0
41703,senado,2018-02-12T00:00:00Z,0,0
41703,senado,2018-02-19T00:00:00Z,0,0
41703,senado,2018-02-26T00:00:00Z,0,0
41703,senado,2018-03-05T00:00:00Z,0,0
41703,senado,2018-03-12T00:00:00Z,0,0
41703,senado,2018-03-19T00:00:00Z,0,0
41703,senado,2018-03-26T00:00:00Z,0,0
41703,senado,2018-04-02T00:00:00Z,0,0
41703,senado,2018-04-09T00:00:00Z,0,0
41703,senado,2018-04-16T00:00:00Z,0,0
41703,senado,2018-04-23T00:00:00Z,0,0
41703,senado,2018-04-30T00:00:00Z,0,0
41703,senado,2018-05-07T00:00:00Z,0,0
41703,senado,2018-05-14T00:00:00Z,0,0
41703,senado,2018-05-21T00:00:00Z,0,0
41703,senado,2018-05-28T00:00:00Z,0,0
41703,senado,2018-06-04T00:00:00Z,0,0
41703,senado,2018-06-11T00:00:00Z,0,0
41703,senado,2018-06-18T00:00:00Z,0,0
41703,senado,2018-06-25T00:00:00Z,0,0
41703,senado,2018-07-02T00:00:00Z,0,0
41703,senado,2018-07-09T00:00:00Z,0,0
41703,senado,2018-07-16T00:00:00Z,0,0
41703,senado,2018-08-01T00:00:00Z,0,0
41703,senado,2018-08-06T00:00:00Z,0,0
41703,senado,2018-08-13T00:00:00Z,0,0
41703,senado,2018-08-20T00:00:00Z,0,0
41703,senado,2018-08-27T00:00:00Z,0,0
41703,senado,2018-09-03T00:00:00Z,0,0
41703,senado,2018-09-10T00:00:00Z,0,0
41703,senado,2018-09-17T00:00:00Z,0,0
41703,senado,2018-09-24T00:00:00Z,0,0
41703,senado,2018-10-01T00:00:00Z,0,0
41703,senado,2018-10-08T00:00:00Z,0,0
41703,senado,2018-10-15T00:00:00Z,0,0
41703,senado,2018-10-22T00:00:00Z,0,0
41703,senado,2018-10-29T00:00:00Z,0,0
41703,senado,2018-11-05T00:00:00Z,0,0
41703,senado,2018-11-12T00:00:00Z,0,0
41703,senado,2018-11-19T00:00:00Z,0,0
41703,senado,2018-11-26T00:00:00Z,0,0
41703,senado,2018-12-03T00:00:00Z,0,0
41703,senado,2018-12-10T00:00:00Z,0,0
41703,senado,2018-12-17T00:00:00Z,0,0
41703,senado,2019-02-04T00:00:00Z,0,0
41703,senado,2019-02-05T00:00:00Z,0,0
41703,senado,2019-02-12T00:00:00Z,0,0
41703,senado,2019-02-19T00:00:00Z,0,0
41703,senado,2019-02-26T00:00:00Z,0,0
41703,senado,2019-03-05T00:00:00Z,0,0
41703,senado,2019-03-12T00:00:00Z,0,0
41703,senado,2019-03-19T00:00:00Z,0,0
41703,senado,2019-03-26T00:00:00Z,0,0
41703,senado,2019-04-02T00:00:00Z,0,0
41703,senado,2019-04-09T00:00:00Z,0,0
41703,senado,2019-04-16T00:00:00Z,0,0
41703,senado,2019-04-23T00:00:00Z,0,0
41703,senado,2019-04-30T00:00:00Z,0,0
41703,senado,2019-05-07T00:00:00Z,0,0
41703,senado,2019-05-14T00:00:00Z,0,0
41703,senado,2019-05-21T00:00:00Z,0,0
41703,senado,2019-05-28T00:00:00Z,0,0
41703,senado,2019-06-04T00:00:00Z,0,0
2121442,camara,2015-11-05T00:00:00Z,1.07,1.07
2121442,camara,2015-11-12T00:00:00Z,0,0.8
2121442,camara,2015-11-19T00:00:00Z,0,0.6
2121442,camara,2015-11-26T00:00:00Z,0,0.45
2121442,camara,2015-12-03T00:00:00Z,0,0.34
2121442,camara,2015-12-10T00:00:00Z,0,0.25
2121442,camara,2015-12-17T00:00:00Z,0,0.19
2121442,camara,2016-02-02T00:00:00Z,0,0.14
2121442,camara,2016-02-05T00:00:00Z,0,0.11
2121442,camara,2016-02-12T00:00:00Z,0,0.08
2121442,camara,2016-02-19T00:00:00Z,0,0.06
2121442,camara,2016-02-26T00:00:00Z,0,0.05
2121442,camara,2016-03-04T00:00:00Z,0,0.03
2121442,camara,2016-03-11T00:00:00Z,1.25,1.28
2121442,camara,2016-03-18T00:00:00Z,0,0.96
2121442,camara,2016-03-25T00:00:00Z,0,0.72
2121442,camara,2016-04-01T00:00:00Z,0,0.54
2121442,camara,2016-04-08T00:00:00Z,0,0.4
2121442,camara,2016-04-15T00:00:00Z,0,0.3
2121442,camara,2016-04-22T00:00:00Z,0,0.23
2121442,camara,2016-04-29T00:00:00Z,0,0.17
2121442,camara,2016-05-06T00:00:00Z,0,0.13
2121442,camara,2016-05-13T00:00:00Z,0,0.1
2121442,camara,2016-05-20T00:00:00Z,0,0.07
2121442,camara,2016-05-27T00:00:00Z,0,0.05
2121442,camara,2016-06-03T00:00:00Z,0,0.04
2121442,camara,2016-06-10T00:00:00Z,0,0.03
2121442,camara,2016-06-17T00:00:00Z,0,0.02
2121442,camara,2016-06-24T00:00:00Z,0,0.02
2121442,camara,2016-07-01T00:00:00Z,0,0.01
2121442,camara,2016-07-08T00:00:00Z,0,0.01
2121442,camara,2016-07-15T00:00:00Z,0,0.01
2121442,camara,2016-08-01T00:00:00Z,0,0.01
2121442,camara,2016-08-05T00:00:00Z,0,0
2121442,camara,2016-08-12T00:00:00Z,0,0
2121442,camara,2016-08-19T00:00:00Z,0,0
2121442,camara,2016-08-26T00:00:00Z,0,0
2121442,camara,2016-09-02T00:00:00Z,0,0
2121442,camara,2016-09-09T00:00:00Z,0,0
2121442,camara,2016-09-16T00:00:00Z,0,0
2121442,camara,2016-09-23T00:00:00Z,0,0
2121442,camara,2016-09-30T00:00:00Z,0,0
2121442,camara,2016-10-07T00:00:00Z,0,0
2121442,camara,2016-10-14T00:00:00Z,0,0
2121442,camara,2016-10-21T00:00:00Z,0,0
2121442,camara,2016-10-28T00:00:00Z,0,0
2121442,camara,2016-11-04T00:00:00Z,0,0
2121442,camara,2016-11-11T00:00:00Z,0,0
2121442,camara,2016-11-18T00:00:00Z,0,0
2121442,camara,2016-11-25T00:00:00Z,0,0
2121442,camara,2016-12-02T00:00:00Z,0,0
2121442,camara,2016-12-09T00:00:00Z,16.5,16.5
2121442,camara,2016-12-16T00:00:00Z,0,12.38
2121442,camara,2017-02-02T00:00:00Z,0,9.28
2121442,camara,2017-02-06T00:00:00Z,0,6.96
2121442,camara,2017-02-13T00:00:00Z,0,5.22
2121442,camara,2017-02-20T00:00:00Z,0,3.92
2121442,camara,2017-02-27T00:00:00Z,0,2.94
2121442,camara,2017-03-06T00:00:00Z,0,2.2
2121442,camara,2017-03-13T00:00:00Z,2.5,4.15
2121442,camara,2017-03-20T00:00:00Z,2.0700000000000003,5.18
2121442,camara,2017-03-27T00:00:00Z,0,3.89
2121442,camara,2017-04-03T00:00:00Z,0,2.92
2121442,camara,2017-04-10T00:00:00Z,0,2.19
2121442,camara,2017-04-17T00:00:00Z,1.25,2.89
2121442,camara,2017-04-24T00:00:00Z,0,2.17
2121442,camara,2017-05-01T00:00:00Z,2.0700000000000003,3.7
2121442,camara,2017-05-08T00:00:00Z,1.25,4.02
2121442,camara,2017-05-15T00:00:00Z,2.0700000000000003,5.09
2121442,camara,2017-05-22T00:00:00Z,0,3.81
2121442,camara,2017-05-29T00:00:00Z,0,2.86
2121442,camara,2017-06-05T00:00:00Z,0,2.15
2121442,camara,2017-06-12T00:00:00Z,0,1.61
2121442,camara,2017-06-19T00:00:00Z,0,1.21
2121442,camara,2017-06-26T00:00:00Z,0,0.91
2121442,camara,2017-07-03T00:00:00Z,0,0.68
2121442,camara,2017-07-10T00:00:00Z,0,0.51
2121442,camara,2017-07-17T00:00:00Z,0,0.38
2121442,camara,2017-08-01T00:00:00Z,0,0.29
2121442,camara,2017-08-07T00:00:00Z,0,0.21
2121442,camara,2017-08-14T00:00:00Z,7.5,7.66
2121442,camara,2017-08-21T00:00:00Z,3,8.75
2121442,camara,2017-08-28T00:00:00Z,5.61,12.17
2121442,camara,2017-09-04T00:00:00Z,0,9.13
2121442,camara,2017-09-11T00:00:00Z,20.8,27.65
2121442,camara,2017-09-18T00:00:00Z,3.3600000000000003,24.09
2121442,camara,2017-09-25T00:00:00Z,13.440000000000001,31.51
2121442,camara,2017-10-02T00:00:00Z,5.290000000000001,28.92
2121442,camara,2017-10-09T00:00:00Z,2.75,24.44
2121442,camara,2017-10-16T00:00:00Z,1.6800000000000002,20.01
2121442,camara,2017-10-23T00:00:00Z,10.080000000000002,25.09
2121442,camara,2017-10-30T00:00:00Z,1.9300000000000002,20.75
2121442,camara,2017-11-06T00:00:00Z,68.53,84.09
2121442,camara,2017-11-13T00:00:00Z,0,63.07
2121442,camara,2017-11-20T00:00:00Z,0,47.3
2121442,camara,2017-11-27T00:00:00Z,1.9300000000000002,37.41
2121442,camara,2017-12-04T00:00:00Z,0,28.05
2121442,camara,2017-12-11T00:00:00Z,1.9300000000000002,22.97
2121442,camara,2017-12-18T00:00:00Z,0,17.23
2121442,camara,2018-02-02T00:00:00Z,0,12.92
2121442,camara,2018-02-05T00:00:00Z,0,9.69
2121442,camara,2018-02-12T00:00:00Z,0,7.27
2121442,camara,2018-02-19T00:00:00Z,0,5.45
2121442,camara,2018-02-26T00:00:00Z,4.07,8.16
2121442,camara,2018-03-05T00:00:00Z,0,6.12
2121442,camara,2018-03-12T00:00:00Z,0,4.59
2121442,camara,2018-03-19T00:00:00Z,1.9300000000000002,5.37
2121442,camara,2018-03-26T00:00:00Z,0,4.03
2121442,camara,2018-04-02T00:00:00Z,0,3.02
2121442,camara,2018-04-09T00:00:00Z,1.9300000000000002,4.2
2121442,camara,2018-04-16T00:00:00Z,0,3.15
2121442,camara,2018-04-23T00:00:00Z,0,2.36
2121442,camara,2018-04-30T00:00:00Z,1.9300000000000002,3.7
2121442,camara,2018-05-07T00:00:00Z,0,2.78
2121442,camara,2018-05-14T00:00:00Z,0,2.08
2121442,camara,2018-05-21T00:00:00Z,0,1.56
2121442,camara,2018-05-28T00:00:00Z,1.9300000000000002,3.1
2121442,camara,2018-06-04T00:00:00Z,0,2.33
2121442,camara,2018-06-11T00:00:00Z,6.4,8.14
2121442,camara,2018-06-18T00:00:00Z,1.6800000000000002,7.79
2121442,camara,2018-06-25T00:00:00Z,1.9300000000000002,7.77
2121442,camara,2018-07-02T00:00:00Z,0,5.83
2121442,camara,2018-07-09T00:00:00Z,0,4.37
2121442,camara,2018-07-16T00:00:00Z,0,3.28
2121442,camara,2018-08-01T00:00:00Z,0,2.46
2121442,camara,2018-08-06T00:00:00Z,12.120000000000001,13.96
2121442,camara,2018-08-13T00:00:00Z,1.9300000000000002,12.4
2121442,camara,2018-08-20T00:00:00Z,0,9.3
2121442,camara,2018-08-27T00:00:00Z,0,6.98
2121442,camara,2018-09-03T00:00:00Z,1.6800000000000002,6.91
2121442,camara,2018-09-10T00:00:00Z,0,5.18
2121442,camara,2018-09-17T00:00:00Z,0,3.89
2121442,camara,2018-09-24T00:00:00Z,0,2.92
2121442,camara,2018-10-01T00:00:00Z,0,2.19
2121442,camara,2018-10-08T00:00:00Z,0,1.64
2121442,camara,2018-10-15T00:00:00Z,0,1.23
2121442,camara,2018-10-22T00:00:00Z,0,0.92
2121442,camara,2018-10-29T00:00:00Z,0,0.69
2121442,camara,2018-11-05T00:00:00Z,0,0.52
2121442,camara,2018-11-12T00:00:00Z,0,0.39
2121442,camara,2018-11-19T00:00:00Z,0,0.29
2121442,camara,2018-11-26T00:00:00Z,11.010000000000002,11.23
2121442,camara,2018-12-03T00:00:00Z,0,8.42
2121442,camara,2018-12-10T00:00:00Z,0,6.32
2121442,camara,2018-12-17T00:00:00Z,0,4.74
2121442,camara,2019-02-04T00:00:00Z,0,3.55
2121442,camara,2019-02-05T00:00:00Z,0,2.66
2121442,camara,2019-02-12T00:00:00Z,5.040000000000001,7.04
2121442,camara,2019-02-19T00:00:00Z,3.3600000000000003,8.64
2121442,camara,2019-02-26T00:00:00Z,0,6.48
2121442,camara,2019-03-05T00:00:00Z,0,4.86
2121442,camara,2019-03-12T00:00:00Z,0,3.64
2121442,camara,2019-03-19T00:00:00Z,0,2.73
2121442,camara,2019-03-26T00:00:00Z,0,2.05
2121442,camara,2019-04-02T00:00:00Z,0,1.54
2121442,camara,2019-04-09T00:00:00Z,0,1.15
2121442,camara,2019-04-16T00:00:00Z,0,0.86
2121442,camara,2019-04-23T00:00:00Z,0,0.65
2121442,camara,2019-04-30T00:00:00Z,0,0.49
2121442,camara,2019-05-07T00:00:00Z,0,0.36
2121442,camara,2019-05-14T00:00:00Z,0,0.27
2121442,camara,2019-05-21T00:00:00Z,0,0.21
2121442,camara,2019-05-28T00:00:00Z,0,0.15
2121442,camara,2019-06-04T00:00:00Z,0,0.12
127753,senado,2016-12-08T00:00:00Z,1.6800000000000002,1.68
127753,senado,2016-12-09T00:00:00Z,13.440000000000001,14.7
127753,senado,2016-12-16T00:00:00Z,0,11.03
127753,senado,2017-02-02T00:00:00Z,0,8.27
127753,senado,2017-02-06T00:00:00Z,0,6.2
127753,senado,2017-02-13T00:00:00Z,0,4.65
127753,senado,2017-02-20T00:00:00Z,0,3.49
127753,senado,2017-02-27T00:00:00Z,0,2.62
127753,senado,2017-03-06T00:00:00Z,0,1.96
127753,senado,2017-03-13T00:00:00Z,0,1.47
127753,senado,2017-03-20T00:00:00Z,0,1.1
127753,senado,2017-03-27T00:00:00Z,0,0.83
127753,senado,2017-04-03T00:00:00Z,0,0.62
127753,senado,2017-04-10T00:00:00Z,0,0.47
127753,senado,2017-04-17T00:00:00Z,0,0.35
127753,senado,2017-04-24T00:00:00Z,0,0.26
127753,senado,2017-05-01T00:00:00Z,0,0.2
127753,senado,2017-05-08T00:00:00Z,0,0.15
127753,senado,2017-05-15T00:00:00Z,0,0.11
127753,senado,2017-05-22T00:00:00Z,0,0.08
127753,senado,2017-05-29T00:00:00Z,0,0.06
127753,senado,2017-06-05T00:00:00Z,0,0.05
127753,senado,2017-06-12T00:00:00Z,0,0.03
127753,senado,2017-06-19T00:00:00Z,0,0.03
127753,senado,2017-06-26T00:00:00Z,0,0.02
127753,senado,2017-07-03T00:00:00Z,0,0.01
127753,senado,2017-07-10T00:00:00Z,0,0.01
127753,senado,2017-07-17T00:00:00Z,0,0.01
127753,senado,2017-08-01T00:00:00Z,0,0.01
127753,senado,2017-08-07T00:00:00Z,0,0
127753,senado,2017-08-14T00:00:00Z,0,0
127753,senado,2017-08-21T00:00:00Z,0,0
127753,senado,2017-08-28T00:00:00Z,0,0
127753,senado,2017-09-04T00:00:00Z,0,0
127753,senado,2017-09-11T00:00:00Z,0,0
127753,senado,2017-09-18T00:00:00Z,0,0
127753,senado,2017-09-25T00:00:00Z,0,0
127753,senado,2017-10-02T00:00:00Z,0,0
127753,senado,2017-10-09T00:00:00Z,0,0
127753,senado,2017-10-16T00:00:00Z,0,0
127753,senado,2017-10-23T00:00:00Z,0,0
127753,senado,2017-10-30T00:00:00Z,0,0
127753,senado,2017-11-06T00:00:00Z,0,0
127753,senado,2017-11-13T00:00:00Z,0,0
127753,senado,2017-11-20T00:00:00Z,0,0
127753,senado,2017-11-27T00:00:00Z,0,0
127753,senado,2017-12-04T00:00:00Z,0,0
127753,senado,2017-12-11T00:00:00Z,0,0
127753,senado,2017-12-18T00:00:00Z,0,0
127753,senado,2018-02-02T00:00:00Z,0,0
127753,senado,2018-02-05T00:00:00Z,0,0
127753,senado,2018-02-12T00:00:00Z,0,0
127753,senado,2018-02-19T00:00:00Z,0,0
127753,senado,2018-02-26T00:00:00Z,0,0
127753,senado,2018-03-05T00:00:00Z,0,0
127753,senado,2018-03-12T00:00:00Z,0,0
127753,senado,2018-03-19T00:00:00Z,0,0
127753,senado,2018-03-26T00:00:00Z,0,0
127753,senado,2018-04-02T00:00:00Z,0,0
127753,senado,2018-04-09T00:00:00Z,0,0
127753,senado,2018-04-16T00:00:00Z,0,0
127753,senado,2018-04-23T00:00:00Z,0,0
127753,senado,2018-04-30T00:00:00Z,0,0
127753,senado,2018-05-07T00:00:00Z,0,0
127753,senado,2018-05-14T00:00:00Z,0,0
127753,senado,2018-05-21T00:00:00Z,0,0
127753,senado,2018-05-28T00:00:00Z,0,0
127753,senado,2018-06-04T00:00:00Z,0,0
127753,senado,2018-06-11T00:00:00Z,0,0
127753,senado,2018-06-18T00:00:00Z,0,0
127753,senado,2018-06-25T00:00:00Z,0,0
127753,senado,2018-07-02T00:00:00Z,0,0
127753,senado,2018-07-09T00:00:00Z,0,0
127753,senado,2018-07-16T00:00:00Z,0,0
127753,senado,2018-08-01T00:00:00Z,0,0
127753,senado,2018-08-06T00:00:00Z,0,0
127753,senado,2018-08-13T00:00:00Z,0,0
127753,senado,2018-08-20T00:00:00Z,0,0
127753,senado,2018-08-27T00:00:00Z,0,0
127753,senado,2018-09-03T00:00:00Z,0,0
127753,senado,2018-09-10T00:00:00Z,0,0
127753,senado,2018-09-17T00:00:00Z,0,0
127753,senado,2018-09-24T00:00:00Z,0,0
127753,senado,2018-10-01T00:00:00Z,0,0
127753,senado,2018-10-08T00:00:00Z,0,0
127753,senado,2018-10-15T00:00:00Z,0,0
127753,senado,2018-10-22T00:00:00Z,0,0
