cargo,id_parlamentar,nome,partido,uf,situacao,sigla,casa,foto
NA,4,Nelsinho Trad,PSD,MS,Titular,CMMPV867,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5985.jpg
NA,4,Sérgio Petecão,PSD,AC,Suplente,CMMPV867,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4560.jpg
NA,4,Irajá,PSD,TO,Titular,CMMPV867,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5385.jpg
NA,4,Carlos Viana,PSD,MG,Suplente,CMMPV867,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5990.jpg
NA,5,Paulo Rocha,PT,PA,Titular,CMMPV867,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador374.jpg
NA,5,Jean Paul Prates,PT,RN,Suplente,CMMPV867,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5627.jpg
NA,5,Telmário Mota,PROS,RR,Titular,CMMPV867,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5535.jpg
NA,5,Zenaide Maia,PROS,RN,Suplente,CMMPV867,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5783.jpg
RELATOR REVISOR,6,Chico Rodrigues,DEM,RR,Titular,CMMPV867,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador470.jpg
NA,6,Jorginho Mello,PR,SC,Suplente,CMMPV867,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5350.jpg
RELATOR,7,Sergio Souza,MDB,PR,Titular,CMMPV867,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5048.jpg
NA,7,Newton Cardoso Jr,NA,NA,Suplente,CMMPV867,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5731.jpg
NA,7,Pedro Lupion,NA,NA,Titular,CMMPV867,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6104.jpg
NA,7,Geninho Zuliani,NA,NA,Suplente,CMMPV867,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6228.jpg
NA,7,Nelson Barbudo,NA,NA,Titular,CMMPV867,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6152.jpg
NA,7,Lucas Redecker,NA,NA,Suplente,CMMPV867,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6111.jpg
NA,7,Evandro Roman,NA,NA,Titular,CMMPV867,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5765.jpg
NA,7,Aline Sleutjes,NA,NA,Suplente,CMMPV867,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6109.jpg
NA,7,Domingos Sávio,NA,NA,Titular,CMMPV867,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5270.jpg
NA,7,Schiavinato,NA,NA,Suplente,CMMPV867,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6108.jpg
NA,7,Neri Geller,NA,NA,Titular,CMMPV867,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4797.jpg
NA,7,Rosangela Gomes,NA,NA,Suplente,CMMPV867,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5779.jpg
NA,7,Luizão Goulart,NA,NA,Titular,CMMPV867,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6124.jpg
VICE-PRESIDENTE,7,    ,NA,NA,Suplente,CMMPV867,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
NA,8,Gil Cutrim,NA,NA,Titular,CMMPV867,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6275.jpg
NA,8,Augusto Coutinho,NA,NA,Suplente,CMMPV867,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5291.jpg
NA,8,Pr. Marco Feliciano,NA,NA,Titular,CMMPV867,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5361.jpg
NA,8,Orlando Silva,NA,NA,Suplente,CMMPV867,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5821.jpg
NA,9,Nilto Tatto,NA,NA,Titular,CMMPV867,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5820.jpg
NA,9,Erika Kokay,NA,NA,Suplente,CMMPV867,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5238.jpg
NA,10,Zé Vitor,NA,NA,Titular,CMMPV867,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6218.jpg
NA,10,Giovani Cherini,NA,NA,Suplente,CMMPV867,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5336.jpg
NA,11,Rodrigo Agostinho,NA,NA,Titular,CMMPV867,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6231.jpg
NA,11,Marcelo Nilo,NA,NA,Suplente,CMMPV867,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6259.jpg
NA,12,Joenia Wapichana,NA,NA,Titular,CMMPV867,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6171.jpg
VICE-PRESIDENTE,12,    ,NA,NA,Suplente,CMMPV867,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
NA,1,Fernando Bezerra Coelho,MDB,PE,Titular,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5540.jpg
NA,1,Marcio Bittar,MDB,AC,Suplente,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador285.jpg
NA,1,Confúcio Moura,MDB,RO,Titular,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador475.jpg
NA,1,Luiz do Carmo,MDB,GO,Suplente,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5585.jpg
NA,1,Daniella Ribeiro,PP,PB,Titular,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5998.jpg
NA,1,Ciro Nogueira,PP,PI,Suplente,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador739.jpg
RELATOR,2,Tasso Jereissati,PSDB,CE,Titular,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3396.jpg
NA,2,Roberto Rocha,PSDB,MA,Suplente,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador677.jpg
NA,2,Oriovisto Guimarães,PODE,PR,Titular,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5924.jpg
NA,2,Lasier Martins,PODE,RS,Suplente,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5533.jpg
NA,2,Major Olimpio,PSL,SP,Titular,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5666.jpg
NA,2,Soraya Thronicke,PSL,MS,Suplente,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5988.jpg
NA,3,Cid Gomes,PDT,CE,Titular,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5973.jpg
NA,3,Jorge Kajuru,PSB,GO,Suplente,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5895.jpg
NA,3,Veneziano Vital do Rêgo,PSB,PB,Titular,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5748.jpg
NA,3,Randolfe Rodrigues,REDE,AP,Suplente,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5012.jpg
NA,4,Otto Alencar,PSD,BA,Titular,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5523.jpg
NA,4,Angelo Coronel,PSD,BA,Suplente,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5967.jpg
VICE-PRESIDENTE,4,Nelsinho Trad,PSD,MS,Titular,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5985.jpg
NA,4,Lucas Barreto,PSD,AP,Suplente,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5926.jpg
NA,5,Rogério Carvalho,PT,SE,Titular,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5352.jpg
NA,5,Humberto Costa,PT,PE,Suplente,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5008.jpg
NA,5,Telmário Mota,PROS,RR,Titular,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5535.jpg
NA,5,Zenaide Maia,PROS,RN,Suplente,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5783.jpg
NA,6,Rodrigo Pacheco,DEM,MG,Titular,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5732.jpg
NA,6,Jorginho Mello,PR,SC,Suplente,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5350.jpg
NA,7,Hildo Rocha,NA,NA,Titular,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5719.jpg
NA,7,Carlos Chiodini,NA,NA,Suplente,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6071.jpg
NA,7,Juscelino Filho,NA,NA,Titular,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5721.jpg
NA,7,Eduardo Cury,NA,NA,Suplente,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5811.jpg
NA,7,Samuel Moreira,NA,NA,Titular,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5824.jpg
NA,7,Otto Alencar Filho,NA,NA,Suplente,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6273.jpg
NA,7,Cezinha de Madureira,NA,NA,Titular,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6205.jpg
NA,7,Dr. Luiz Antonio Teixeira Jr.,NA,NA,Suplente,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6153.jpg
PRESIDENTE,7,Evair Vieira de Melo,NA,NA,Titular,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5706.jpg
NA,7,Cleber Verde,NA,NA,Suplente,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4602.jpg
NA,7,Vinicius Carvalho,NA,NA,Titular,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4690.jpg
NA,7,Geninho Zuliani,NA,NA,Suplente,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6228.jpg
NA,7,Nelson Barbudo,NA,NA,Titular,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6152.jpg
NA,7,Joice Hasselmann,NA,NA,Suplente,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6247.jpg
NA,8,Igor Timo,NA,NA,Titular,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6209.jpg
NA,8,Gil Cutrim,NA,NA,Suplente,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6275.jpg
NA,8,Mauro Benevides Filho,NA,NA,Titular,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6188.jpg
NA,8,Alice Portugal,NA,NA,Suplente,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3850.jpg
NA,9,Afonso Florence,NA,NA,Titular,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5216.jpg
NA,9,Rui Falcão,NA,NA,Suplente,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6036.jpg
NA,10,Fernando Rodolfo,NA,NA,Titular,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6132.jpg
NA,10,Giovani Cherini,NA,NA,Suplente,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5336.jpg
NA,11,Felipe Rigoni,NA,NA,Titular,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6081.jpg
NA,11,Rodrigo Coelho,NA,NA,Suplente,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6076.jpg
NA,12,Glauber Braga,NA,NA,Titular,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4821.jpg
NA,12,Edmilson Rodrigues,NA,NA,Suplente,CMMPV868,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5657.jpg
PRESIDENTE,1,Eduardo Gomes,MDB,TO,Titular,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3777.jpg
NA,1,Simone Tebet,MDB,MS,Suplente,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5527.jpg
NA,1,Confúcio Moura,MDB,RO,Titular,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador475.jpg
NA,1,Jader Barbalho,MDB,PA,Suplente,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador35.jpg
NA,1,Daniella Ribeiro,PP,PB,Titular,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5998.jpg
NA,1,Ciro Nogueira,PP,PI,Suplente,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador739.jpg
RELATOR REVISOR,2,Rodrigo Cunha,PSDB,AL,Titular,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5905.jpg
NA,2,Izalci Lucas,PSDB,DF,Suplente,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4770.jpg
NA,2,Lasier Martins,PODE,RS,Titular,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5533.jpg
NA,2,    ,NA,NA,Suplente,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
NA,2,Flávio Bolsonaro,PSL,RJ,Titular,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5894.jpg
NA,2,Soraya Thronicke,PSL,MS,Suplente,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5988.jpg
NA,3,Marcos do Val,CIDADANIA,ES,Titular,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5942.jpg
NA,3,Veneziano Vital do Rêgo,PSB,PB,Suplente,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5748.jpg
NA,3,Jorge Kajuru,PSB,GO,Titular,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5895.jpg
NA,3,Alessandro Vieira,CIDADANIA,SE,Suplente,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5982.jpg
NA,4,Angelo Coronel,PSD,BA,Titular,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5967.jpg
NA,4,Otto Alencar,PSD,BA,Suplente,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5523.jpg
NA,4,Irajá,PSD,TO,Titular,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5385.jpg
NA,4,Nelsinho Trad,PSD,MS,Suplente,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5985.jpg
NA,5,Humberto Costa,PT,PE,Titular,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5008.jpg
NA,5,Jean Paul Prates,PT,RN,Suplente,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5627.jpg
NA,5,Telmário Mota,PROS,RR,Titular,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5535.jpg
NA,5,Zenaide Maia,PROS,RN,Suplente,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5783.jpg
NA,6,Rodrigo Pacheco,DEM,MG,Titular,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5732.jpg
NA,6,Jorginho Mello,PR,SC,Suplente,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5350.jpg
NA,7,Luis Miranda,NA,NA,Titular,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6091.jpg
NA,7,Eli Corrêa Filho,NA,NA,Suplente,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5368.jpg
NA,7,Hercílio Coelho Diniz,NA,NA,Titular,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6240.jpg
NA,7,Hildo Rocha,NA,NA,Suplente,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5719.jpg
NA,7,Ruy Carneiro,NA,NA,Titular,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5285.jpg
NA,7,Rodrigo de Castro,NA,NA,Suplente,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4630.jpg
NA,7,Delegado Pablo,NA,NA,Titular,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6269.jpg
NA,7,Silvio Costa Filho,NA,NA,Suplente,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6130.jpg
NA,7,Darci de Matos,NA,NA,Titular,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6047.jpg
NA,7,Pedro Westphalen,NA,NA,Suplente,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6113.jpg
NA,7,Laercio Oliveira,NA,NA,Titular,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4811.jpg
NA,7,Francisco Jr.,NA,NA,Suplente,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6101.jpg
NA,7,Celso Russomanno,NA,NA,Titular,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador859.jpg
NA,7,Daniel Freitas,NA,NA,Suplente,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6077.jpg
NA,8,André Figueiredo,NA,NA,Titular,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4320.jpg
NA,8,Túlio Gadêlha,NA,NA,Suplente,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6055.jpg
RELATOR,8,Orlando Silva,NA,NA,Titular,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5821.jpg
NA,8,José Nelto,NA,NA,Suplente,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6100.jpg
NA,9,Margarida Salomão,NA,NA,Titular,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5495.jpg
NA,9,Natália Bonavides,NA,NA,Suplente,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6156.jpg
NA,10,Wellington Roberto,PR,PB,Titular,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador140.jpg
NA,10,Altineu Côrtes,NA,NA,Suplente,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5771.jpg
VICE-PRESIDENTE,11,Jhc,NA,NA,Titular,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5678.jpg
NA,11,Alessandro Molon,NA,NA,Suplente,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5311.jpg
NA,12,Vinicius Poit,NA,NA,Titular,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6233.jpg
NA,12,Pastor Eurico,NA,NA,Suplente,CMMPV869,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5293.jpg
RELATOR,1,Fernando Bezerra Coelho,MDB,PE,Titular,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5540.jpg
NA,1,Renan Calheiros,MDB,AL,Suplente,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador70.jpg
NA,1,Simone Tebet,MDB,MS,Titular,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5527.jpg
NA,1,José Maranhão,MDB,PB,Suplente,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3361.jpg
NA,1,Ciro Nogueira,PP,PI,Titular,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador739.jpg
NA,1,Esperidião Amin,PP,SC,Suplente,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador22.jpg
NA,2,Antonio Anastasia,PSDB,MG,Titular,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5529.jpg
NA,2,Tasso Jereissati,PSDB,CE,Suplente,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3396.jpg
NA,2,Rose de Freitas,PODE,ES,Titular,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador2331.jpg
NA,2,Eduardo Girão,PODE,CE,Suplente,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5976.jpg
NA,2,Juíza Selma,PSL,MT,Titular,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5929.jpg
NA,2,Flávio Bolsonaro,PSL,RJ,Suplente,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5894.jpg
NA,3,Randolfe Rodrigues,REDE,AP,Titular,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5012.jpg
NA,3,Eliziane Gama,CIDADANIA,MA,Suplente,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5718.jpg
NA,3,Alessandro Vieira,CIDADANIA,SE,Titular,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5982.jpg
NA,3,Veneziano Vital do Rêgo,PSB,PB,Suplente,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5748.jpg
NA,4,Otto Alencar,PSD,BA,Titular,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5523.jpg
NA,4,Carlos Viana,PSD,MG,Suplente,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5990.jpg
NA,4,Angelo Coronel,PSD,BA,Titular,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5967.jpg
NA,4,Nelsinho Trad,PSD,MS,Suplente,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5985.jpg
NA,5,Rogério Carvalho,PT,SE,Titular,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5352.jpg
NA,5,Jean Paul Prates,PT,RN,Suplente,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5627.jpg
NA,5,Telmário Mota,PROS,RR,Titular,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5535.jpg
NA,5,Zenaide Maia,PROS,RN,Suplente,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5783.jpg
NA,6,Rodrigo Pacheco,DEM,MG,Titular,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5732.jpg
NA,6,Jorginho Mello,PR,SC,Suplente,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5350.jpg
NA,7,Hildo Rocha,NA,NA,Titular,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5719.jpg
NA,7,Marcos Aurélio Sampaio,NA,NA,Suplente,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6136.jpg
NA,7,Elmar Nascimento,NA,NA,Titular,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5689.jpg
NA,7,Geninho Zuliani,NA,NA,Suplente,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6228.jpg
PRESIDENTE,7,João Roma,NA,NA,Titular,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6276.jpg
NA,7,Hugo Motta,NA,NA,Suplente,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5283.jpg
NA,7,Filipe Barros,NA,NA,Titular,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6118.jpg
NA,7,Joice Hasselmann,NA,NA,Suplente,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6247.jpg
NA,7,Carlos Sampaio,NA,NA,Titular,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3765.jpg
NA,7,Beto Pereira,NA,NA,Suplente,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6068.jpg
NA,7,Arthur Lira,NA,NA,Titular,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5205.jpg
NA,7,Marco Bertaiolli,NA,NA,Suplente,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6223.jpg
NA,7,Joaquim Passarinho,NA,NA,Titular,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5745.jpg
VICE-PRESIDENTE,7,    ,NA,NA,Suplente,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
RELATOR REVISOR,7,    ,NA,NA,Suplente,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
NA,8,Túlio Gadêlha,NA,NA,Titular,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6055.jpg
NA,8,Mauro Benevides Filho,NA,NA,Suplente,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6188.jpg
NA,8,Diego Garcia,NA,NA,Titular,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5764.jpg
NA,8,Subtenente Gonzaga,NA,NA,Suplente,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5520.jpg
NA,9,Alexandre Padilha,NA,NA,Titular,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6204.jpg
NA,9,Joenia Wapichana,NA,NA,Suplente,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6171.jpg
NA,10,Wellington Roberto,PR,PB,Titular,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador140.jpg
NA,10,Policial Katia Sastre,NA,NA,Suplente,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6230.jpg
NA,11,Bira do Pindaré,NA,NA,Titular,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6262.jpg
NA,11,Rodrigo Agostinho,NA,NA,Suplente,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6231.jpg
NA,12,Daniel Coelho,NA,NA,Titular,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5751.jpg
NA,12,Da Vitoria,NA,NA,Suplente,CMMPV870,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6065.jpg
NA,1,Eduardo Braga,MDB,AM,Titular,CMMPV871,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4994.jpg
