id_leggo,id_autor_parlametria,id_ext,casa,id_autor,nome_autor,partido,uf,tipo_autor,casa_autor,tipo_generico,sigla_local,peso_total_documentos,num_documentos,is_important,bancada
383,1122158,2251392,camara,122158,Pedro Paulo,DEM,RJ,Deputado,camara,Parecer,PLEN,4,4,TRUE,governo
383,1132504,2251392,camara,132504,Enio Verri,PT,PR,Deputado,camara,Emenda,PLEN,4,6,TRUE,oposição
383,1141508,2251392,camara,141508,Mauro Nazif,PSB,RO,Deputado,camara,Emenda,PLEN,4,4,TRUE,oposição
383,168720,2251392,camara,68720,Fábio Henrique,PDT,SE,Deputado,camara,Emenda,PLEN,3,3,TRUE,oposição
383,1171623,2251392,camara,171623,Fabio Reis,MDB,SE,Deputado,camara,Emenda,PLEN,3,3,TRUE,governo
383,1204354,2251392,camara,204354,Flávia Arruda,PL,DF,Deputado,camara,Emenda,PLEN,3,3,TRUE,governo
383,1204359,2251392,camara,204359,Léo Moraes,PODE,RO,Deputado,camara,Emenda,PLEN,3,3,TRUE,governo
383,1204370,2251392,camara,204370,Célio Moura,PT,TO,Deputado,camara,Emenda,PLEN,3,3,TRUE,oposição
383,1204372,2251392,camara,204372,Julio Cesar Ribeiro,REPUBLICANOS,DF,Deputado,camara,Emenda,PLEN,3,3,TRUE,governo
383,1204395,2251392,camara,204395,Pedro Lupion,DEM,PR,Deputado,camara,Emenda,PLEN,2.5,3,TRUE,governo
383,174585,2251392,camara,74585,Lincoln Portela,PL,MG,Deputado,camara,Emenda,PLEN,2,2,TRUE,governo
383,1122158,2251392,camara,122158,Pedro Paulo,DEM,RJ,Deputado,camara,Emenda,PLEN,2,2,TRUE,governo
383,1137070,2251392,camara,137070,Vicentinho Júnior,PL,TO,Deputado,camara,Emenda,PLEN,2,2,TRUE,governo
383,1159237,2251392,camara,159237,Assis Carvalho,PT,PI,Deputado,camara,Emenda,PLEN,2,2,TRUE,oposição
383,1160639,2251392,camara,160639,Professora Dorinha Seabra Rezende,DEM,TO,Deputado,camara,Emenda,PLEN,2,2,TRUE,governo
383,1178842,2251392,camara,178842,Jhc,PSB,AL,Deputado,camara,Emenda,PLEN,2,2,TRUE,oposição
383,1204426,2251392,camara,204426,Carlos Veras,PT,PE,Deputado,camara,Emenda,PLEN,2,2,TRUE,oposição
383,1204427,2251392,camara,204427,Fernando Rodolfo,PL,PE,Deputado,camara,Emenda,PLEN,2,2,TRUE,governo
383,1204435,2251392,camara,204435,Jesus Sérgio,PDT,AC,Deputado,camara,Emenda,PLEN,2,2,TRUE,oposição
383,1204480,2251392,camara,204480,Rogério Correia,PT,MG,Deputado,camara,Emenda,PLEN,2,2,TRUE,oposição
383,1204495,2251392,camara,204495,Airton Faleiro,PT,PA,Deputado,camara,Emenda,PLEN,2,2,TRUE,oposição
383,1204501,2251392,camara,204501,Alencar Santana Braga,PT,SP,Deputado,camara,Emenda,PLEN,2,2,TRUE,oposição
383,1204527,2251392,camara,204527,Geninho Zuliani,DEM,SP,Deputado,camara,Emenda,PLEN,2,2,TRUE,governo
383,1204533,2251392,camara,204533,Idilvan Alencar,PDT,CE,Deputado,camara,Emenda,PLEN,2,2,TRUE,oposição
383,1204552,2251392,camara,204552,Eduardo Braide,PODE,MA,Deputado,camara,Emenda,PLEN,2,2,TRUE,governo
383,1204555,2251392,camara,204555,José Ricardo,PT,AM,Deputado,camara,Emenda,PLEN,2,2,TRUE,oposição
383,1204407,2251392,camara,204407,Fernanda Melchionna,PSOL,RS,Deputado,camara,Emenda,PLEN,1.5,3,TRUE,oposição
383,166828,2251392,camara,66828,Fausto Pinato,PP,SP,Deputado,camara,Emenda,MESA,1,1,FALSE,governo
383,173433,2251392,camara,73433,Arlindo Chinaglia,PT,SP,Deputado,camara,Emenda,PLEN,1,1,TRUE,oposição
383,173486,2251392,camara,73486,Pompeo De Mattos,PDT,RS,Deputado,camara,Emenda,PLEN,1,1,TRUE,oposição
383,174398,2251392,camara,74398,Maria Do Rosário,PT,RS,Deputado,camara,Emenda,PLEN,1,1,TRUE,oposição
383,1107283,2251392,camara,107283,Gleisi Hoffmann,PT,PR,Deputado,camara,Emenda,PLEN,1,1,TRUE,oposição
383,1122158,2251392,camara,122158,Pedro Paulo,DEM,RJ,Deputado,camara,Parecer,PLP03920,1,1,TRUE,governo
383,1141411,2251392,camara,141411,Dagoberto Nogueira,PDT,MS,Deputado,camara,Emenda,PLEN,1,1,TRUE,oposição
383,1141421,2251392,camara,141421,Eduardo Da Fonte,PP,PE,Deputado,camara,Emenda,PLEN,1,1,TRUE,governo
383,1141470,2251392,camara,141470,José Guimarães,PT,CE,Deputado,camara,Emenda,MESA,1,1,FALSE,oposição
383,1160575,2251392,camara,160575,Erika Kokay,PT,DF,Deputado,camara,Emenda,PLEN,1,1,TRUE,oposição
383,1178871,2251392,camara,178871,Evair Vieira De Melo,PP,ES,Deputado,camara,Emenda,PLEN,1,1,TRUE,governo
383,1178874,2251392,camara,178874,Sergio Vidigal,PDT,ES,Deputado,camara,Emenda,PLEN,1,1,TRUE,oposição
383,1178884,2251392,camara,178884,Hildo Rocha,MDB,MA,Deputado,camara,Emenda,PLEN,1,1,TRUE,governo
383,1178889,2251392,camara,178889,Zé Carlos,PT,MA,Deputado,camara,Emenda,PLEN,1,1,TRUE,oposição
383,1178927,2251392,camara,178927,Aliel Machado,PSB,PR,Deputado,camara,Emenda,PLEN,1,1,TRUE,oposição
383,1178951,2251392,camara,178951,Rafael Motta,PSB,RN,Deputado,camara,Emenda,PLEN,1,1,TRUE,oposição
383,1178953,2251392,camara,178953,Expedito Netto,PSD,RO,Deputado,camara,Emenda,PLEN,1,1,TRUE,governo
383,1178959,2251392,camara,178959,Hiran Gonçalves,PP,RR,Deputado,camara,Emenda,PLEN,1,1,TRUE,governo
383,1179587,2251392,camara,179587,Vitor Hugo,PSL,GO,Deputado,camara,Emenda,MESA,1,1,FALSE,governo
383,1204379,2251392,camara,204379,Acácio Favacho,PROS,AP,Deputado,camara,Emenda,MESA,1,2,FALSE,governo
383,1204478,2251392,camara,204478,Vinicius Farah,MDB,RJ,Deputado,camara,Emenda,PLEN,1,1,TRUE,governo
383,1204487,2251392,camara,204487,Capitão Wagner,PROS,CE,Deputado,camara,Emenda,MESA,1,2,FALSE,governo
383,1204496,2251392,camara,204496,Celso Sabino,PSDB,PA,Deputado,camara,Emenda,PLEN,1,1,TRUE,governo
383,1204503,2251392,camara,204503,Alexandre Padilha,PT,SP,Deputado,camara,Emenda,PLEN,1,1,TRUE,oposição
383,1204534,2251392,camara,204534,Tabata Amaral,PDT,SP,Deputado,camara,Emenda,PLEN,1,1,TRUE,oposição
383,1204546,2251392,camara,204546,Joice Hasselmann,PSL,SP,Deputado,camara,Requerimento,PLEN,1,1,TRUE,governo
383,1204547,2251392,camara,204547,Léo Motta,PSL,MG,Deputado,camara,Emenda,PLEN,1,1,TRUE,governo
383,1122974,2251392,camara,122974,Pedro Lucas Fernandes,PTB,MA,Deputado,camara,Emenda,PLEN,0.5,1,TRUE,governo
383,1204381,2251392,camara,204381,Luis Miranda,DEM,DF,Deputado,camara,Emenda,PLEN,0.5,1,TRUE,governo
383,1204500,2251392,camara,204500,Eduardo Costa,PTB,PA,Deputado,camara,Emenda,PLEN,0.5,1,TRUE,governo
383,1160528,2251392,camara,160528,Danilo Cabral,PSB,PE,Deputado,camara,Emenda,PLEN,0.3333333333333333,1,TRUE,oposição
383,1160541,2251392,camara,160541,Arthur Lira,PP,AL,Deputado,camara,Emenda,PLEN,0.3333333333333333,1,TRUE,governo
383,1178931,2251392,camara,178931,Luciano Ducci,PSB,PR,Deputado,camara,Emenda,PLEN,0.3333333333333333,1,TRUE,oposição
383,1179587,2251392,camara,179587,Vitor Hugo,PSL,GO,Deputado,camara,Emenda,PLEN,0.3333333333333333,1,TRUE,governo
383,1204383,2251392,camara,204383,Professor Israel Batista,PV,DF,Deputado,camara,Emenda,PLEN,0.3333333333333333,1,TRUE,governo
383,1204416,2251392,camara,204416,Sanderson,PSL,RS,Deputado,camara,Emenda,PLEN,0.3333333333333333,1,TRUE,governo
614,1141470,2251394,camara,141470,José Guimarães,PT,CE,Deputado,camara,Prop. Original / Apensada,PLEN,1,1,TRUE,oposição
614,1204515,2251394,camara,204515,André Janones,AVANTE,MG,Deputado,camara,Requerimento,NAJUR(SGM),1,1,FALSE,governo
614,1132504,2251394,camara,132504,Enio Verri,PT,PR,Deputado,camara,Requerimento,COAPP(SGM),0.3333333333333333,1,FALSE,oposição
614,1141470,2251394,camara,141470,José Guimarães,PT,CE,Deputado,camara,Requerimento,COAPP(SGM),0.3333333333333333,1,FALSE,oposição
614,1160541,2251394,camara,160541,Arthur Lira,PP,AL,Deputado,camara,Requerimento,COAPP(SGM),0.3333333333333333,1,FALSE,governo
385,1204544,2251405,camara,204544,Alexandre Frota,PSDB,SP,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
255,1141508,2251473,camara,141508,Mauro Nazif,PSB,RO,Deputado,camara,Prop. Original / Apensada,MESA,0.5,1,FALSE,oposição
255,1204542,2251473,camara,204542,Denis Bezerra,PSB,CE,Deputado,camara,Prop. Original / Apensada,MESA,0.5,1,FALSE,oposição
617,1178925,2251491,camara,178925,Rejane Dias,PT,PI,Deputado,camara,Requerimento,NAJUR(SGM),2,2,FALSE,oposição
617,1141470,2251491,camara,141470,José Guimarães,PT,CE,Deputado,camara,Requerimento,NAJUR(SGM),1,1,FALSE,oposição
617,1160575,2251491,camara,160575,Erika Kokay,PT,DF,Deputado,camara,Requerimento,NAJUR(SGM),1,1,FALSE,oposição
617,1178889,2251491,camara,178889,Zé Carlos,PT,MA,Deputado,camara,Requerimento,MESA,1,1,FALSE,oposição
617,1204393,2251491,camara,204393,Frei Anastacio Ribeiro,PT,PB,Deputado,camara,Requerimento,NAJUR(SGM),1,1,FALSE,oposição
617,1178925,2251491,camara,178925,Rejane Dias,PT,PI,Deputado,camara,Requerimento,MESA,0.5,1,FALSE,oposição
617,1209189,2251491,camara,209189,Joseildo Ramos,PT,BA,Deputado,camara,Requerimento,MESA,0.5,1,FALSE,oposição
617,1132504,2251491,camara,132504,Enio Verri,PT,PR,Deputado,camara,Requerimento,COAPP(SGM),0.3333333333333333,1,FALSE,oposição
617,1141470,2251491,camara,141470,José Guimarães,PT,CE,Deputado,camara,Requerimento,COAPP(SGM),0.3333333333333333,1,FALSE,oposição
617,1160541,2251491,camara,160541,Arthur Lira,PP,AL,Deputado,camara,Requerimento,COAPP(SGM),0.3333333333333333,1,FALSE,governo
732,1204359,2251583,camara,204359,Léo Moraes,PODE,RO,Deputado,camara,Requerimento,NAJUR(SGM),1,1,FALSE,governo
732,1204528,2251583,camara,204528,Adriana Ventura,NOVO,SP,Deputado,camara,Prop. Original / Apensada,PLEN,1,1,TRUE,governo
771,173486,2251826,camara,73486,Pompeo De Mattos,PDT,RS,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,oposição
771,1109429,2251826,camara,109429,Benes Leocádio,REPUBLICANOS,RN,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
771,1160511,2251826,camara,160511,Alessandro Molon,PSB,RJ,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,oposição
771,1204407,2251826,camara,204407,Fernanda Melchionna,PSOL,RS,Deputado,camara,Requerimento,NAJUR(SGM),1,1,FALSE,oposição
771,1204472,2251826,camara,204472,José Medeiros,PODE,MT,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
771,1178866,2251826,camara,178866,Luizianne Lins,PT,CE,Deputado,camara,Requerimento,PLEN,0.5,1,TRUE,oposição
771,1204467,2251826,camara,204467,Professora Rosa Neide,PT,MT,Deputado,camara,Requerimento,PLEN,0.5,1,TRUE,oposição
771,1157130,2251826,camara,157130,Túlio Gadêlha,PDT,PE,Deputado,camara,Prop. Original / Apensada,PLEN,0.3333333333333333,1,TRUE,oposição
771,1178987,2251826,camara,178987,Orlando Silva,PCdoB,SP,Deputado,camara,Prop. Original / Apensada,PLEN,0.3333333333333333,1,TRUE,oposição
771,1204556,2251826,camara,204556,Marcelo Ramos,PL,AM,Deputado,camara,Prop. Original / Apensada,PLEN,0.3333333333333333,1,TRUE,governo
827,1204377,2251871,camara,204377,Paula Belmonte,CIDADANIA,DF,Deputado,camara,Prop. Original / Apensada,MESA,1,1,FALSE,governo
827,174439,2251871,camara,74439,Wolney Queiroz,PDT,PE,Deputado,camara,Requerimento,COAPP(SGM),0.125,1,FALSE,oposição
827,1141391,2251871,camara,141391,Arnaldo Jardim,CIDADANIA,SP,Deputado,camara,Requerimento,COAPP(SGM),0.125,1,FALSE,governo
827,1160541,2251871,camara,160541,Arthur Lira,PP,AL,Deputado,camara,Requerimento,COAPP(SGM),0.125,1,FALSE,governo
827,1160575,2251871,camara,160575,Erika Kokay,PT,DF,Deputado,camara,Requerimento,COAPP(SGM),0.125,1,FALSE,oposição
827,1178857,2251871,camara,178857,Jorge Solla,PT,BA,Deputado,camara,Requerimento,COAPP(SGM),0.125,1,FALSE,oposição
827,1204375,2251871,camara,204375,Leda Sadala,AVANTE,AP,Deputado,camara,Requerimento,COAPP(SGM),0.125,1,FALSE,governo
827,1204377,2251871,camara,204377,Paula Belmonte,CIDADANIA,DF,Deputado,camara,Requerimento,COAPP(SGM),0.125,1,FALSE,governo
827,1204393,2251871,camara,204393,Frei Anastacio Ribeiro,PT,PB,Deputado,camara,Requerimento,COAPP(SGM),0.125,1,FALSE,oposição
797,174848,2251880,camara,74848,Jandira Feghali,PCdoB,RJ,Deputado,camara,Requerimento,MESA,1.5,3,FALSE,oposição
797,1204366,2251880,camara,204366,Rodrigo Coelho,PSB,SC,Deputado,camara,Requerimento,MESA,0.5,1,FALSE,oposição
797,1204412,2251880,camara,204412,Dr. Zacharias Calil,DEM,GO,Deputado,camara,Requerimento,MESA,0.5,1,FALSE,governo
797,1204503,2251880,camara,204503,Alexandre Padilha,PT,SP,Deputado,camara,Requerimento,MESA,0.5,1,FALSE,oposição
797,174848,2251880,camara,74848,Jandira Feghali,PCdoB,RJ,Deputado,camara,Prop. Original / Apensada,PLEN,0.25,1,TRUE,oposição
797,1204366,2251880,camara,204366,Rodrigo Coelho,PSB,SC,Deputado,camara,Prop. Original / Apensada,PLEN,0.25,1,TRUE,oposição
797,1204412,2251880,camara,204412,Dr. Zacharias Calil,DEM,GO,Deputado,camara,Prop. Original / Apensada,PLEN,0.25,1,TRUE,governo
797,1204503,2251880,camara,204503,Alexandre Padilha,PT,SP,Deputado,camara,Prop. Original / Apensada,PLEN,0.25,1,TRUE,oposição
415,1204359,2251884,camara,204359,Léo Moraes,PODE,RO,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
415,1204359,2251884,camara,204359,Léo Moraes,PODE,RO,Deputado,camara,Requerimento,COAPP(SGM),1,1,FALSE,governo
737,1178925,2251888,camara,178925,Rejane Dias,PT,PI,Deputado,camara,Prop. Original / Apensada,PLEN,1,1,TRUE,oposição
737,1178925,2251888,camara,178925,Rejane Dias,PT,PI,Deputado,camara,Requerimento,NAJUR(SGM),1,1,FALSE,oposição
416,1178925,2251889,camara,178925,Rejane Dias,PT,PI,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,oposição
611,1160640,2251916,camara,160640,Eros Biondini,PROS,MG,Deputado,camara,Requerimento,NAJUR(SGM),2,2,FALSE,governo
611,1160640,2251916,camara,160640,Eros Biondini,PROS,MG,Deputado,camara,Prop. Original / Apensada,MESA,1,1,FALSE,governo
611,173943,2251916,camara,73943,Perpétua Almeida,PCdoB,AC,Deputado,camara,Requerimento,COAPP(SGM),0.2,1,FALSE,oposição
611,1132504,2251916,camara,132504,Enio Verri,PT,PR,Deputado,camara,Requerimento,COAPP(SGM),0.2,1,FALSE,oposição
611,1160541,2251916,camara,160541,Arthur Lira,PP,AL,Deputado,camara,Requerimento,COAPP(SGM),0.2,1,FALSE,governo
611,1160640,2251916,camara,160640,Eros Biondini,PROS,MG,Deputado,camara,Requerimento,COAPP(SGM),0.2,1,FALSE,governo
611,1204494,2251916,camara,204494,Fred Costa,PATRIOTA,MG,Deputado,camara,Requerimento,COAPP(SGM),0.2,1,FALSE,governo
736,1141508,2251918,camara,141508,Mauro Nazif,PSB,RO,Deputado,camara,Requerimento,NAJUR(SGM),1,1,FALSE,oposição
382,1204488,2251935,camara,204488,Célio Studart,PV,CE,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
384,174159,2251944,camara,74159,Odair Cunha,PT,MG,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,oposição
384,174159,2251944,camara,74159,Odair Cunha,PT,MG,Deputado,camara,Requerimento,NAJUR(SGM),1,1,FALSE,oposição
608,1204404,2251961,camara,204404,Lucas Redecker,PSDB,RS,Deputado,camara,Prop. Original / Apensada,PLEN,0.5,1,TRUE,governo
608,1204510,2251961,camara,204510,Franco Cartafina,PP,MG,Deputado,camara,Prop. Original / Apensada,PLEN,0.5,1,TRUE,governo
608,174262,2251961,camara,74262,Carlos Sampaio,PSDB,SP,Deputado,camara,Requerimento,COAPP(SGM),0.2,1,FALSE,governo
608,1132504,2251961,camara,132504,Enio Verri,PT,PR,Deputado,camara,Requerimento,COAPP(SGM),0.2,1,FALSE,oposição
608,1160541,2251961,camara,160541,Arthur Lira,PP,AL,Deputado,camara,Requerimento,COAPP(SGM),0.2,1,FALSE,governo
608,1204404,2251961,camara,204404,Lucas Redecker,PSDB,RS,Deputado,camara,Requerimento,COAPP(SGM),0.2,1,FALSE,governo
608,1204510,2251961,camara,204510,Franco Cartafina,PP,MG,Deputado,camara,Requerimento,COAPP(SGM),0.2,1,FALSE,governo
612,1204559,2251963,camara,204559,Zé Neto,PT,BA,Deputado,camara,Prop. Original / Apensada,MESA,1,1,FALSE,oposição
257,173531,2251970,camara,73531,Ivan Valente,PSOL,SP,Deputado,camara,Requerimento,MESA,0.1111111111111111,1,FALSE,oposição
257,174784,2251970,camara,74784,Luiza Erundina,PSOL,SP,Deputado,camara,Requerimento,MESA,0.1111111111111111,1,FALSE,oposição
257,176874,2251970,camara,76874,Marcelo Freixo,PSOL,RJ,Deputado,camara,Requerimento,MESA,0.1111111111111111,1,FALSE,oposição
257,1134812,2251970,camara,134812,Edmilson Rodrigues,PSOL,PA,Deputado,camara,Requerimento,MESA,0.1111111111111111,1,FALSE,oposição
257,1152605,2251970,camara,152605,Glauber Braga,PSOL,RJ,Deputado,camara,Requerimento,MESA,0.1111111111111111,1,FALSE,oposição
257,1204407,2251970,camara,204407,Fernanda Melchionna,PSOL,RS,Deputado,camara,Requerimento,MESA,0.1111111111111111,1,FALSE,oposição
257,1204509,2251970,camara,204509,Áurea Carolina,PSOL,MG,Deputado,camara,Requerimento,MESA,0.1111111111111111,1,FALSE,oposição
257,1204535,2251970,camara,204535,Sâmia Bomfim,PSOL,SP,Deputado,camara,Requerimento,MESA,0.1111111111111111,1,FALSE,oposição
257,1205548,2251970,camara,205548,David Miranda,PSOL,RJ,Deputado,camara,Requerimento,MESA,0.1111111111111111,1,FALSE,oposição
257,173531,2251970,camara,73531,Ivan Valente,PSOL,SP,Deputado,camara,Prop. Original / Apensada,MESA,0.1,1,FALSE,oposição
257,174784,2251970,camara,74784,Luiza Erundina,PSOL,SP,Deputado,camara,Prop. Original / Apensada,MESA,0.1,1,FALSE,oposição
257,176874,2251970,camara,76874,Marcelo Freixo,PSOL,RJ,Deputado,camara,Prop. Original / Apensada,MESA,0.1,1,FALSE,oposição
257,1134812,2251970,camara,134812,Edmilson Rodrigues,PSOL,PA,Deputado,camara,Prop. Original / Apensada,MESA,0.1,1,FALSE,oposição
257,1152605,2251970,camara,152605,Glauber Braga,PSOL,RJ,Deputado,camara,Prop. Original / Apensada,MESA,0.1,1,FALSE,oposição
257,1204407,2251970,camara,204407,Fernanda Melchionna,PSOL,RS,Deputado,camara,Prop. Original / Apensada,MESA,0.1,1,FALSE,oposição
257,1204464,2251970,camara,204464,Talíria Petrone,PSOL,RJ,Deputado,camara,Prop. Original / Apensada,MESA,0.1,1,FALSE,oposição
257,1204509,2251970,camara,204509,Áurea Carolina,PSOL,MG,Deputado,camara,Prop. Original / Apensada,MESA,0.1,1,FALSE,oposição
257,1204535,2251970,camara,204535,Sâmia Bomfim,PSOL,SP,Deputado,camara,Prop. Original / Apensada,MESA,0.1,1,FALSE,oposição
257,1205548,2251970,camara,205548,David Miranda,PSOL,RJ,Deputado,camara,Prop. Original / Apensada,MESA,0.1,1,FALSE,oposição
605,1160604,2251999,camara,160604,Pedro Uczai,PT,SC,Deputado,camara,Requerimento,PLEN,0.5,1,TRUE,oposição
605,1171617,2251999,camara,171617,Paulão,PT,AL,Deputado,camara,Requerimento,PLEN,0.5,1,TRUE,oposição
605,174439,2251999,camara,74439,Wolney Queiroz,PDT,PE,Deputado,camara,Requerimento,COAPP(SGM),0.14285714285714285,1,FALSE,oposição
605,1132504,2251999,camara,132504,Enio Verri,PT,PR,Deputado,camara,Requerimento,COAPP(SGM),0.14285714285714285,1,FALSE,oposição
605,1160508,2251999,camara,160508,Afonso Florence,PT,BA,Deputado,camara,Requerimento,COAPP(SGM),0.14285714285714285,1,FALSE,oposição
605,1160541,2251999,camara,160541,Arthur Lira,PP,AL,Deputado,camara,Requerimento,COAPP(SGM),0.14285714285714285,1,FALSE,governo
605,1171617,2251999,camara,171617,Paulão,PT,AL,Deputado,camara,Requerimento,COAPP(SGM),0.14285714285714285,1,FALSE,oposição
605,1178857,2251999,camara,178857,Jorge Solla,PT,BA,Deputado,camara,Requerimento,COAPP(SGM),0.14285714285714285,1,FALSE,oposição
605,1178986,2251999,camara,178986,Nilto Tatto,PT,SP,Deputado,camara,Requerimento,COAPP(SGM),0.14285714285714285,1,FALSE,oposição
616,1204556,2252016,camara,204556,Marcelo Ramos,PL,AM,Deputado,camara,Parecer,PLEN,11,11,TRUE,governo
616,174693,2252016,camara,74693,Rodrigo Maia,DEM,RJ,Deputado,camara,Outros,MESA,1,1,FALSE,governo
616,1204500,2252016,camara,204500,Eduardo Costa,PTB,PA,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
616,1204556,2252016,camara,204556,Marcelo Ramos,PL,AM,Deputado,camara,Parecer,CTASP,1,1,TRUE,governo
616,173943,2252016,camara,73943,Perpétua Almeida,PCdoB,AC,Deputado,camara,Emenda,PLEN,0.16666666666666666,1,TRUE,oposição
616,174160,2252016,camara,74160,Patrus Ananias,PT,MG,Deputado,camara,Emenda,PLEN,0.16666666666666666,1,TRUE,oposição
616,174439,2252016,camara,74439,Wolney Queiroz,PDT,PE,Deputado,camara,Emenda,PLEN,0.16666666666666666,1,TRUE,oposição
616,1122974,2252016,camara,122974,Pedro Lucas Fernandes,PTB,MA,Deputado,camara,Requerimento,PLEN,0.16666666666666666,1,TRUE,governo
616,1132504,2252016,camara,132504,Enio Verri,PT,PR,Deputado,camara,Emenda,PLEN,0.16666666666666666,1,TRUE,oposição
616,1132504,2252016,camara,132504,Enio Verri,PT,PR,Deputado,camara,Requerimento,PLEN,0.16666666666666666,1,TRUE,oposição
616,1160511,2252016,camara,160511,Alessandro Molon,PSB,RJ,Deputado,camara,Emenda,PLEN,0.16666666666666666,1,TRUE,oposição
616,1160541,2252016,camara,160541,Arthur Lira,PP,AL,Deputado,camara,Requerimento,PLEN,0.16666666666666666,1,TRUE,governo
616,1178857,2252016,camara,178857,Jorge Solla,PT,BA,Deputado,camara,Emenda,PLEN,0.16666666666666666,1,TRUE,oposição
616,1204379,2252016,camara,204379,Acácio Favacho,PROS,AP,Deputado,camara,Requerimento,PLEN,0.16666666666666666,1,TRUE,governo
616,1204494,2252016,camara,204494,Fred Costa,PATRIOTA,MG,Deputado,camara,Requerimento,PLEN,0.16666666666666666,1,TRUE,governo
616,1204500,2252016,camara,204500,Eduardo Costa,PTB,PA,Deputado,camara,Requerimento,PLEN,0.16666666666666666,1,TRUE,governo
780,174160,2252017,camara,74160,Patrus Ananias,PT,MG,Deputado,camara,Requerimento,COAPP(SGM),0.1111111111111111,1,FALSE,oposição
780,174161,2252017,camara,74161,Reginaldo Lopes,PT,MG,Deputado,camara,Requerimento,COAPP(SGM),0.1111111111111111,1,FALSE,oposição
780,174439,2252017,camara,74439,Wolney Queiroz,PDT,PE,Deputado,camara,Requerimento,COAPP(SGM),0.1111111111111111,1,FALSE,oposição
780,1132504,2252017,camara,132504,Enio Verri,PT,PR,Deputado,camara,Requerimento,COAPP(SGM),0.1111111111111111,1,FALSE,oposição
780,1160511,2252017,camara,160511,Alessandro Molon,PSB,RJ,Deputado,camara,Requerimento,COAPP(SGM),0.1111111111111111,1,FALSE,oposição
780,1160541,2252017,camara,160541,Arthur Lira,PP,AL,Deputado,camara,Requerimento,COAPP(SGM),0.1111111111111111,1,FALSE,governo
780,1160575,2252017,camara,160575,Erika Kokay,PT,DF,Deputado,camara,Requerimento,COAPP(SGM),0.1111111111111111,1,FALSE,oposição
780,1178857,2252017,camara,178857,Jorge Solla,PT,BA,Deputado,camara,Requerimento,COAPP(SGM),0.1111111111111111,1,FALSE,oposição
780,1204483,2252017,camara,204483,Vilson Da Fetaemg,PSB,MG,Deputado,camara,Requerimento,COAPP(SGM),0.1111111111111111,1,FALSE,oposição
780,1139285,2252017,camara,139285,Lídice Da Mata,PSB,BA,Deputado,camara,Prop. Original / Apensada,PLEN,0.1,1,TRUE,oposição
780,1139285,2252017,camara,139285,Lídice Da Mata,PSB,BA,Deputado,camara,Requerimento,PLEN,0.1,1,TRUE,oposição
780,1141508,2252017,camara,141508,Mauro Nazif,PSB,RO,Deputado,camara,Prop. Original / Apensada,PLEN,0.1,1,TRUE,oposição
780,1141508,2252017,camara,141508,Mauro Nazif,PSB,RO,Deputado,camara,Requerimento,PLEN,0.1,1,TRUE,oposição
780,1160511,2252017,camara,160511,Alessandro Molon,PSB,RJ,Deputado,camara,Prop. Original / Apensada,PLEN,0.1,1,TRUE,oposição
780,1160511,2252017,camara,160511,Alessandro Molon,PSB,RJ,Deputado,camara,Requerimento,PLEN,0.1,1,TRUE,oposição
780,1178927,2252017,camara,178927,Aliel Machado,PSB,PR,Deputado,camara,Prop. Original / Apensada,PLEN,0.1,1,TRUE,oposição
780,1178927,2252017,camara,178927,Aliel Machado,PSB,PR,Deputado,camara,Requerimento,PLEN,0.1,1,TRUE,oposição
780,1204405,2252017,camara,204405,Liziane Bayer,PSB,RS,Deputado,camara,Prop. Original / Apensada,PLEN,0.1,1,TRUE,oposição
780,1204405,2252017,camara,204405,Liziane Bayer,PSB,RS,Deputado,camara,Requerimento,PLEN,0.1,1,TRUE,oposição
780,1204483,2252017,camara,204483,Vilson Da Fetaemg,PSB,MG,Deputado,camara,Prop. Original / Apensada,PLEN,0.1,1,TRUE,oposição
780,1204483,2252017,camara,204483,Vilson Da Fetaemg,PSB,MG,Deputado,camara,Requerimento,PLEN,0.1,1,TRUE,oposição
780,1204525,2252017,camara,204525,Rosana Valle,PSB,SP,Deputado,camara,Prop. Original / Apensada,PLEN,0.1,1,TRUE,oposição
780,1204525,2252017,camara,204525,Rosana Valle,PSB,SP,Deputado,camara,Requerimento,PLEN,0.1,1,TRUE,oposição
780,1204542,2252017,camara,204542,Denis Bezerra,PSB,CE,Deputado,camara,Prop. Original / Apensada,PLEN,0.1,1,TRUE,oposição
780,1204542,2252017,camara,204542,Denis Bezerra,PSB,CE,Deputado,camara,Requerimento,PLEN,0.1,1,TRUE,oposição
780,1204558,2252017,camara,204558,Marcelo Nilo,PSB,BA,Deputado,camara,Prop. Original / Apensada,PLEN,0.1,1,TRUE,oposição
