id_ext,sigla_tipo,numero,ementa,data_apresentacao,casa,casa_origem,autor_nome,autor_uf,autor_partido,regime_tramitacao,forma_apreciacao,relator_id,relator_id_parlametria,id_leggo
2252857,PL,2722,"Inclui artigo na Lei 13.979, de 06 de fevereiro de 2020, estabelecendo medidas de auxílio emergencial ao Transportador Autônomo de Cargas - TAC ",2020-05-18T10:12:00Z,camara,camara,Nereu Crispim,RS,PSL,Indefinido,Indefinido,NA,NA,620
2253001,PL,2762,"Altera a Lei nº 13.982, de 2 de abril de 2020, que estabelece medidas excepcionais de proteção social adotadas durante o período de enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus (Covid-19) responsável pelo surto de 2019, acrescentando o §13 ao art. 2º, para incluir a mulher vítima de violência doméstica como beneficiária do benefício emergencial. ",2020-05-19T17:19:00Z,camara,camara,Alice Portugal+Angela Amin+Bia Cavassa+Carmen Zanotto+Dra. Soraya Manato+Dulce Miranda+Fernanda Melchionna+Luiza Erundina+Mariana Carvalho+Norma Ayub+Patricia Ferraz+Paula Belmonte+Rejane Dias+Talíria Petrone+Tereza Nelma,BA+SC+MS+SC+ES+TO+RS+SP+RO+ES+AP+DF+PI+RJ+AL,PCdoB+PP+PSDB+CIDADANIA+PSL+MDB+PSOL+PSOL+PSDB+DEM+PODE+CIDADANIA+PT+PSOL+PSDB,Urgência,Plenário,NA,NA,621
2252939,PL,2750,"Dispõe sobre licença temporária para operação de emissoras de radiodifusão comunitária que estejam submetidas a medidas disciplinares, de restrição de operação, suspensão ou revogação da autorização. ",2020-05-19T13:04:00Z,camara,camara,Aluisio Mendes,MA,PSC,Indefinido,Indefinido,NA,NA,622
2252895,PL,2735,"Institui o Programa Extraordinário de Regularização Tributária da Secretaria da Receita Federal do Brasil e da Procuradoria Geral da Fazenda Nacional, em decorrência do estado de calamidade pública pela pandemia de COVID/19 - PERT-COVID/19 ",2020-05-18T17:44:00Z,camara,camara,Ricardo Guidi,SC,PSD,Indefinido,Indefinido,NA,NA,623
2252606,PL,2636,"Acrescenta os §§3º e 4º ao art. 4º, da Lei nº 13.979, de 6 de fevereiro de 2020, que ""Dispõe sobre as medidas para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus responsável pelo surto de 2019"", para dispor sobre mecanismos no sentido de permitir maior transparência e fiscalização dos gastos públicos no período da pandemia do COVID-19 e dá outras providências. ,",2020-05-14T10:18:00Z,camara,camara,Paula Belmonte,DF,CIDADANIA,Urgência,Plenário,NA,NA,624
2252540,PL,2603,Autoriza o poder executivo a suspender até 31 de dezembro de 2020 a cobrança das parcelas de amortização das dívidas provenientes do programa MINHA CASA MINHA VIDA no período de restrição a locomoção e ou emergência e ou calamidade provocados pela pandemia covid-19. ,2020-05-13T12:09:00Z,camara,camara,Reginaldo Lopes,MG,PT,Urgência,Plenário,NA,NA,625
2253415,PL,2807,"Dispõe sobre a transparência das contratações públicas, por dispensa de licitação, realizadas pelas administrações municipais e estaduais, em decorrência da calamidade causada pela pandemia do Covid-19, e dá outras providências. Altera a Lei nº 13.979 de 2020  o Decreto-lei nº 201 de 1967.",2020-05-21T10:10:00Z,camara,camara,Alessandro Molon+Camilo Capiberibe+Cássio Andrade+Denis Bezerra+Felipe Carreras+Jhc+Liziane Bayer+Luciano Ducci+Marcelo Nilo+Mauro Nazif+Rafael Motta+Ricardo Silva+Rosana Valle+Ted Conti+Vilson da Fetaemg,RJ+AP+PA+CE+PE+AL+RS+PR+BA+RO+RN+SP+SP+ES+MG,PSB+PSB+PSB+PSB+PSB+PSB+PSB+PSB+PSB+PSB+PSB+PSB+PSB+PSB+PSB,Urgência,Plenário,NA,NA,626
2253432,PL,2811,Institui o dia 17 de março como o Dia Nacional em Memória das Vitimas da Covid-19 e de Homenagem aos Profissionais da Saúde. ,2020-05-21T13:29:00Z,camara,camara,André Ferreira,PE,PSC,Indefinido,Indefinido,NA,NA,628
2241921,PDL,101,"Susta os efeitos da Portaria nº 34, de 9 de março de 2020, que dispõe sobre as condições para fomento a cursos de pós-graduação stricto sensu pela Diretoria de Programas e Bolsas no País da Capes. ",2020-03-24T19:47:00Z,camara,camara,Alice Portugal,BA,PCdoB,Ordinária,Plenário,NA,NA,629
2242247,PLP,62,"Suspende o pagamento das parcelas mensais das dívidas dos Estados, do Distrito Federal e dos Municípios com a União enquanto perdurar o estado de calamidade pública decretado pelo Decreto Legislativo nº 6, de 2020. ",2020-03-27T16:46:00Z,camara,camara,Eduardo Bismarck,CE,PDT,Urgência,Plenário,NA,NA,630
2244162,PL,1638,"Altera Dispositivos do Projeto de Lei Complementar 149, de 2019, que estabelece o Programa de Acompanhamento e Transparência Fiscal, o Plano de Promoção do Equilíbrio Fiscal, altera a Lei Complementar nº 101, de 4 de maio de 2000, a Lei Complementar nº 156, de 28 de dezembro de 2016, a Lei nº 12.348, de 15 de dezembro de 2010, a Lei nº 12.649, de 17 de maio de 2012 e a Medida Provisória nº 2.185- 35, de 24 de agosto de 2001. ",2020-04-07T09:42:00Z,camara,camara,Tito,BA,AVANTE,Urgência,Plenário,NA,NA,631
141945,PDL,218,"Susta, nos termos do inciso V do art. 49 da Constituição Federal, os efeitos dos Editais nº 33 e 34, de 20 de abril de 2020, que torna pública a realização do Exame Nacional do Ensino Médio (Enem) 2020 impresso e digital, respectivamente.",2020-05-13T00:00:00Z,senado,senado,Jader Barbalho MDB / PA,NA,NA,Ordinária,Plenário,NA,NA,632
2254729,PL,3162,"Regulamenta a divulgação de dados, pelo Ministério da Saúde, sobre a evolução da pandemia do novo coronavírus (Sars-Cov-2) no Brasil em atenção aos princípios da publicidade e da transparência. ",2020-06-08T09:00:00Z,camara,camara,Aliel Machado,PR,PSB,Prioridade,Conclusiva,NA,NA,633
2253778,PLP,137,Cria fonte de recursos para o enfrentamento de calamidade pública nacional decorrente de Pandemia da Covid-19 reconhecida pelo Congresso Nacional. ,2020-05-26T17:32:00Z,camara,camara,André Figueiredo+Mauro Benevides Filho,CE+CE,PDT+PDT,Urgência,Plenário,NA,NA,634
2254725,PL,1542,"Altera a Lei nº 13.979, de 6 de fevereiro de 2020, que “dispõe sobre as medidas para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus responsável pelo surto de 2019”, para vedar reajustes de preços de medicamentos e de contraprestações pecuniárias de planos privados de assistência à saúde pelos prazos que especifica. ",2020-06-05T18:13:00Z,camara,NA,,NA,NA,Prioridade,Plenário,NA,NA,635
2254715,PL,3154,"Altera a Lei 13.979 de 6 de fevereiro de 2020, que dispõe sobre as medidas de enfrentamento da emergencia de saúde pública de importância internacional decorrente do coronavírus responsável pelo surto de 2019, para determinar que o Ministério da Saúde inclua nos dados públicos informações relativas a cor e a raça das pessoas suspeitas de contaminação, contaminadas, hospitalizadas e falecidas em decorrencia da covid-19. ",2020-06-05T14:26:00Z,camara,camara,Áurea Carolina+David Miranda+Edmilson Rodrigues+Fernanda Melchionna+Glauber Braga+Ivan Valente+Luiza Erundina+Marcelo Freixo+Sâmia Bomfim,MG+RJ+PA+RS+RJ+SP+SP+RJ+SP,PSOL+PSOL+PSOL+PSOL+PSOL+PSOL+PSOL+PSOL+PSOL,Urgência,Plenário,NA,NA,636
2254703,PL,3151,"Altera o Decreto Lei n° 2.848, de 7 de dezembro de 1940 – Código Penal, para enquadrar como crime contra a saúde pública o ato de falsificar, corromper, adulterar ou alterar, com objetivos comerciais ou não, testes diagnósticos de doenças. ",2020-06-05T11:20:00Z,camara,camara,Eduardo Bismarck,CE,PDT,Urgência,Plenário,NA,NA,637
2254808,PL,3197,"Altera a Lei nº 13.979, de 6 de fevereiro de 2020, para tornar obrigatória a divulgação diária dos dados que especifica referentes à emergência de saúde pública de importância internacional decorrente da covid-19. ",2020-06-09T10:29:00Z,camara,camara,Áurea Carolina+David Miranda+Edmilson Rodrigues+Fernanda Melchionna+Glauber Braga+Ivan Valente+Joenia Wapichana+Luiza Erundina+Marcelo Freixo+Sâmia Bomfim,MG+RJ+PA+RS+RJ+SP+RR+SP+RJ+SP,PSOL+PSOL+PSOL+PSOL+PSOL+PSOL+REDE+PSOL+PSOL+PSOL,Urgência,Plenário,NA,NA,638
2254756,PL,3171,Dispõe sobre a divulgação e inclusão do Painel de Informações da Covid-19 do número acumulado de mortes e de casos confirmados da doença pelo Poder Legislativo. ,2020-06-08T13:14:00Z,camara,camara,Cássio Andrade,PA,PSB,Urgência,Plenário,NA,NA,639
2254493,PL,3117,"Confere nova redação ao inciso II do artigo 13 da lei 9.656, de 03 de junho de 1998, para dispor sobre o aumento do prazo de vedação à suspensão ou rescisão unilateral dos contratos por parte das pessoas jurídicas de direito privado que operem planos de assistência à saúde, e dá outras providências. ",2020-06-03T19:53:00Z,camara,camara,Jéssica Sales,AC,MDB,Prioridade,Conclusiva,NA,NA,640
2254732,PL,3163,"Dispõe sobre a obrigatoriedade de divulgação tempestiva de boletim epidemiológico diário sobre a doença Covid-19 no Brasil, nos termos que especifica ",2020-06-08T09:00:00Z,camara,camara,André Figueiredo,CE,PDT,Urgência,Plenário,NA,NA,641
2253967,PL,2960,"Institui o Programa de Aluguel Social Emergencial para as mulheres de baixa renda vítimas de violência doméstica ou familiar, com vigência restrita à duração do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, ou da emergência de saúde pública de importância nacional decorrente do novo coronavírus (Sars-CoV-2), o que for maior, e dá outras providências. ",2020-05-28T13:29:00Z,camara,camara,Denis Bezerra+Lídice da Mata,CE+BA,PSB+PSB,Urgência,Plenário,NA,NA,642
2254726,PL,3157,"Altera a Lei nº 13.340, de 28 de setembro de 2016, para dispor sobre a anistia de parcelas de dívidas repactuadas de crédito rural da agricultura familiar com vencimento no ano de 2020. ",2020-06-05T18:07:00Z,camara,camara,Júnior Mano,CE,PL,Urgência,Plenário,NA,NA,643
2253689,PL,2887,"Dispõe sobre pacote de medidas emergenciais ao pequeno e médio produtor rural e empreendedor familiar rural, durante o estado de calamidade pública no Brasil. ",2020-05-26T10:25:00Z,camara,camara,Gildenemyr,MA,PL,Urgência,Plenário,NA,NA,644
2253793,PL,2923,"Altera a Lei nº 13.982, de 2 de abril de 2020, e dá providências. ",2020-05-26T18:28:00Z,camara,camara,Alessandro Molon+Aliel Machado+Bira do Pindaré+Camilo Capiberibe+Danilo Cabral+Denis Bezerra+Emidinho Madeira+Heitor Schuch+Lídice da Mata+Mauro Nazif+Rafael Motta+Rosana Valle+Ted Conti+Vilson da Fetaemg,RJ+PR+MA+AP+PE+CE+MG+RS+BA+RO+RN+SP+ES+MG,PSB+PSB+PSB+PSB+PSB+PSB+PSB+PSB+PSB+PSB+PSB+PSB+PSB+PSB,Urgência,Plenário,NA,NA,645
2254432,PL,3102,"Institui linha de crédito emergencial destinada ao refinanciamento de operações de custeio agropecuário e de investimento contratadas até 31 de dezembro de 2019, no âmbito do Programa Nacional de Fortalecimento da Agricultura Familiar (Pronaf) e do Programa Nacional de Apoio ao Médio Produtor Rural (Pronamp). ",2020-06-03T14:14:00Z,camara,camara,Jerônimo Goergen,RS,PP,Urgência,Plenário,NA,NA,646
2253607,PL,2853,Institui linha emergencial de crédito no âmbito do Programa Nacional de Fortalecimento da Agricultura Familiar (Pronaf). ,2020-05-25T11:06:00Z,camara,camara,Afonso Florence+Airton Faleiro+Alencar Santana Braga+Alexandre Padilha+Arlindo Chinaglia+Beto Faro+Carlos Veras+Célio Moura+Enio Verri+Erika Kokay+Frei Anastacio Ribeiro+Gleisi Hoffmann+Heitor Schuch+João Daniel+Jorge Solla+José Airton Félix Cirilo+José Guimarães+José Ricardo+Joseildo Ramos+Leonardo Monteiro+Luizianne Lins+Marcon+Margarida Salomão+Maria do Rosário+Marília Arraes+Natália Bonavides+Nilto Tatto+Padre João+Patrus Ananias+Paulo Pimenta+Paulo Teixeira+Pedro Uczai+Professora Rosa Neide+Reginaldo Lopes+Rejane Dias+Rogério Correia+Rubens Otoni+Valmir Assunção+Vander Loubet+Vicentinho+Vilson da Fetaemg+Waldenor Pereira+Zé Carlos+Zé Neto,BA+PA+SP+SP+SP+PA+PE+TO+PR+DF+PB+PR+RS+SE+BA+CE+CE+AM+BA+MG+CE+RS+MG+RS+PE+RN+SP+MG+MG+RS+SP+SC+MT+MG+PI+MG+GO+BA+MS+SP+MG+BA+MA+BA,PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PSB+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PSB+PT+PT+PT,Urgência,Plenário,NA,NA,647
2253564,PL,2835,"Promove alterações nas regras do auxílio emergencial instituído pela Lei nº 13.982, de 2 de abril de 2020. ",2020-05-22T11:01:00Z,camara,camara,José Guimarães,CE,PT,Urgência,Plenário,NA,NA,648
2253730,PL,2909,"Estabelece desconto de 70% (setenta por cento) nos alugueis mensais para academias que estejam instaladas em bairro e que não tenham filial e um desconto de 50 % (cinquenta por cento) para as maiores, enquanto durar os efeitos do decreto legislativo n° 6 de 20 de março de 2020, e dá outras providências. ",2020-05-26T13:34:00Z,camara,camara,Alexandre Frota,SP,PSDB,Urgência,Plenário,NA,NA,649
2254728,PL,3161,"Altera a Lei nº 13.979, de 6 de fevereiro de 2020, para determinar o envio de informações atualizadas e diárias ao Congresso Nacional sobre a evolução da Covid-19 ",2020-06-08T09:00:00Z,camara,camara,André Figueiredo+Dagoberto Nogueira,CE+MS,PDT+PDT,Urgência,Plenário,NA,NA,650
2255228,PL,1886,Institui o Certificado de Recebíveis Educacionais (CRE) em decorrência do estado de calamidade pública pela pandemia da Covid-19. ,2020-05-27T18:02:00Z,camara,NA,,NA,NA,Prioridade,Plenário,NA,NA,651
2255133,PL,3276,"Altera o Decreto-Lei nº 2.848, de 1940 -  Código Penal, para acrescentar ao rol de medidas contra a corrupção atos ilícitos cometidos contra a administração pública durante o estado de calamidade pública reconhecido. ",2020-06-12T17:20:00Z,camara,camara,Gildenemyr,MA,PL,Urgência,Plenário,NA,NA,653
2255100,PL,3270,"Altera a Lei nº 8.429, de 2 de junho de 1992, a fim de estabelecer sanção mais gravosa aos atos de improbidade administrativa cometidos durante a vigência de Estado de Calamidade Pública. ",2020-06-12T10:52:00Z,camara,camara,Fábio Trad,MS,PSD,Ordinária,Plenário,NA,NA,654
2254844,PL,3210,"Altera a Lei nº 13.979, de 6 de fevereiro de 2020, que dispõe sobre as medidas para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus, para assegurar a transparência das informações acerca da situação dos profissionais de saúde. ",2020-06-09T13:19:00Z,camara,camara,Célio Studart,CE,PV,Urgência,Plenário,NA,NA,655
2254849,PL,3212,"Acrescenta o art. 7D à Lei nº 11.977 de 2009, para suspender os pagamentos dos contratos habitacionais do Programa minha Casa Minha Vida, durante o período de Calamidade Pública ocasionado pela pandemia. ",2020-06-09T13:52:00Z,camara,camara,Pedro Augusto Bezerra,CE,PTB,Urgência,Plenário,NA,NA,656
2254889,PL,3223,"Assegura medidas de combate e prevenção à violência doméstica, durante a vigência do estado de calamidade pública, com efeitos até 31 de dezembro de 2020, ou enquanto durarem medidas de quarentena e restrições de atividades no contexto da pandemia do COVID-19 (Novo Corona vírus). ",2020-06-09T15:56:00Z,camara,camara,Professora Dayane Pimentel,BA,PSL,Urgência,Plenário,NA,NA,657
2254880,PL,3220,Dispõe sobre medidas emergenciais do plano de safra para o apoio aos agricultores familiares prejudicados por problemas climáticos e pela epidemia da covid-19. ,2020-06-09T15:44:00Z,camara,camara,Celso Maldaner,SC,MDB,Urgência,Plenário,NA,NA,658
2254811,PL,3198,"Dá nova redação ao § 1º do art. 317 do Decreto Lei nº 2.488, de 07 de dezembro de 1940, de modo a incluir na qualificadora da prática de corrupção passiva, quando o ato ilícito é praticado durante o estado de calamidade pública reconhecido pelo Congresso Nacional. ",2020-06-09T10:36:00Z,camara,camara,Pompeo de Mattos,RS,PDT,Urgência,Plenário,NA,NA,659
2254957,PL,3240,"Altera a Lei nº 13.979, de 6 de fevereiro de 2020, para tratar da atualização do Rol de Procedimentos e Eventos em Saúde pela Agência Nacional de Saúde Suplementar quanto aos tratamentos para a Covid-19 reconhecidos pelo Ministério da Saúde; da proibição, em qualquer hipótese, de suspensão ou rescisão unilateral de contrato de planos e seguros privados de assistência à saúde; bem como da isenção do cumprimento de períodos de carência pelos seus beneficiários. ",2020-06-10T11:09:00Z,camara,camara,Haroldo Cathedral,RR,PSD,Prioridade,Conclusiva,NA,NA,660
2253698,PL,2892,"Altera a Lei nº 8.429, de 2 de junho de 1992 -  Lei de Improbidade Administrativa - para duplicar as penalidades dos atos de improbidade administrativa quando forem praticados na vigência de calamidade pública. ",2020-05-26T10:49:00Z,camara,camara,Adriana Ventura,SP,NOVO,Ordinária,Plenário,NA,NA,661
2254357,PL,3090,"Dispõe sobre nova causa de aumento de pena nos crimes de corrupção passiva e de corrupção ativa, consistente na sua prática em ocasião de calamidade pública; bem como insere esses delitos no rol de crimes hediondos. Altera o Decreto-lei nº 2.848, de 1940 e a Lei nº 8.072, de 1990.",2020-06-03T09:38:00Z,camara,camara,Giovani Cherini,RS,PL,Urgência,Plenário,NA,NA,662
2254029,PL,2976,"Cria causa de aumento de pena para crimes praticados contra recursos públicos destinados ao combate e à mitigação dos efeitos das epidemias ou pandemias declaradas. Altera o Decreto-lei nº 2.848, de 1940.",2020-05-28T18:05:00Z,camara,camara,Cássio Andrade,PA,PSB,Urgência,Plenário,NA,NA,663
2254777,PL,3183,"Concede o direito de suspender temporariamente a cobrança de dívidas relativas a contratos financiados no âmbito do Programa Minha Casa, Minha Vida em virtude da calamidade de saúde pública decorrente do coronavírus (COVID-19) e dá outras providências. ",2020-06-08T16:13:00Z,camara,camara,Denis Bezerra+Luciano Ducci+Mauro Nazif+Ted Conti,CE+PR+RO+ES,PSB+PSB+PSB+PSB,Urgência,Plenário,NA,NA,664
2254752,PL,3170,"Dispõe sobre o Plano Emergencial de Amparo à Agricultura Familiar durante a vigência do estado de calamidade pública ou, transcorrida sua vigência, enquanto durarem medidas de quarentena e restrições de atividades no contexto da pandemia do COVID-19 (Novo Coronavírus). Altera a Lei nº 13.982, de 2020",2020-06-08T12:13:00Z,camara,camara,Dagoberto Nogueira+David Miranda+Fernanda Melchionna+Sâmia Bomfim,MS+RJ+RS+SP,PDT+PSOL+PSOL+PSOL,Urgência,Plenário,NA,NA,665
2254222,PL,3042,"Altera a Lei n.º 13.756, de 12 de dezembro de 2018, para destinar parcela do produto da arrecadação das loterias que especifica para o Fundo Nacional de Saúde. ",2020-06-01T17:00:00Z,camara,camara,Alexandre Frota+Capitão Wagner+Cássio Andrade+Jose Mario Schreiner+Julio Cesar Ribeiro,SP+CE+PA+GO+DF,PSDB+PROS+PSB+DEM+REPUBLICANOS,Urgência,Plenário,NA,NA,666
2254446,PL,3106,"Dispõe sobre ações emergenciais destinadas ao setor desportivo a serem adotadas durante o estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020; e dá outras providências. ",2020-06-03T15:17:00Z,camara,camara,Marcelo Ramos,AM,PL,Urgência,Plenário,NA,NA,667
2255441,PL,3389,"Altera a Lei nº 8.072, de 25 de julho de 1990, para tipificar como hediondo determinados crimes contra a Administração Pública e a Lei de Licitações, quando praticados em desfavor do Sistema Único de Saúde - SUS. ",2020-06-17T17:55:00Z,camara,camara,Paula Belmonte,DF,CIDADANIA,Prioridade,Plenário,NA,NA,669
2250315,PL,2076,"Altera a Lei nº 8.072, de 25 de julho de 1990, para inserir no rol dos crimes hediondos os crimes contra a administração pública cometidos em ocasião de calamidade pública. ",2020-04-22T13:00:00Z,camara,camara,Dr. Jaziel,CE,PL,Ordinária,Plenário,NA,NA,670
2255391,PL,3367,"Autoriza o poder executivo a conceder auxílio financeiro temporário aos agricultores familiares e garante os recursos para compra da Agricultura Familiar através dos programas de Alimentação Escolar e PAA do produtor familiar no período de emergência reconhecido pelo Decreto Legislativo n. 6, de 20 de março de 2020. ",2020-06-17T12:23:00Z,camara,camara,Reginaldo Lopes,MG,PT,Urgência,Plenário,NA,NA,671
2254991,PL,3253,Dispõe sobre a análise de crédito para concessão de financiamento no âmbito do Programa Minha Casa Minha Vida aos trabalhadores com redução de salário ou suspensão do contrato de trabalho. ,2020-06-10T14:31:00Z,camara,camara,Silvio Costa Filho,PE,REPUBLICANOS,Prioridade,Conclusiva,NA,NA,672
2254556,PL,3136,"Altera a Lei nº 10.925, de 23 de julho de 2004, para incluir o álcool em gel e as máscaras cirúrgicas descartáveis entre os itens da cesta básica desonerados de contribuição para o PIS/Pasep e da Contribuição para o Financiamento da Seguridade Social - Cofins incidentes na importação e sobre a receita bruta de venda no mercado interno. ",2020-06-04T14:55:00Z,camara,camara,Jaqueline Cassol,RO,PP,Prioridade,Conclusiva,NA,NA,673
2254462,PL,3110,Determina o regime fechado para o cumprimento inicial da pena em virtude de condenação por crime de corrupção passiva e ativa que envolva ações voltadas ao combate da epidemia COVID 19 ,2020-06-03T16:16:00Z,camara,camara,Milton Vieira,SP,REPUBLICANOS,Ordinária,Plenário,NA,NA,674
2242821,PL,1485,"Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 para duplicar as penas de crimes contra a administração pública quando estes forem praticados por ocasião de calamidade pública. ",2020-04-02T17:46:00Z,camara,camara,Adriana Ventura+Alexis Fonteyne+Carmen Zanotto+Coronel Armando+Dr. Zacharias Calil+Dra. Soraya Manato+Edna Henrique+Felipe Rigoni+General Peternelli+Guiga Peixoto+Kim Kataguiri+Lucas Gonzalez+Lucas Redecker+Marcel van Hattem+Marcelo Calero+Mariana Carvalho+Patricia Ferraz+Paula Belmonte+Paulo Ganime+Rodrigo Coelho+Tabata Amaral+Tiago Mitraud+Vinicius Poit,SP+SP+SC+SC+GO+ES+PB+ES+SP+SP+SP+MG+RS+RS+RJ+RO+AP+DF+RJ+SC+SP+MG+SP,NOVO+NOVO+CIDADANIA+PSL+DEM+PSL+PSDB+PSB+PSL+PSL+DEM+NOVO+PSDB+NOVO+CIDADANIA+PSDB+PODE+CIDADANIA+NOVO+PSB+PDT+NOVO+NOVO,Urgência,Plenário,NA,NA,675
2253481,PL,2829,Estabelece regime tributário extraordinário para produção nacional de insumos estratégicos de saúde para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus. ,2020-05-21T16:29:00Z,camara,camara,Dr. Jaziel,CE,PL,Prioridade,Conclusiva,NA,NA,676
2255199,PL,3320,"Altera a Lei nº 12.485, de 12 de setembro de 2011, para autorizar, em caráter excepcional devido à pandemia do Covid-19, a adaptação das outorgas do Serviço Especial de Televisão por Assinatura - TVA, criado pelo Decreto nº 95.744, de 23 de fevereiro de 1988, para outorgas do serviço de radiodifusão de sons e imagens, nos termos em que especifica. ",2020-06-16T09:45:00Z,camara,camara,Cezinha de Madureira,SP,PSD,Urgência,Plenário,NA,NA,677
2255053,PL,3265,"Dispõe sobre o processo excepcional de elaboração das listas para indicação de reitores e de diretores de que tratam o Art. 16 da Lei nº 5.540, de 28 de novembro de 1968, e o Art. 12 da Lei nº 11.892, de 29 de dezembro de 2008, durante o período da emergência de saúde pública de importância internacional decorrente da pandemia da Covid-19, de que trata a Lei nº 13.979, de 6 de fevereiro de 2020. ",2020-06-10T17:58:00Z,camara,camara,Alessandro Molon+Alice Portugal+Daniel Almeida+Jandira Feghali+Márcio Jerry+Orlando Silva+Perpétua Almeida+Professora Marcivania+Renildo Calheiros,RJ+BA+BA+RJ+MA+SP+AC+AP+PE,PSB+PCdoB+PCdoB+PCdoB+PCdoB+PCdoB+PCdoB+PCdoB+PCdoB,Indefinido,Indefinido,NA,NA,679
2254252,PL,3053,"Dispões sobre as condições do Auxílio Emergencial, incorporado por meio da Lei 13.982 de 2020. ",2020-06-02T10:24:00Z,camara,camara,Marcelo Aro,MG,PP,Indefinido,Indefinido,NA,NA,680
2253626,PL,2863,"Altera o Decreto-Lei nº 5.452, de 1º de maio de 1943, para autorizar, dentre outros, o parcelamento de débitos em execuções trabalhistas durante o período de estado de calamidade e enfrentamento de emergência de saúde pública decretado em razão do Covid-19, bem como nos dezoito meses subsequentes à data do término do referido período. ",2020-05-25T14:24:00Z,camara,camara,Laercio Oliveira,SE,PP,Indefinido,Indefinido,NA,NA,681
2253608,PL,2854,"Institui medidas contra a disseminação de conteúdo de ódio e preconceito pela internet, bem como a disseminação de informações a respeito de tratamentos de saúde que não sejam cientificamente validados e aceitos pelo Sistema Único de Saúde ou pela Organização Mundial de Saúde e dá outras providências. ",2020-05-25T11:13:00Z,camara,camara,Afonso Florence+Airton Faleiro+Alencar Santana Braga+Alexandre Padilha+Alice Portugal+Arlindo Chinaglia+Assis Carvalho+Benedita da Silva+Beto Faro+Bira do Pindaré+Bohn Gass+Camilo Capiberibe+Carlos Veras+Carlos Zarattini+Célio Moura+Chico D'Angelo+Dagoberto Nogueira+Dulce Miranda+Edmilson Rodrigues+Enio Verri+Erika Kokay+Flávia Morais+Frei Anastacio Ribeiro+Gleisi Hoffmann+Helder Salomão+Henrique Fontana+Ivan Valente+Jesus Sérgio+João Daniel+João H. Campos+Jorge Solla+José Airton Félix Cirilo+José Guimarães+José Ricardo+Joseildo Ramos+Leda Sadala+Leonardo Monteiro+Luiza Erundina+Luizianne Lins+Marcon+Margarida Salomão+Maria do Rosário+Marília Arraes+Nilto Tatto+Odair Cunha+Padre João+Patrus Ananias+Paulão+Paulo Guedes+Paulo Pimenta+Paulo Teixeira+Pedro Uczai+Perpétua Almeida+Pompeo de Mattos+Professor Israel Batista+Professora Dorinha Seabra Rezende+Professora Rosa Neide+Reginaldo Lopes+Rejane Dias+Renildo Calheiros+Rodrigo Agostinho+Rogério Correia+Rubens Otoni+Rui Falcão+Silvia Cristina+Tereza Nelma+Túlio Gadêlha+Valmir Assunção+Vander Loubet+Vicentinho+Waldenor Pereira+Zé Carlos+Zé Neto+Zeca Dirceu,BA+PA+SP+SP+BA+SP+PI+RJ+PA+MA+RS+AP+PE+SP+TO+RJ+MS+TO+PA+PR+DF+GO+PB+PR+ES+RS+SP+AC+SE+PE+BA+CE+CE+AM+BA+AP+MG+SP+CE+RS+MG+RS+PE+SP+MG+MG+MG+AL+MG+RS+SP+SC+AC+RS+DF+TO+MT+MG+PI+PE+SP+MG+GO+SP+RO+AL+PE+BA+MS+SP+BA+MA+BA+PR,PT+PT+PT+PT+PCdoB+PT+PT+PT+PT+PSB+PT+PSB+PT+PT+PT+PDT+PDT+MDB+PSOL+PT+PT+PDT+PT+PT+PT+PT+PSOL+PDT+PT+PSB+PT+PT+PT+PT+PT+AVANTE+PT+PSOL+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PCdoB+PDT+PV+DEM+PT+PT+PT+PCdoB+PSB+PT+PT+PT+PDT+PSDB+PDT+PT+PT+PT+PT+PT+PT+PT,Indefinido,Indefinido,NA,NA,682
2253947,PL,2954,"Altera a Lei nº 13.979, de 6 de fevereiro de 2020, para conceder adicional de insalubridade extraordinário aos empregados de estabelecimentos de saúde, de instituições de longa permanência para idosos e de cemitérios, no período do estado de emergência pública causada pelo coronavírus (covid-19). ",2020-05-28T11:07:00Z,camara,camara,Carmen Zanotto+Daniela do Waguinho+Dulce Miranda+Norma Ayub+Pompeo de Mattos+Tereza Nelma,SC+RJ+TO+ES+RS+AL,CIDADANIA+MDB+MDB+DEM+PDT+PSDB,Indefinido,Indefinido,NA,NA,683
